Format Version,1.23,Take Name,silk_table_exp_7,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 02.51.05.603 下午,Capture Start Frame,73360,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,5.599,0.000222,0.000802,-0.000144,1,-31.032047,28.730818,41.862869,-59.459961,28.869385,80.706169,-2.160883,28.976812,80.370239,-2.607998,28.628778,3.16149,-59.899254,28.448299,3.213683,-59.495102,28.854271,80.724701,-2.138849,28.988541,80.359558,-2.583218,28.616858,3.165149,-59.920567,28.461245,3.205623,-25.406937,47.858398,75.023056,-23.884306,48.147659,8.86498,-38.606533,87.351791,75.367386,-17.497938,32.078938,54.137623,-0.233846,16.599283,7.89473,-37.282787,86.407974,8.963896,-36.64933,61.540367,33.544815,-37.785748,78.117958,42.177391,1.128579,20.774668,73.057648,1.148939,17.435471,40.948067
673,5.608,0.00025,0.000824,-0.000144,1,-31.030893,28.729565,41.862041,-59.457111,28.865946,80.706581,-2.158052,28.973373,80.368164,-2.608529,28.629702,3.159419,-59.899784,28.449238,3.214091,-59.494175,28.850933,80.725044,-2.131238,28.986221,80.354851,-2.583331,28.616995,3.166052,-59.920193,28.46188,3.205073,-25.482002,47.767937,75.006653,-23.975529,48.052094,8.880903,-38.734562,87.230019,75.372421,-17.469481,32.027973,54.156693,-0.195494,16.604759,7.894193,-37.438309,86.274429,9.010451,-36.739532,61.400352,33.571251,-37.95742,77.929474,42.2033,1.116542,20.765882,73.058067,1.169341,17.438368,40.94698
674,5.616,0.000241,0.000823,-0.000161,1,-31.031168,28.729469,41.861473,-59.457409,28.867516,80.706001,-2.158344,28.97296,80.367615,-2.608782,28.627941,3.158867,-59.90004,28.449455,3.213507,-59.496403,28.853235,80.724709,-2.130929,28.984743,80.35508,-2.584971,28.616413,3.164887,-59.919975,28.461338,3.204381,-25.572378,47.671135,74.990234,-24.09071,47.964832,8.896451,-38.871773,87.121674,75.374565,-17.432383,31.929615,54.18718,-0.155928,16.610689,7.887521,-37.545315,86.163185,9.054649,-36.817665,61.250912,33.587311,-38.10257,77.780548,42.234001,1.103851,20.767673,73.058083,1.1877,17.448706,40.946598
675,5.625,0.000227,0.000797,-0.000124,1,-31.031704,28.730658,41.862564,-59.460014,28.867649,80.705574,-2.16094,28.977425,80.370224,-2.607259,28.630192,3.161478,-59.898506,28.447365,3.213087,-59.494537,28.850702,80.723358,-2.138527,28.990427,80.360535,-2.584921,28.617191,3.165643,-59.919292,28.462029,3.203915,-25.656792,47.553383,74.991936,-24.161863,47.875179,8.902121,-38.994785,86.992157,75.394897,-17.501732,31.800158,54.187595,-0.126781,16.613556,7.886922,-37.692818,86.021263,9.091789,-36.904903,61.102547,33.626755,-38.302986,77.594727,42.269642,1.085914,20.760239,73.056,1.192462,17.448481,40.943752
676,5.633,0.000234,0.000802,-0.000133,1,-31.031364,28.731125,41.86277,-59.45927,28.868076,80.706085,-2.160194,28.976807,80.370132,-2.607322,28.630697,3.161383,-59.898567,28.448921,3.213584,-59.494942,28.851341,80.725227,-2.137407,28.989475,80.359962,-2.584267,28.617975,3.165869,-59.919975,28.463257,3.20361,-25.743462,47.46637,74.985298,-24.235071,47.786186,8.909259,-39.113625,86.872086,75.407181,-17.547606,31.700146,54.191833,-0.106559,16.617367,7.887936,-37.798115,85.910217,9.141772,-37.021988,60.964848,33.678413,-38.493149,77.424171,42.309074,1.069759,20.758196,73.054108,1.2004,17.451504,40.945835
677,5.641,0.000229,0.000799,-0.000132,1,-31.032097,28.731617,41.862495,-59.460258,28.868944,80.705605,-2.161184,28.977697,80.370041,-2.607801,28.630814,3.161296,-59.899044,28.449015,3.213117,-59.496403,28.852262,80.724701,-2.137282,28.990612,80.359276,-2.584094,28.617901,3.166563,-59.921085,28.463379,3.202794,-25.814379,47.388096,74.971748,-24.291836,47.698154,8.913424,-39.235783,86.752579,75.42083,-17.572298,31.599804,54.190781,-0.083958,16.625521,7.886461,-37.938862,85.799446,9.181652,-37.070129,60.845821,33.698711,-38.680462,77.244324,42.310867,1.051856,20.755526,73.051407,1.207327,17.455755,40.944817
678,5.65,0.000258,0.000823,-0.000158,1,-31.030199,28.729694,41.861084,-59.456444,28.866199,80.705605,-2.157381,28.972038,80.367241,-2.60781,28.629707,3.158483,-59.899063,28.450834,3.213108,-59.493626,28.850683,80.723404,-2.129334,28.985411,80.354225,-2.583209,28.616673,3.165923,-59.920448,28.46418,3.203167,-25.9011,47.293007,74.963257,-24.370872,47.619553,8.932807,-39.363102,86.631271,75.449631,-17.576496,31.479486,54.182671,-0.072457,16.623613,7.885013,-38.064266,85.680878,9.226418,-37.180733,60.687946,33.740322,-38.879524,77.063087,42.324753,1.026631,20.748709,73.053963,1.20425,17.45697,40.942913
679,5.658,0.000268,0.00082,-0.000154,1,-31.031492,28.72887,41.861584,-59.458004,28.864361,80.705917,-2.158943,28.970665,80.367935,-2.608833,28.629892,3.15918,-59.900085,28.450562,3.213403,-59.493542,28.848392,80.723099,-2.131135,28.98497,80.35408,-2.583662,28.615746,3.167572,-59.920872,28.464302,3.203797,-25.991848,47.203045,74.952507,-24.412874,47.502125,8.941625,-39.495831,86.525169,75.454018,-17.561905,31.369102,54.182114,-0.061278,16.62269,7.88374,-38.195694,85.55423,9.250392,-37.242161,60.541542,33.758591,-39.051346,76.900826,42.355404,1.013213,20.749466,73.050728,1.196358,17.450703,40.944992
680,5.666,0.000249,0.00082,-0.000148,1,-31.032593,28.728617,41.862389,-59.459091,28.865242,80.706726,-2.160022,28.972244,80.368721,-2.609956,28.62851,3.15997,-59.901207,28.448469,3.214237,-59.493416,28.85063,80.722015,-2.130642,28.985432,80.352966,-2.588353,28.614843,3.174145,-59.919186,28.460676,3.203433,-26.067463,47.115833,74.937675,-24.448812,47.4188,8.964808,-39.609146,86.415665,75.451317,-17.586264,31.266134,54.203171,-0.052844,16.622873,7.881077,-38.310181,85.449387,9.292927,-37.303242,60.428726,33.786629,-39.239979,76.724892,42.406433,0.991669,20.744848,73.050102,1.192766,17.450731,40.943592
681,5.674,0.000256,0.00083,-0.000149,1,-31.030617,28.729305,41.861549,-59.456371,28.865459,80.706436,-2.15731,28.972355,80.367325,-2.608716,28.629667,3.158584,-59.899967,28.449738,3.213945,-59.493553,28.851673,80.724937,-2.129344,28.98415,80.352432,-2.584306,28.617487,3.168693,-59.919052,28.460989,3.203755,-26.16761,47.020004,74.919769,-24.524788,47.329033,8.97965,-39.74403,86.300758,75.450737,-17.59227,31.190182,54.212524,-0.045991,16.626245,7.882671,-38.440876,85.319046,9.331622,-37.361847,60.31543,33.814354,-39.405598,76.552803,42.419113,0.97202,20.741026,73.050507,1.183191,17.449389,40.94495
682,5.683,0.000256,0.000819,-0.000138,1,-31.030682,28.729652,41.860825,-59.457253,28.865198,80.705109,-2.158198,28.973383,80.367218,-2.607963,28.630627,3.158462,-59.899212,28.449408,3.21261,-59.494186,28.850851,80.723465,-2.130619,28.985798,80.353584,-2.584175,28.618389,3.166128,-59.918423,28.461365,3.202958,-26.263958,46.898041,74.900398,-24.646627,47.214417,8.992079,-39.862503,86.175934,75.459579,-17.5828,31.111557,54.220539,-0.042632,16.625578,7.882037,-38.557667,85.198822,9.37042,-37.463844,60.162048,33.859612,-39.591801,76.365501,42.433311,0.952921,20.733217,73.04599,1.164571,17.442217,40.94463
683,5.691,0.000239,0.000802,-0.000128,1,-31.032192,28.730881,41.862411,-59.460087,28.867155,80.705727,-2.161014,28.976418,80.369774,-2.608168,28.631126,3.161013,-59.899406,28.448824,3.21323,-59.493492,28.850588,80.723907,-2.138131,28.989803,80.358566,-2.584552,28.617651,3.166658,-59.920216,28.463131,3.203505,-26.359997,46.799244,74.895943,-24.740421,47.109707,9.00804,-39.99501,86.051292,75.466194,-17.594908,31.022051,54.209572,-0.046545,16.627527,7.882722,-38.687836,85.06543,9.400984,-37.525387,60.043121,33.881672,-39.764633,76.215538,42.439262,0.926912,20.726898,73.052551,1.147426,17.437363,40.942795
684,5.7,0.000235,0.000828,-0.00016,1,-31.033648,28.730482,41.863655,-59.459557,28.868923,80.70842,-2.160487,28.974497,80.369537,-2.611598,28.628563,3.16081,-59.902851,28.449944,3.215951,-59.496563,28.855553,80.727165,-2.131559,28.985748,80.352905,-2.587916,28.616154,3.176,-59.921181,28.460554,3.203797,-26.439932,46.683662,74.889282,-24.830383,46.998962,9.021642,-40.110649,85.918854,75.466797,-17.557405,30.909082,54.218025,-0.055629,16.625546,7.878758,-38.808731,84.940826,9.448567,-37.617474,59.88599,33.909328,-39.992573,76.015541,42.475807,0.904888,20.718908,73.053902,1.119556,17.428762,40.947788
685,5.708,0.000246,0.000824,-0.000156,1,-31.031683,28.729826,41.861691,-59.457874,28.867146,80.706253,-2.158812,28.973267,80.36779,-2.609348,28.629026,3.159052,-59.9006,28.449865,3.213766,-59.493057,28.853775,80.723694,-2.132324,28.98494,80.354019,-2.584752,28.617191,3.167309,-59.920067,28.461102,3.204573,-26.540167,46.580158,74.882637,-24.896923,46.90472,9.037428,-40.237324,85.809639,75.475677,-17.543573,30.829351,54.207165,-0.062114,16.625832,7.88216,-38.946938,84.821434,9.482113,-37.689732,59.772461,33.922562,-40.171127,75.837021,42.512966,0.890486,20.716141,73.052574,1.091277,17.426418,40.947979
686,5.716,0.00024,0.0008,-0.000133,1,-31.031969,28.730667,41.862221,-59.460026,28.867191,80.705414,-2.160949,28.975859,80.369698,-2.607778,28.630661,3.160944,-59.899025,28.448954,3.212914,-59.493458,28.850275,80.723625,-2.1388,28.989145,80.3591,-2.583831,28.617224,3.165962,-59.92083,28.463715,3.203291,-26.625961,46.480705,74.874939,-24.952557,46.834282,9.048587,-40.338669,85.711548,75.476067,-17.536943,30.748617,54.239632,-0.073114,16.626511,7.880987,-39.060524,84.699265,9.524274,-37.76292,59.663624,33.946182,-40.311832,75.656761,42.519794,0.880188,20.710932,73.051659,1.066749,17.421423,40.948315
687,5.724,0.000243,0.000797,-0.000125,1,-31.031832,28.730619,41.862003,-59.460129,28.866417,80.705032,-2.16105,28.976011,80.369659,-2.607405,28.631342,3.1609,-59.898651,28.448708,3.212526,-59.493362,28.84922,80.723396,-2.13939,28.989624,80.358765,-2.582871,28.617487,3.165591,-59.920078,28.463577,3.203511,-26.726442,46.375568,74.866425,-25.014994,46.756023,9.050061,-40.468742,85.594482,75.478874,-17.53108,30.684042,54.250122,-0.089381,16.624763,7.884566,-39.188858,84.582642,9.544611,-37.832699,59.548473,33.962677,-40.463665,75.483208,42.525845,0.870684,20.710062,73.052551,1.033969,17.414711,40.951355
688,5.733,0.000238,0.000791,-0.000142,1,-31.034903,28.731453,41.864063,-59.46368,28.868628,80.706726,-2.164605,28.976313,80.372086,-2.609983,28.630802,3.163326,-59.901237,28.450071,3.214216,-59.494678,28.852064,80.723663,-2.139187,28.990921,80.358635,-2.588115,28.615793,3.174537,-59.920372,28.464361,3.202098,-26.81781,46.245441,74.859779,-25.088989,46.614109,9.060744,-40.600483,85.461281,75.484703,-17.522257,30.61705,54.25766,-0.109541,16.6189,7.886397,-39.327896,84.42984,9.592075,-37.906368,59.429985,33.971821,-40.622124,75.299072,42.559761,0.859514,20.705725,73.051407,1.001523,17.407356,40.953793
689,5.741,0.000264,0.000812,-0.000146,1,-31.033257,28.729767,41.863407,-59.460377,28.865126,80.707298,-2.161306,28.972399,80.370209,-2.609995,28.63092,3.161445,-59.901249,28.450621,3.214786,-59.493576,28.850523,80.72258,-2.131579,28.985865,80.353714,-2.589419,28.617352,3.176939,-59.919518,28.463114,3.202761,-26.905155,46.140461,74.851654,-25.146793,46.508686,9.067711,-40.714798,85.330704,75.486465,-17.515446,30.558575,54.262596,-0.130274,16.616663,7.885521,-39.457035,84.30204,9.618785,-37.978592,59.279675,33.990597,-40.804199,75.071976,42.587002,0.85206,20.703648,73.053802,0.965633,17.398266,40.953846
690,5.75,0.000258,0.000817,-0.000151,1,-31.031345,28.728897,41.860786,-59.458115,28.865042,80.704941,-2.159038,28.971741,80.367317,-2.608445,28.629267,3.15856,-59.8997,28.449535,3.212431,-59.494041,28.851572,80.722084,-2.131499,28.983641,80.353333,-2.583762,28.617323,3.166943,-59.919243,28.460854,3.203389,-27.009245,46.034561,74.844994,-25.214533,46.419621,9.085234,-40.841393,85.183678,75.482864,-17.483767,30.444946,54.255306,-0.158454,16.612768,7.888361,-39.602036,84.169388,9.665457,-38.13644,59.099735,34.038807,-40.963821,74.854553,42.598808,0.847328,20.7048,73.054787,0.932337,17.393591,40.952553
691,5.758,0.000247,0.000801,-0.000136,1,-31.031544,28.729731,41.861679,-59.459484,28.865862,80.704964,-2.160409,28.974247,80.369072,-2.607471,28.630119,3.160316,-59.898712,28.448694,3.212461,-59.493572,28.850561,80.723206,-2.137598,28.986526,80.357864,-2.582568,28.617691,3.165444,-59.920609,28.462002,3.203278,-27.087835,45.93042,74.834625,-25.290943,46.332325,9.086572,-40.94017,85.076874,75.476921,-17.465637,30.354029,54.24157,-0.203992,16.603895,7.894582,-39.716766,84.047791,9.705472,-38.244816,58.968079,34.037205,-41.110214,74.680321,42.600449,0.841109,20.700096,73.05397,0.891817,17.385384,40.949543
692,5.766,0.000251,0.000799,-0.000132,1,-31.030771,28.730095,41.861645,-59.458889,28.865635,80.704803,-2.159813,28.974506,80.369171,-2.60652,28.631071,3.160408,-59.89777,28.449163,3.212291,-59.493401,28.850115,80.72213,-2.13668,28.986851,80.358757,-2.582769,28.618729,3.164997,-59.919304,28.462727,3.203555,-27.181774,45.825188,74.827614,-25.35475,46.245464,9.103228,-41.061771,84.959702,75.467216,-17.487226,30.25831,54.237759,-0.246432,16.582085,7.902564,-39.847965,83.927277,9.755902,-38.340286,58.841663,34.049862,-41.240009,74.489883,42.611649,0.83484,20.697752,73.057449,0.861043,17.380936,40.951424
693,5.775,0.000249,0.0008,-0.000133,1,-31.030823,28.730879,41.861744,-59.458889,28.866737,80.704941,-2.159813,28.975403,80.36924,-2.606624,28.631538,3.160474,-59.897865,28.449833,3.212428,-59.492809,28.851873,80.722847,-2.137405,28.987297,80.358353,-2.582284,28.619516,3.165033,-59.918964,28.462692,3.203843,-27.268011,45.707302,74.828407,-25.413889,46.140968,9.115246,-41.175037,84.828255,75.457985,-17.493832,30.175692,54.243206,-0.291419,16.572929,7.908978,-39.981434,83.772156,9.826963,-38.441414,58.703018,34.07111,-41.390175,74.238586,42.617722,0.830505,20.696228,73.057892,0.809779,17.365316,40.954208
694,5.783,0.000227,0.000797,-0.000145,1,-31.030577,28.729513,41.862026,-59.458847,28.867727,80.705063,-2.159765,28.975052,80.369659,-2.606171,28.627821,3.160909,-59.897423,28.447449,3.212571,-59.493774,28.851715,80.722328,-2.136945,28.987535,80.359695,-2.582543,28.615343,3.164912,-59.919197,28.461477,3.204148,-27.354197,45.610878,74.820618,-25.471731,46.042244,9.134691,-41.270054,84.71743,75.448975,-17.503586,30.108896,54.256241,-0.343042,16.577698,7.913371,-40.062374,83.631447,9.887141,-38.547226,58.509109,34.071926,-41.559177,74.035172,42.644249,0.827635,20.697704,73.059898,0.770541,17.353317,40.954296
695,5.791,0.000202,0.000802,-0.000139,1,-31.026558,28.73019,41.868526,-59.454475,28.869984,80.711807,-2.155408,28.977934,80.375885,-2.602497,28.626928,3.167161,-59.893745,28.445915,3.219342,-59.493519,28.852304,80.723694,-2.125695,28.990051,80.373405,-2.588124,28.615343,3.173417,-59.917629,28.461779,3.203081,-27.438658,45.492275,74.815842,-25.540478,45.936424,9.131198,-41.385899,84.580719,75.440216,-17.537563,30.019497,54.283245,-0.385003,16.574942,7.910861,-40.158848,83.502586,9.954141,-38.650261,58.358223,34.085701,-41.708775,73.798508,42.685051,0.821629,20.697012,73.062538,0.736229,17.342985,40.956539
696,5.799,0.000212,0.000805,-0.000121,1,-31.028387,28.731594,41.863255,-59.456062,28.869608,80.706718,-2.156997,28.979694,80.37043,-2.604571,28.63011,3.161705,-59.895813,28.446964,3.214249,-59.492649,28.851425,80.722511,-2.13244,28.992504,80.364494,-2.586137,28.617647,3.165881,-59.918846,28.463411,3.201978,-27.518581,45.358803,74.811668,-25.595518,45.821709,9.147885,-41.485573,84.449158,75.422249,-17.546068,29.90358,54.284786,-0.425933,16.572983,7.914042,-40.277668,83.394142,10.03019,-38.748714,58.215229,34.103004,-41.834183,73.548874,42.694233,0.816655,20.692453,73.064819,0.699185,17.329109,40.959919
697,5.808,0.000227,0.000804,-0.000141,1,-31.031084,28.730757,41.861263,-59.458794,28.868687,80.704712,-2.159721,28.976492,80.368484,-2.607238,28.629351,3.159738,-59.898491,28.448496,3.212223,-59.491837,28.852823,80.721588,-2.1373,28.989023,80.358818,-2.585391,28.616873,3.164418,-59.918934,28.4624,3.202922,-27.599794,45.235462,74.803383,-25.661055,45.704819,9.167253,-41.601894,84.314102,75.411156,-17.563745,29.808065,54.278648,-0.477606,16.563738,7.914403,-40.694309,83.136734,9.971989,-38.891472,58.029671,34.154087,-41.962196,73.290688,42.722279,0.818883,20.693523,73.066719,0.659334,17.31443,40.961311
698,5.816,0.000241,0.000802,-0.000139,1,-31.030664,28.730471,41.861099,-59.458588,28.867233,80.704384,-2.159521,28.975264,80.368492,-2.606595,28.63023,3.159732,-59.897839,28.449158,3.211883,-59.492504,28.849989,80.721558,-2.136792,28.988728,80.358749,-2.584069,28.616814,3.164386,-59.919281,28.464327,3.202483,-27.687439,45.126236,74.802155,-25.725222,45.598549,9.19422,-41.696571,84.204414,75.400291,-17.577919,29.730114,54.277645,-0.51924,16.564951,7.912925,-40.830948,82.982719,10.013546,-38.99654,57.846905,34.169388,-42.068291,73.035271,42.736115,0.817467,20.692736,73.071991,0.62351,17.304146,40.960457
699,5.825,0.000268,0.000828,-0.000157,1,-31.029314,28.729544,41.859463,-59.455204,28.865221,80.704262,-2.156138,28.971201,80.365349,-2.607283,28.630379,3.156596,-59.898533,28.45137,3.211749,-59.488781,28.850218,80.719635,-2.128877,28.98455,80.353584,-2.584995,28.617537,3.164559,-59.919376,28.464779,3.201515,-27.784931,45.018566,74.814438,-25.813114,45.486526,9.218534,-41.801334,84.072098,75.38842,-17.579628,29.644573,54.300678,-0.566501,16.564186,7.90769,-40.999466,82.806091,10.084539,-39.119465,57.632668,34.209248,-42.214172,72.752159,42.771263,0.816662,20.694084,73.072792,0.582158,17.288921,40.963245
700,5.833,0.000251,0.000826,-0.000159,1,-31.031788,28.728508,41.862644,-59.45779,28.865633,80.707344,-2.158728,28.971306,80.368614,-2.609637,28.627903,3.159869,-59.90089,28.449196,3.214851,-59.490688,28.850782,80.721375,-2.128652,28.985357,80.353424,-2.588503,28.613943,3.173657,-59.919693,28.462133,3.203871,-27.851995,44.918644,74.815002,-25.879583,45.379169,9.24778,-41.902164,83.934097,75.381943,-17.586843,29.579687,54.311543,-0.606632,16.563854,7.906323,-41.151077,82.654701,10.141738,-39.208187,57.475548,34.232655,-42.323647,72.499969,42.79892,0.817874,20.691612,73.077942,0.54168,17.271954,40.964218
701,5.841,0.00025,0.000813,-0.000128,1,-31.030703,28.730732,41.861092,-59.457706,28.866158,80.705063,-2.158645,28.975451,80.367805,-2.60756,28.631826,3.159043,-59.8988,28.449493,3.212562,-59.489422,28.850121,80.721802,-2.135896,28.988468,80.357506,-2.585731,28.618843,3.165253,-59.919548,28.463692,3.202228,-27.917484,44.780323,74.79599,-25.939501,45.263161,9.262911,-41.993885,83.802124,75.368294,-17.610922,29.495537,54.32864,-0.649379,16.574757,7.900484,-41.292564,82.504807,10.180372,-39.290154,57.340313,34.252197,-42.474968,72.257164,42.841236,0.812787,20.687441,73.078789,0.511461,17.262129,40.971069
702,5.849,0.000265,0.000809,-0.000092,1,-31.030193,28.728634,41.860294,-59.457569,28.860897,80.703995,-2.158514,28.974312,80.367279,-2.606678,28.632885,3.15851,-59.897911,28.446442,3.211489,-59.483654,28.84374,80.714005,-2.135766,28.990387,80.35923,-2.584275,28.616997,3.164386,-59.919739,28.462914,3.20415,-27.972612,44.650906,74.798225,-26.0084,45.142696,9.292781,-42.073395,83.684006,75.352737,-17.628235,29.389862,54.332943,-0.692376,16.575748,7.898871,-41.444557,82.34668,10.230809,-39.391701,57.164352,34.292252,-42.559731,72.040894,42.869221,0.817504,20.690105,73.081436,0.479289,17.256968,40.973568
703,5.858,0.00027,0.000801,-0.0001,1,-31.029913,28.729332,41.860104,-59.457874,28.86167,80.703384,-2.158812,28.974136,80.367523,-2.605814,28.633509,3.158748,-59.897053,28.448015,3.210857,-59.483749,28.844273,80.714111,-2.136749,28.989899,80.359337,-2.584565,28.617971,3.164983,-59.918701,28.464777,3.20249,-28.059036,44.507492,74.809227,-26.100948,45.013428,9.31061,-42.1968,83.548965,75.330063,-17.634655,29.288864,54.310654,-0.74583,16.573956,7.898344,-41.622013,82.156822,10.297805,-39.550556,56.922626,34.341084,-42.654575,71.772408,42.879047,0.813143,20.686192,73.084,0.446168,17.248558,40.97982
704,5.866,0.000294,0.000821,-0.000137,1,-31.029997,28.728268,41.859173,-59.456413,28.860825,80.70359,-2.157351,28.969067,80.365463,-2.607438,28.632215,3.156686,-59.898682,28.450962,3.211057,-59.484833,28.844938,80.714653,-2.12986,28.985113,80.354324,-2.585674,28.616922,3.165743,-59.918945,28.465897,3.202199,-28.127687,44.390869,74.81546,-26.161253,44.889019,9.326914,-42.286739,83.442459,75.313858,-17.666079,29.218834,54.316181,-0.790786,16.579697,7.900641,-41.741573,82.017845,10.339891,-39.643661,56.76849,34.363289,-42.748386,71.537277,42.888615,0.816464,20.689322,73.084511,0.421221,17.249344,40.982456
705,5.875,0.000301,0.000832,-0.000113,1,-31.029596,28.728065,41.858475,-59.455196,28.858667,80.703484,-2.156147,28.969681,80.364159,-2.607852,28.633965,3.155386,-59.899094,28.449944,3.210959,-59.482937,28.84297,80.71434,-2.12983,28.985527,80.353241,-2.584617,28.618643,3.163782,-59.920258,28.464817,3.202781,-28.200535,44.271915,74.825783,-26.246733,44.754829,9.353085,-42.367626,83.320229,75.295456,-17.692514,29.128185,54.319237,-0.840305,16.585493,7.905343,-41.866886,81.865128,10.379857,-39.745792,56.60836,34.389984,-42.838963,71.318703,42.914398,0.809228,20.683323,73.083252,0.394396,17.247601,40.984867
706,5.883,0.0003,0.000787,-0.0001,1,-31.033607,28.726044,41.86277,-59.462677,28.855995,80.705246,-2.163604,28.968493,80.371025,-2.608407,28.632599,3.16222,-59.899647,28.447092,3.212684,-59.480827,28.839806,80.712128,-2.137875,28.989351,80.359558,-2.590778,28.616276,3.17384,-59.921856,28.465504,3.2019,-28.274683,44.163589,74.827103,-26.332539,44.626911,9.362647,-42.457165,83.181122,75.28466,-17.709545,29.066208,54.319077,-0.883373,16.591108,7.908556,-42.024426,81.694778,10.427503,-39.827816,56.447716,34.417873,-42.980896,71.053551,42.933758,0.805068,20.683279,73.085457,0.372546,17.24321,40.98518
707,5.891,0.000286,0.000806,-0.000093,1,-31.031141,28.72813,41.860359,-59.458767,28.858788,80.703888,-2.159712,28.972145,80.367538,-2.607372,28.633982,3.158754,-59.898609,28.447607,3.211352,-59.481544,28.841019,80.712486,-2.137917,28.989319,80.360069,-2.585931,28.617277,3.165744,-59.921425,28.465397,3.20299,-28.323088,44.029942,74.822289,-26.410944,44.519604,9.378288,-42.537273,83.062187,75.26236,-17.727058,29.007132,54.317558,-0.919773,16.590416,7.910086,-42.174225,81.526054,10.468727,-39.924599,56.26952,34.428761,-43.07394,70.856567,42.954098,0.804634,20.686934,73.086914,0.354033,17.243185,40.986065
708,5.9,0.000309,0.00083,-0.000112,1,-31.030188,28.727987,41.858681,-59.455956,28.857922,80.703575,-2.156901,28.969053,80.364487,-2.608278,28.634552,3.155705,-59.899521,28.45042,3.211042,-59.482468,28.840893,80.713844,-2.13121,28.986185,80.354317,-2.585873,28.617928,3.164309,-59.920765,28.46674,3.202442,-28.376543,43.897465,74.822433,-26.498354,44.385738,9.386394,-42.608227,82.943687,75.240738,-17.752909,28.929398,54.325253,-0.965208,16.590221,7.910425,-42.291294,81.376129,10.496634,-40.010952,56.114662,34.440502,-43.225746,70.585785,42.99226,0.803231,20.685341,73.086945,0.337937,17.243948,40.985062
709,5.908,0.000291,0.000813,-0.000112,1,-31.03092,28.729349,41.859932,-59.457962,28.860647,80.703888,-2.158904,28.97184,80.366684,-2.607739,28.634558,3.157899,-59.898979,28.450352,3.211352,-59.482841,28.841686,80.714668,-2.137513,28.989035,80.358429,-2.586178,28.617504,3.164479,-59.921246,28.468836,3.20257,-28.442329,43.774258,74.829437,-26.582277,44.253262,9.395976,-42.702423,82.828262,75.214867,-17.787085,28.851313,54.294674,-1.001602,16.588976,7.907411,-42.392765,81.246017,10.523231,-40.158611,55.920975,34.463505,-43.319599,70.351875,42.997974,0.799375,20.684229,73.088951,0.322951,17.240953,40.991001
710,5.916,0.000323,0.000809,-0.000138,1,-31.030977,28.724936,41.861053,-59.458328,28.855259,80.704796,-2.159256,28.963482,80.368057,-2.607486,28.631111,3.159243,-59.898735,28.44989,3.212225,-59.480263,28.838673,80.712547,-2.131096,28.9837,80.353127,-2.589426,28.614763,3.172779,-59.919846,28.467768,3.202213,-28.496239,43.662624,74.828011,-26.666407,44.132603,9.392921,-42.772598,82.723488,75.193512,-17.813896,28.798103,54.276283,-1.078066,16.566572,7.930332,-42.508755,81.103188,10.560115,-40.242374,55.786324,34.477001,-43.381264,70.191925,43.006126,0.795234,20.682232,73.087135,0.31328,17.240597,40.990341
711,5.924,0.0003,0.000817,-0.000099,1,-31.030426,28.727795,41.859375,-59.457184,28.857738,80.703545,-2.158126,28.970346,80.365921,-2.607527,28.634352,3.157133,-59.898766,28.448736,3.211007,-59.48032,28.839365,80.71357,-2.136621,28.988138,80.35656,-2.586519,28.61714,3.164766,-59.92012,28.46694,3.202475,-28.550821,43.563854,74.834846,-26.729397,44.013351,9.391321,-42.840248,82.592377,75.165108,-17.839087,28.755697,54.262264,-1.114052,16.567759,7.932851,-42.652706,80.924866,10.590775,-40.331764,55.611629,34.500305,-43.469681,69.995239,42.995884,0.791168,20.682369,73.087288,0.302667,17.235569,40.991554
712,5.933,0.00031,0.000833,-0.000111,1,-31.030005,28.727718,41.858231,-59.455513,28.857553,80.703316,-2.156457,28.968849,80.363846,-2.608356,28.634384,3.155065,-59.899593,28.450087,3.210783,-59.480812,28.841171,80.714249,-2.132182,28.98494,80.353638,-2.587758,28.61878,3.164231,-59.920002,28.465832,3.201005,-28.627338,43.457027,74.842133,-26.832527,43.876499,9.386275,-42.922935,82.444397,75.131165,-17.890078,28.717094,54.236549,-1.146235,16.566156,7.931933,-42.756062,80.772446,10.604853,-40.442909,55.448959,34.502983,-43.555695,69.769379,42.99897,0.785576,20.681446,73.088425,0.298435,17.233511,40.993805
713,5.941,0.00031,0.000814,-0.000092,1,-31.030767,28.729027,41.859272,-59.457706,28.857773,80.703308,-2.158654,28.971258,80.365959,-2.607685,28.636784,3.157157,-59.898918,28.450298,3.210765,-59.480648,28.84013,80.713211,-2.137733,28.987751,80.357918,-2.58667,28.620419,3.164399,-59.920849,28.467682,3.201769,-28.670765,43.366642,74.847755,-26.909399,43.76498,9.387553,-43.000263,82.34771,75.102455,-17.908195,28.757494,54.203503,-1.171399,16.567245,7.932504,-42.847462,80.648216,10.615204,-40.552856,55.302834,34.497261,-43.638317,69.619476,42.998959,0.780316,20.680536,73.089127,0.291903,17.231249,40.992062
