179,185,185,1.541,0.000978,-0.00196,-0.015844,0.999872,-52.994019,68.120667,32.15633,-52.579956,70.352486,67.823738,-53.356171,70.275391,-3.485766,-52.839714,65.855408,67.887703,-53.200237,65.999374,-3.600353,-52.527702,70.367523,67.85067,-53.453285,70.237465,-3.552369,-52.905674,65.834938,67.988197,-53.090267,66.044655,-3.721491,-50.01915,97.703392,26.715714,-48.582016,89.719353,16.339081,-48.053192,90.443077,48.442448,-52.934158,105.960487,31.069475,-52.522194,107.165573,47.985767,-53.450523,106.481789,14.873735,-46.021873,84.430946,37.967278,-44.526577,74.615486,48.477333,-43.282547,72.957085,32.588829,-44.920399,73.85038,16.374405
180,186,186,1.55,0.00098,-0.00196,-0.01584,0.999872,-52.993877,68.120956,32.155727,-52.579834,70.352692,67.823151,-53.356045,70.275764,-3.486365,-52.839554,65.855614,67.887093,-53.200077,65.999756,-3.600961,-52.526985,70.367012,67.84919,-53.453178,70.238647,-3.552454,-52.905918,65.836113,67.987473,-53.090321,66.044098,-3.720262,-50.047081,97.616089,26.742924,-48.517033,89.617935,16.37536,-48.02951,90.36335,48.474384,-52.995007,105.800697,31.076199,-52.59219,107.014359,47.977196,-53.503494,106.306854,14.875403,-45.877571,84.355721,37.982578,-44.370945,74.557106,48.496944,-43.053532,72.926239,32.656742,-44.687096,73.765579,16.411634
181,187,187,1.558,0.000961,-0.001982,-0.016161,0.999867,-52.995152,68.12059,32.156799,-52.581226,70.353363,67.82415,-53.354389,70.274323,-3.485382,-52.843838,65.856461,67.888252,-53.201164,65.998199,-3.599813,-52.527493,70.368484,67.851166,-53.452873,70.235886,-3.550634,-52.91074,65.83625,67.986931,-53.089458,66.04406,-3.720681,-50.053619,97.577065,26.772774,-48.520538,89.508469,16.394726,-48.010021,90.284996,48.504063,-53.061165,105.648079,31.057516,-52.652191,106.880478,47.973644,-53.55724,106.139839,14.853166,-45.760113,84.274841,37.976772,-44.252743,74.485252,48.505955,-42.950348,72.827271,32.649624,-44.498486,73.699265,16.409464
182,188,188,1.566,0.000954,-0.001994,-0.016942,0.999854,-52.997231,68.119057,32.157509,-52.580601,70.351562,67.824844,-53.352314,70.272972,-3.484711,-52.850239,65.855064,67.888985,-53.205776,65.99662,-3.599095,-52.527374,70.365341,67.849655,-53.453438,70.235207,-3.549716,-52.916409,65.836487,67.987099,-53.090946,66.041878,-3.720701,-50.082802,97.461166,26.763851,-48.525764,89.37619,16.413301,-48.005901,90.206123,48.529797,-53.118099,105.4916,31.038073,-52.694546,106.743027,47.946434,-53.612553,105.957642,14.848113,-45.687641,84.160103,37.983353,-44.133423,74.396873,48.501781,-42.846386,72.716148,32.637615,-44.350414,73.588684,16.402889
183,189,189,1.575,0.000956,-0.001949,-0.0162,0.999866,-52.993591,68.118439,32.157661,-52.577148,70.351463,67.824959,-53.354996,70.271927,-3.48452,-52.840107,65.854576,67.889114,-53.20211,65.995796,-3.598926,-52.527279,70.36483,67.848198,-53.45443,70.235428,-3.551653,-52.904354,65.835709,67.991333,-53.089691,66.039696,-3.720625,-50.14106,97.262703,26.749702,-48.534023,89.218208,16.410988,-48.013287,90.100952,48.54438,-53.17741,105.315376,31.039438,-52.763184,106.556305,47.92701,-53.655266,105.769257,14.840817,-45.567432,84.038071,37.965603,-44.031898,74.262871,48.512028,-42.734074,72.576317,32.63372,-44.166328,73.459389,16.434891
184,190,190,1.583,0.000965,-0.001949,-0.015238,0.999882,-52.992947,68.118683,32.156769,-52.580875,70.351997,67.824104,-53.358418,70.271973,-3.485376,-52.835186,65.854607,67.888191,-53.197311,65.996147,-3.599846,-52.528702,70.366905,67.849907,-53.454041,70.234657,-3.551031,-52.901604,65.834053,67.990517,-53.089123,66.040779,-3.719076,-50.18441,97.079552,26.737013,-48.511391,89.034019,16.407057,-48.023087,89.959671,48.549332,-53.247307,105.137001,31.015608,-52.836216,106.377327,47.915043,-53.740494,105.580772,14.824407,-45.494625,83.905846,37.965591,-43.939842,74.127754,48.514881,-42.316772,72.609993,32.661583,-44.054836,73.340904,16.446878
185,191,191,1.591,0.000981,-0.001968,-0.014953,0.999886,-52.992916,68.118828,32.155033,-52.583496,70.351326,67.822456,-53.358246,70.272964,-3.487068,-52.835239,65.85379,67.886398,-53.194691,65.997231,-3.601661,-52.528728,70.366898,67.849312,-53.454025,70.235138,-3.550943,-52.90411,65.832726,67.988365,-53.086018,66.042412,-3.720334,-50.239964,96.869331,26.725567,-48.480633,88.860046,16.399635,-48.044636,89.792908,48.533165,-53.307785,104.942879,31.015289,-52.895683,106.203934,47.885853,-53.787487,105.387352,14.82642,-45.436863,83.787956,37.977009,-43.856407,73.9897,48.515076,-42.044617,72.552452,32.694958,-43.927471,73.178825,16.437605
186,192,192,1.6,0.000975,-0.002001,-0.015193,0.999882,-52.994282,68.118317,32.154171,-52.586113,70.351044,67.821594,-53.356255,70.272202,-3.487978,-52.840012,65.853622,67.885574,-53.194748,65.996399,-3.602505,-52.527821,70.366982,67.851494,-53.453369,70.235153,-3.549948,-52.91227,65.832611,67.986526,-53.08382,66.040619,-3.72298,-50.306534,96.609177,26.727884,-48.461342,88.635757,16.393515,-48.095886,89.586327,48.512543,-53.381496,104.703186,30.998648,-52.973469,105.959465,47.882851,-53.878773,105.144714,14.812935,-45.371506,83.612465,37.976406,-43.809658,73.818954,48.520782,-41.855133,72.450356,32.74398,-43.815266,73.011627,16.432487
187,193,193,1.608,0.000978,-0.001999,-0.016637,0.999859,-52.998108,68.119499,32.155464,-52.583218,70.350609,67.822906,-53.354134,70.274857,-3.486651,-52.850109,65.853951,67.886826,-53.204979,65.998604,-3.601232,-52.528137,70.365044,67.850151,-53.454494,70.236809,-3.551878,-52.91766,65.834877,67.983635,-53.091377,66.043869,-3.721473,-50.377995,96.346573,26.722258,-48.467777,88.428856,16.376003,-48.119095,89.387634,48.505096,-53.444874,104.474617,30.990156,-53.047489,105.748764,47.861629,-53.933323,104.923294,14.816059,-45.332439,83.420464,37.968117,-43.743397,73.695801,48.563816,-41.705921,72.316101,32.784634,-43.72506,72.803192,16.451347
188,194,194,1.616,0.000982,-0.002031,-0.016859,0.999855,-52.999664,68.119431,32.153042,-52.58606,70.35009,67.820534,-53.352451,70.275208,-3.489086,-52.854954,65.853539,67.884407,-53.205193,65.998886,-3.603682,-52.528236,70.3657,67.850632,-53.45285,70.238365,-3.55271,-52.925797,65.833214,67.980263,-53.092567,66.042084,-3.719995,-50.436653,96.077065,26.716328,-48.447239,88.206047,16.385918,-48.1301,89.167053,48.484974,-53.515636,104.231941,30.975979,-53.110184,105.514336,47.848099,-54.008018,104.677727,14.805047,-45.280872,83.223862,37.962051,-43.688232,73.541641,48.610611,-41.585167,72.172928,32.835369,-43.654358,72.614944,16.471611
189,195,195,1.625,0.00098,-0.002044,-0.016529,0.999861,-52.999054,68.119835,32.15155,-52.587914,70.350998,67.819038,-53.35228,70.275139,-3.4906,-52.85384,65.854279,67.882935,-53.202187,65.998917,-3.605172,-52.526928,70.366562,67.850273,-53.45266,70.239525,-3.552432,-52.928043,65.834213,67.979317,-53.089706,66.040543,-3.719443,-50.534756,95.757797,26.718525,-48.426403,87.959084,16.387403,-48.138599,88.912453,48.481785,-53.591354,103.95211,30.970341,-53.219559,105.247589,47.845158,-54.097157,104.375633,14.813134,-45.257412,82.984589,37.947433,-43.670937,73.348824,48.640587,-41.535938,71.916115,32.842983,-43.584286,72.351875,16.476418
190,196,196,1.633,0.000978,-0.002053,-0.016251,0.999865,-52.999149,68.119026,32.151585,-52.589863,70.350555,67.819061,-53.352962,70.273994,-3.490582,-52.853287,65.853691,67.88298,-53.200497,65.997856,-3.605133,-52.529121,70.367188,67.848572,-53.452248,70.236488,-3.551447,-52.927486,65.83213,67.98037,-53.089302,66.041733,-3.717789,-50.601822,95.464912,26.717216,-48.440723,87.698593,16.386391,-48.153778,88.673393,48.48904,-53.68734,103.679344,30.956299,-53.308983,104.98613,47.826252,-54.181164,104.093208,14.815281,-45.247955,82.761536,37.937767,-43.655865,73.109726,48.643925,-41.568485,71.653976,32.822296,-43.523975,72.139435,16.478167
191,197,197,1.641,0.000977,-0.002033,-0.016239,0.999866,-53.000187,68.119087,32.152222,-52.589531,70.350685,67.819679,-53.355473,70.273987,-3.489933,-52.852844,65.853813,67.883614,-53.202908,65.997856,-3.604481,-52.530624,70.366135,67.848625,-53.453033,70.238144,-3.550927,-52.925022,65.833626,67.980438,-53.09351,66.039932,-3.716765,-50.701817,95.177666,26.713108,-48.451729,87.440948,16.384413,-48.164528,88.42157,48.493999,-53.774727,103.401741,30.961079,-53.409237,104.722527,47.819996,-54.276447,103.792992,14.810265,-45.263622,82.51384,37.951279,-43.664448,72.877533,48.662991,-41.583752,71.374748,32.798855,-43.500645,71.866776,16.518003
192,198,198,1.649,0.000983,-0.002009,-0.01581,0.999873,-52.99976,68.119011,32.150112,-52.589344,70.350609,67.817574,-53.358562,70.273964,-3.492004,-52.848804,65.853516,67.881477,-53.202332,65.997963,-3.606603,-52.528835,70.366623,67.849113,-53.452908,70.239563,-3.553567,-52.923359,65.832535,67.981422,-53.097065,66.038162,-3.716599,-50.79372,94.880035,26.72678,-48.37439,87.16394,16.370171,-48.164391,88.153885,48.492188,-53.865398,103.12011,30.941647,-53.482067,104.457245,47.794292,-54.361576,103.4814,14.816893,-45.309143,82.266022,37.985214,-43.673141,72.631073,48.676582,-41.535446,71.10157,32.779045,-43.488739,71.606865,16.554182
193,199,199,1.658,0.00097,-0.002008,-0.016046,0.999869,-52.998943,68.120972,32.152374,-52.587402,70.353271,67.819778,-53.356808,70.2752,-3.489792,-52.848976,65.8563,67.883789,-53.202595,65.99913,-3.604287,-52.529942,70.36866,67.84964,-53.452229,70.239426,-3.552554,-52.919502,65.836128,67.981216,-53.095459,66.041206,-3.717688,-50.904869,94.533745,26.724375,-48.240974,86.872597,16.370987,-48.186928,87.864342,48.502274,-53.998886,102.774834,30.930849,-53.600674,104.143845,47.780842,-54.45797,103.11937,14.822846,-45.371746,81.957787,38.014778,-43.703228,72.357025,48.708965,-41.59296,70.758156,32.826145,-43.477486,71.279816,16.58935
194,200,200,1.666,0.000965,-0.001958,-0.015481,0.999878,-52.994823,68.119461,32.154552,-52.582256,70.35257,67.821907,-53.358662,70.272942,-3.487605,-52.838749,65.855301,67.885994,-53.199631,65.99704,-3.602073,-52.528019,70.367935,67.849564,-53.452007,70.237206,-3.551801,-52.907722,65.834251,67.989044,-53.094524,66.03949,-3.717478,-51.012516,94.219833,26.727858,-48.275352,86.600342,16.375416,-48.25325,87.595818,48.506866,-54.089973,102.447807,30.930952,-53.677704,103.866516,47.768707,-54.566849,102.774002,14.837911,-45.435226,81.67437,38.045536,-43.753418,72.103241,48.739979,-41.637447,70.483604,32.859455,-43.486576,71.009926,16.609661
195,201,201,1.675,0.000982,-0.001935,-0.015122,0.999883,-52.993767,68.117859,32.154705,-52.581238,70.350113,67.822113,-53.360725,70.272217,-3.487366,-52.834492,65.852669,67.886063,-53.198624,65.996429,-3.601971,-52.529572,70.364815,67.848183,-53.451805,70.236435,-3.551965,-52.900581,65.83226,67.989883,-53.095268,66.039436,-3.71933,-51.13216,93.849686,26.739439,-48.440647,86.187965,16.448927,-48.345039,87.300156,48.511787,-54.20388,102.049149,30.923468,-53.807049,103.534988,47.742718,-54.676174,102.384888,14.841766,-45.522179,81.347618,38.088379,-43.800255,71.810844,48.788406,-41.593735,70.204239,32.881771,-43.526928,70.658379,16.649599
196,202,202,1.683,0.000967,-0.001933,-0.015084,0.999884,-52.994186,68.118294,32.154892,-52.581615,70.351616,67.822227,-53.361519,70.271591,-3.487241,-52.83453,65.854149,67.886307,-53.199089,65.995811,-3.601736,-52.529175,70.366257,67.848694,-53.454029,70.235756,-3.551477,-52.9011,65.834023,67.988663,-53.094124,66.038765,-3.719281,-51.254845,93.516815,26.748886,-48.537163,85.856194,16.515196,-48.43853,87.029991,48.513241,-54.325867,101.691124,30.919468,-53.884499,103.256813,47.728409,-54.778473,102.032745,14.855306,-45.59985,81.03643,38.116459,-43.901764,71.545349,48.826584,-41.699295,69.862022,32.921989,-43.565544,70.366386,16.69969
197,203,203,1.691,0.000975,-0.001916,-0.01445,0.999893,-52.991039,68.119484,32.155609,-52.580135,70.352821,67.82296,-53.362263,70.27282,-3.486475,-52.827347,65.855042,67.886986,-53.194416,65.997253,-3.601032,-52.527641,70.367828,67.849953,-53.453053,70.23764,-3.551765,-52.89526,65.833977,67.993675,-53.091782,66.039406,-3.717863,-51.389938,93.173759,26.766777,-48.673653,85.555824,16.606123,-48.52103,86.740623,48.513924,-54.432095,101.343361,30.920898,-54.013889,102.956047,47.734875,-54.887505,101.702858,14.866466,-45.697449,80.738129,38.145348,-43.967846,71.267769,48.871292,-41.832378,69.533737,32.991867,-43.613998,70.063881,16.739853
198,204,204,1.7,0.000985,-0.00192,-0.015004,0.999885,-52.992504,68.119179,32.156277,-52.579403,70.351326,67.823677,-53.361069,70.273659,-3.485769,-52.831596,65.853813,67.887604,-53.197964,65.997917,-3.60041,-52.526875,70.366089,67.850761,-53.453892,70.236824,-3.551343,-52.897636,65.833733,67.989227,-53.092617,66.042068,-3.719227,-51.552303,92.796768,26.77935,-48.77647,85.183945,16.667473,-48.630375,86.421494,48.527554,-54.567463,100.950386,30.922392,-54.114197,102.629448,47.701557,-55.012722,101.331116,14.87244,-45.811203,80.379578,38.17168,-44.077045,70.952492,48.913185,-41.951302,69.195297,33.040287,-43.702106,69.698875,16.777235
199,205,205,1.708,0.000979,-0.001952,-0.016,0.99987,-52.994812,68.118866,32.156956,-52.579491,70.35051,67.824356,-53.356857,70.273743,-3.485128,-52.840645,65.853516,67.888321,-53.202259,65.997681,-3.599721,-52.526127,70.365135,67.849884,-53.453415,70.236382,-3.54874,-52.907372,65.833748,67.987732,-53.09272,66.042381,-3.718128,-51.701481,92.460342,26.785427,-48.821285,84.893661,16.671116,-48.747883,86.122025,48.546402,-54.70879,100.591827,30.928818,-54.241688,102.317978,47.713203,-55.116264,101.005936,14.891098,-45.920933,80.097565,38.198662,-44.184788,70.645958,48.937332,-41.997688,68.905159,33.045437,-43.806835,69.405518,16.82814
200,206,206,1.716,0.000962,-0.001973,-0.016863,0.999855,-52.997311,68.119881,32.156624,-52.579575,70.35186,67.823975,-53.354191,70.274338,-3.485539,-52.848499,65.855331,67.888054,-53.206974,65.998009,-3.599995,-52.527248,70.365532,67.849388,-53.454853,70.237068,-3.551038,-52.91325,65.837029,67.98349,-53.093456,66.042343,-3.719332,-51.871471,92.122253,26.796398,-48.927731,84.612671,16.711994,-48.873199,85.842651,48.559273,-54.845905,100.231789,30.939684,-54.350136,102.03241,47.708569,-55.23885,100.695435,14.892918,-46.065487,79.777168,38.226189,-44.292198,70.358696,48.969738,-42.182331,68.557457,33.093128,-43.905815,69.084984,16.85561
201,207,207,1.725,0.000856,-0.002109,-0.020495,0.999787,-53.004753,68.122551,32.158173,-52.580124,70.358711,67.825188,-53.33667,70.27227,-3.484517,-52.881729,65.864265,67.890099,-53.220497,65.994965,-3.598082,-52.528454,70.366676,67.848923,-53.452534,70.236404,-3.550289,-52.939743,65.854355,67.967812,-53.08976,66.037521,-3.720629,-52.074326,91.734711,26.812756,-49.089584,84.277496,16.778915,-49.021164,85.50737,48.577671,-54.980015,99.841728,30.943537,-54.466145,101.695427,47.699825,-55.361641,100.345482,14.896944,-46.227474,79.416222,38.264034,-44.4487,70.03949,49.012325,-42.397697,68.192871,33.146564,-44.046925,68.738441,16.887777
202,208,208,1.733,0.000945,-0.002152,-0.019245,0.999812,-53.008152,68.119835,32.150166,-52.592319,70.350937,67.817596,-53.342236,70.274826,-3.492182,-52.88269,65.855736,67.881714,-53.215366,65.997849,-3.606468,-52.527691,70.367828,67.850403,-53.454037,70.236801,-3.549893,-52.95763,65.835464,67.964783,-53.091335,66.04113,-3.719297,-52.252007,91.407684,26.813129,-49.223019,83.957993,16.796406,-49.184616,85.222336,48.59594,-55.11129,99.503693,30.949005,-54.599224,101.40715,47.712982,-55.475765,100.022766,14.91507,-46.392189,79.097069,38.279289,-44.628407,69.748184,49.048603,-42.577347,67.8787,33.191158,-44.196529,68.419189,16.921825
203,209,209,1.741,0.000963,-0.002071,-0.017913,0.999837,-53.002377,68.120262,32.154812,-52.586842,70.351311,67.82225,-53.347851,70.275505,-3.487417,-52.865227,65.855347,67.886269,-53.209599,65.998878,-3.601858,-52.528881,70.366631,67.851181,-53.453838,70.23703,-3.551796,-52.934872,65.835785,67.976837,-53.091927,66.043488,-3.716594,-52.440739,91.086143,26.821417,-49.362724,83.628143,16.810127,-49.343662,84.91584,48.608047,-55.226063,99.184784,30.945816,-54.702419,101.129448,47.704395,-55.591614,99.716843,14.919776,-46.546574,78.800789,38.293892,-44.79184,69.460518,49.083862,-42.769356,67.568802,33.21629,-44.354137,68.107117,16.94982
204,210,210,1.75,0.000959,-0.001975,-0.016669,0.999859,-52.996086,68.119316,32.156883,-52.57938,70.3517,67.824234,-53.353649,70.273384,-3.485298,-52.846558,65.855064,67.888329,-53.204773,65.997116,-3.599727,-52.527428,70.365433,67.849091,-53.453297,70.236244,-3.55086,-52.911156,65.836525,67.984505,-53.092773,66.041252,-3.71737,-52.652275,90.736938,26.827866,-49.522816,83.274712,16.82777,-49.552361,84.596672,48.640339,-55.363495,98.837608,30.965345,-54.837029,100.804947,47.717682,-55.721874,99.38797,14.93002,-46.759155,78.469948,38.304092,-45.004551,69.114777,49.093136,-43.031837,67.182983,33.26086,-44.525356,67.749199,16.963179
205,211,211,1.758,0.000982,-0.00195,-0.015586,0.999876,-52.993889,68.120125,32.156582,-52.580315,70.351891,67.823997,-53.357815,70.274925,-3.485489,-52.837746,65.854683,67.887924,-53.19968,65.998993,-3.600109,-52.528145,70.366852,67.850128,-53.452919,70.23761,-3.549864,-52.903702,65.834267,67.988602,-53.091549,66.043724,-3.719855,-52.830334,90.42263,26.831949,-49.73291,82.942673,16.848394,-49.724518,84.285019,48.651234,-55.510403,98.535301,30.970987,-54.948513,100.539078,47.719105,-55.840099,99.09024,14.943501,-46.960621,78.159996,38.323723,-45.20047,68.812111,49.114029,-43.272827,66.860512,33.261162,-44.714836,67.438095,17.000399
206,212,212,1.766,0.000994,-0.001895,-0.015074,0.999884,-52.990849,68.118515,32.159119,-52.575672,70.349892,67.826538,-53.360863,70.273766,-3.482863,-52.828495,65.852417,67.890396,-53.198368,65.998009,-3.597605,-52.527851,70.363426,67.849319,-53.454052,70.236359,-3.549742,-52.889656,65.833374,67.993332,-53.091885,66.043549,-3.720168,-53.011143,90.139427,26.847166,-49.953896,82.603821,16.889503,-49.900444,84.00605,48.685863,-55.626236,98.259995,30.986616,-55.063999,100.261673,47.731487,-55.971001,98.795029,14.943528,-47.178288,77.85392,38.340672,-45.435513,68.524406,49.157318,-43.47908,66.551437,33.282246,-44.920769,67.119148,17.024036
207,213,213,1.774,0.001001,-0.001897,-0.013978,0.9999,-52.990498,68.118469,32.155392,-52.580441,70.350441,67.822838,-53.365009,70.273209,-3.486574,-52.823406,65.852425,67.88665,-53.193134,65.99781,-3.601346,-52.527885,70.367043,67.850937,-53.454174,70.236038,-3.550408,-52.890881,65.829544,67.992195,-53.091576,66.042419,-3.719517,-53.176117,89.847443,26.845938,-50.157558,82.266296,16.909719,-50.084568,83.708153,48.702641,-55.758823,97.988457,30.994431,-55.190975,100.002075,47.749088,-56.082123,98.514977,14.948601,-47.393829,77.571854,38.349621,-45.665806,68.220177,49.179768,-43.739201,66.223839,33.319511,-45.142715,66.820427,17.045561
208,214,214,1.783,0.001012,-0.001881,-0.013089,0.999912,-52.9893,68.118721,32.153847,-52.582134,70.350739,67.821327,-53.368725,70.273468,-3.488064,-52.817089,65.852287,67.885056,-53.189247,65.99839,-3.602919,-52.528442,70.368172,67.851173,-53.453499,70.236977,-3.550787,-52.886093,65.828323,67.99295,-53.092575,66.042175,-3.718717,-53.363346,89.53479,26.846092,-50.379478,81.944534,16.915609,-50.309837,83.392548,48.71909,-55.892647,97.697952,31.015991,-55.305515,99.709145,47.759293,-56.23423,98.200096,14.96577,-47.64946,77.243515,38.369495,-45.949451,67.894112,49.198586,-44.038097,65.890976,33.342537,-45.428715,66.463837,17.080399
209,215,215,1.791,0.001014,-0.001898,-0.013144,0.999911,-52.990486,68.119255,32.152206,-52.584286,70.351097,67.819702,-53.368465,70.274178,-3.489706,-52.819736,65.852676,67.883408,-53.189457,65.999077,-3.604579,-52.529037,70.368126,67.850204,-53.453506,70.23867,-3.551435,-52.890366,65.829399,67.991562,-53.092148,66.041794,-3.720546,-53.525509,89.253159,26.838892,-50.554562,81.679558,16.906443,-50.532509,83.10878,48.729591,-56.004845,97.446114,31.021236,-55.436779,99.460464,47.77676,-56.350731,97.939667,14.971411,-47.879677,76.972328,38.398151,-46.231697,67.604103,49.229836,-44.33345,65.581009,33.369251,-45.682823,66.159149,17.107615
210,216,216,1.8,0.001007,-0.001957,-0.014007,0.9999,-52.993359,68.12149,32.15155,-52.587425,70.35305,67.819069,-53.363495,70.276642,-3.490436,-52.830662,65.855042,67.882797,-53.19186,66.001236,-3.605232,-52.530025,70.370712,67.849304,-53.453678,70.238968,-3.552716,-52.902489,65.831497,67.986473,-53.09,66.04583,-3.7189,-53.702209,88.952179,26.81624,-50.764423,81.406837,16.890162,-50.782646,82.821892,48.743023,-56.09705,97.184868,31.0326,-55.537529,99.204948,47.783157,-56.484646,97.651291,14.980764,-48.170788,76.63752,38.423737,-46.553848,67.274422,49.268066,-44.672058,65.236847,33.400635,-45.989452,65.816269,17.12435
211,217,217,1.808,0.000987,-0.001956,-0.014623,0.999891,-52.993805,68.118927,32.153263,-52.585037,70.351288,67.820702,-53.361374,70.273232,-3.4888,-52.833809,65.853592,67.884598,-53.195007,65.997612,-3.603441,-52.530361,70.367935,67.8489,-53.452431,70.235901,-3.55231,-52.903278,65.830902,67.98912,-53.091957,66.042068,-3.719321,-53.867592,88.694069,26.817089,-50.940247,81.153625,16.884167,-50.998161,82.559517,48.7747,-56.227261,96.932556,31.044596,-55.674034,98.969963,47.799751,-56.608761,97.395119,14.99667,-48.532913,76.343956,38.469009,-46.857296,66.992844,49.290482,-44.955723,64.958588,33.434143,-46.27095,65.516373,17.152863
212,218,218,1.816,0.000983,-0.001979,-0.01454,0.999892,-52.994816,68.119118,32.151264,-52.588005,70.351913,67.818695,-53.36116,70.272987,-3.490839,-52.836037,65.854179,67.882629,-53.194077,65.997398,-3.605431,-52.531288,70.369179,67.847481,-53.452003,70.23616,-3.551906,-52.907772,65.830902,67.986694,-53.091385,66.041107,-3.718827,-54.029335,88.447342,26.817141,-51.12759,80.874649,16.894419,-51.20163,82.301773,48.790379,-56.331558,96.700966,31.062294,-55.783253,98.761955,47.800011,-56.731216,97.144936,15.024379,-49.007153,75.967369,38.578751,-47.18261,66.718292,49.327,-45.228939,64.681923,33.478798,-46.59705,65.199944,17.217167
213,219,219,1.825,0.000992,-0.002004,-0.01478,0.999888,-52.997662,68.118385,32.150249,-52.591568,70.350296,67.817749,-53.361183,70.273125,-3.491825,-52.841759,65.852676,67.881577,-53.196144,65.997452,-3.606495,-52.530884,70.367363,67.849541,-53.454304,70.237068,-3.551551,-52.91655,65.830437,67.98291,-53.090443,66.040108,-3.721025,-54.54763,87.999825,26.963175,-51.317429,80.603485,16.875237,-51.455605,82.043167,48.817287,-56.478344,96.436279,31.076452,-55.904423,98.522995,47.821651,-56.886761,96.872322,15.030307,-49.371967,75.643532,38.625786,-47.560341,66.432343,49.369503,-45.58519,64.352859,33.531353,-46.949345,64.862045,17.275402
214,220,220,1.833,0.000987,-0.002039,-0.015615,0.999876,-52.999306,68.118202,32.150005,-52.591938,70.349747,67.81752,-53.356777,70.273224,-3.492117,-52.849644,65.852547,67.881371,-53.198868,65.997292,-3.60674,-52.531414,70.36647,67.848068,-53.452206,70.236549,-3.551037,-52.923458,65.830994,67.97908,-53.090816,66.040535,-3.720413,-54.978455,87.660233,27.067339,-51.518738,80.349228,16.829853,-51.704933,81.825897,48.830231,-56.523331,96.230232,31.124464,-56.010288,98.336815,47.823677,-56.997353,96.639099,15.052241,-49.726337,75.39016,38.681961,-47.930706,66.131721,49.374382,-45.931812,64.099709,33.569317,-47.279812,64.564224,17.321701
215,221,221,1.841,0.000985,-0.002065,-0.016331,0.999864,-53.001606,68.119438,32.14959,-52.592869,70.350426,67.817116,-53.35416,70.27494,-3.492558,-52.857025,65.853607,67.880966,-53.202377,65.998772,-3.607166,-52.531796,70.367012,67.847702,-53.453194,70.237762,-3.552641,-52.930935,65.83239,67.976295,-53.091209,66.042213,-3.720044,-55.212337,87.413063,27.102819,-51.576931,80.187469,16.733686,-51.936195,81.599304,48.847939,-56.578972,96.048065,31.153233,-56.125347,98.16008,47.830929,-57.133919,96.411797,15.070537,-50.077885,75.137268,38.707726,-48.310116,65.840508,49.403294,-46.289383,63.825535,33.61668,-47.621735,64.294777,17.366522
216,222,222,1.85,0.000982,-0.002028,-0.016035,0.999869,-52.999222,68.119064,32.152481,-52.589149,70.350517,67.819962,-53.355717,70.274132,-3.489649,-52.850628,65.853539,67.883858,-53.201408,65.998062,-3.604239,-52.533104,70.366386,67.848511,-53.452797,70.237274,-3.55301,-52.920204,65.832497,67.98143,-53.092808,66.041313,-3.717931,-55.501999,87.137596,27.126476,-51.83419,79.923645,16.73414,-52.200039,81.360649,48.871059,-56.632721,95.888985,31.202698,-56.223534,97.949982,47.849586,-57.290684,96.179489,15.087967,-50.484348,74.837456,38.744812,-48.71907,65.542198,49.435535,-46.66729,63.529129,33.665787,-48.043087,63.993382,17.418734
217,223,223,1.858,0.00097,-0.001983,-0.014939,0.999886,-52.996017,68.119774,32.14817,-52.587688,70.353081,67.815552,-53.360378,70.273109,-3.493986,-52.839302,65.855537,67.879593,-53.196705,65.997383,-3.60848,-52.525879,70.371132,67.844879,-53.454536,70.235985,-3.552098,-52.916676,65.831589,67.984238,-53.090267,66.041222,-3.720963,-55.763657,86.919617,27.162098,-52.117943,79.669228,16.761799,-52.428581,81.163101,48.909008,-56.744553,95.702507,31.239717,-56.336498,97.768524,47.863331,-57.422684,95.986954,15.108773,-50.866951,74.582306,38.766254,-49.095463,65.275612,49.491913,-47.102009,63.245346,33.713253,-48.424156,63.720558,17.472757
218,224,224,1.866,0.000998,-0.002011,-0.014963,0.999886,-52.99744,68.118469,32.150806,-52.591068,70.349792,67.818336,-53.359634,70.273781,-3.49125,-52.842903,65.852264,67.882118,-53.196163,65.998055,-3.605965,-52.53228,70.366188,67.847481,-53.454323,70.236908,-3.552597,-52.915615,65.830627,67.982605,-53.089493,66.041588,-3.719222,-56.02597,86.706329,27.185944,-52.364876,79.458847,16.776354,-52.650135,80.947723,48.945213,-56.895645,95.510193,31.274292,-56.430752,97.616905,47.867226,-57.554859,95.829185,15.139173,-51.290531,74.322281,38.79665,-49.488251,65.040382,49.537651,-47.573898,62.972897,33.75613,-48.803051,63.482742,17.498367
219,225,225,1.875,0.001131,-0.00232,-0.014391,0.999893,-53.019894,68.11171,32.173965,-52.638245,70.334419,67.842316,-53.362392,70.275665,-3.467765,-52.884983,65.836586,67.904785,-53.193958,66.00016,-3.583461,-52.607048,70.340111,67.866364,-53.453766,70.23954,-3.551809,-52.919151,65.829071,67.982651,-53.087349,66.045593,-3.723668,-56.299622,86.481827,27.225241,-52.728252,79.205116,16.848967,-52.922653,80.719223,48.976536,-57.090847,95.274857,31.291809,-56.550003,97.44194,47.894409,-57.684189,95.650871,15.166172,-51.760578,74.051842,38.827843,-49.946609,64.804604,49.593872,-48.053379,62.720734,33.825813,-49.258461,63.208981,17.540857
