Format Version,1.23,Take Name,Take 2024-01-20 09.04.49 AM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-01-20 09.04.50.264 上午,Capture Start Frame,238119,Total Frames in Take,303,Total Exported Frames,303,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,0.666,-0.144396,-0.43472,0.027373,0.888492,-54.781235,84.591354,26.144802,-64.694893,84.381172,19.666279,-44.849808,84.564827,32.579647,-61.292046,84.733765,36.095474,-48.288174,84.685631,16.237812,-64.705482,84.388176,19.688831,-44.850418,84.571632,32.589767,-61.304928,84.724533,36.086704,-48.250233,84.673843,16.191696,-17.34643,108.419624,22.530493,-20.552124,107.850693,23.056623,-17.929506,108.566727,27.134954,-20.59145,107.932068,26.766762,-25.143475,87.749466,28.248035,-14.771266,88.273911,21.208422,-21.090906,88.63871,32.370312,-8.890494,89.695671,23.703629
81,0.675,-0.144609,-0.434793,0.027338,0.888423,-54.779701,84.587654,26.148159,-64.692039,84.377335,19.667622,-44.849636,84.561256,32.585106,-61.292583,84.735146,36.097401,-48.284531,84.67688,16.242504,-64.704445,84.387383,19.688547,-44.849667,84.571114,32.591145,-61.303513,84.722336,36.087212,-48.248749,84.660454,16.21064,-17.534586,108.50444,22.392084,-20.699141,107.915817,23.065868,-17.933374,108.685257,27.029116,-20.606901,108.022133,26.770569,-25.072708,87.80204,28.418545,-14.868458,88.38562,21.146545,-20.879333,88.753525,32.472786,-8.918827,89.811272,23.565411
82,0.683,-0.144687,-0.434784,0.027298,0.888416,-54.780071,84.587692,26.147985,-64.692398,84.378067,19.66741,-44.850052,84.560585,32.584995,-61.292995,84.737152,36.097176,-48.284824,84.67495,16.242363,-64.70507,84.38813,19.688082,-44.84988,84.57045,32.590942,-61.303646,84.724503,36.087063,-48.249771,84.658806,16.211733,-17.70521,108.572319,22.27009,-20.840534,107.975533,23.068176,-17.952309,108.782532,26.951328,-20.613012,108.11441,26.783827,-24.995876,87.866913,28.574785,-14.919244,88.460419,21.093208,-20.693239,88.851257,32.537312,-8.902777,89.948502,23.367374
83,0.691,-0.14444,-0.434731,0.027346,0.888481,-54.781403,84.5905,26.145325,-64.694824,84.38076,19.666424,-44.850231,84.563538,32.580559,-61.292595,84.734009,36.095734,-48.287941,84.683678,16.238583,-64.705315,84.38839,19.688477,-44.851097,84.570946,32.590832,-61.304104,84.724167,36.086613,-48.251907,84.67099,16.194437,-17.927591,108.68647,22.111881,-20.97928,108.029869,23.084116,-17.959414,108.860741,26.845592,-20.625654,108.203552,26.806625,-24.937651,87.953857,28.73764,-14.984639,88.531967,21.043325,-20.482012,88.963493,32.592438,-8.886125,90.088287,23.16851
84,0.7,-0.14468,-0.434614,0.027157,0.888505,-54.779507,84.58503,26.144787,-64.694092,84.379349,19.66754,-44.847313,84.553978,32.57843,-61.289005,84.734924,36.09621,-48.28759,84.671852,16.236977,-64.706894,84.387108,19.689541,-44.846603,84.561554,32.581028,-61.30418,84.724243,36.086388,-48.248829,84.659592,16.208345,-18.196039,108.825363,21.922413,-21.151091,108.095062,23.117661,-17.900099,108.899483,26.667994,-20.640711,108.292183,26.830435,-24.855762,88.026154,28.912523,-15.119847,88.651711,20.916739,-20.25214,89.084915,32.671062,-8.916276,90.285622,22.908442
85,0.708,-0.14477,-0.434526,0.027068,0.888536,-54.775875,84.583054,26.142046,-64.691505,84.379486,19.666327,-44.842712,84.549889,32.574173,-61.283821,84.735435,36.094444,-48.28545,84.667404,16.233238,-64.706055,84.386528,19.688349,-44.838203,84.556404,32.573483,-61.304508,84.725594,36.085232,-48.250084,84.657913,16.212788,-18.402807,108.918045,21.834486,-21.307978,108.153275,23.158119,-17.92742,108.962379,26.545534,-20.657663,108.384499,26.85037,-24.774271,88.107872,29.077372,-15.223413,88.755234,20.848946,-20.04089,89.20417,32.729404,-8.96382,90.411552,22.714012
86,0.716,-0.144496,-0.434462,0.027232,0.888607,-54.778641,84.587814,26.137226,-64.695702,84.381554,19.663794,-44.843929,84.557358,32.566978,-61.28429,84.733299,36.091225,-48.290619,84.679016,16.226906,-64.705185,84.387299,19.68737,-44.844276,84.562759,32.567387,-61.303539,84.725739,36.08651,-48.251637,84.670631,16.195026,-18.582722,108.970894,21.776871,-21.460201,108.216164,23.207067,-17.938461,109.036652,26.440367,-20.668394,108.47821,26.859241,-24.710855,88.195602,29.247293,-15.366437,88.859428,20.717903,-19.804924,89.339272,32.782768,-9.023864,90.538994,22.464363
87,0.725,-0.144391,-0.434602,0.027416,0.88855,-54.780926,84.589722,26.133495,-64.696327,84.37899,19.657671,-44.847748,84.563751,32.565639,-61.289036,84.732033,36.085934,-48.290558,84.68409,16.224739,-64.704781,84.38839,19.687927,-44.855469,84.571068,32.562408,-61.303322,84.724075,36.087288,-48.250134,84.673859,16.193026,-18.769947,108.992004,21.707779,-21.634657,108.289757,23.265125,-17.946104,109.109306,26.3174,-20.691082,108.55619,26.862785,-24.618235,88.253181,29.431519,-15.49688,88.92244,20.609245,-19.552494,89.45063,32.834179,-9.069218,90.660477,22.146059
88,0.733,-0.144787,-0.434864,0.02752,0.888354,-54.779072,84.585327,26.133514,-64.690437,84.369919,19.651651,-44.84993,84.563995,32.571903,-61.293411,84.736427,36.081745,-48.282486,84.670952,16.228754,-64.705482,84.387085,19.686552,-44.863121,84.574341,32.564457,-61.304062,84.72406,36.086731,-48.24918,84.660255,16.209551,-18.934118,109.007584,21.638145,-21.78017,108.336685,23.308489,-18.021921,109.19062,26.21344,-20.718544,108.609428,26.858435,-24.542601,88.308594,29.614628,-15.674617,88.981697,20.461147,-19.292545,89.513741,32.83503,-9.129876,90.766869,21.821199
89,0.741,-0.144833,-0.434905,0.027576,0.888325,-54.780853,84.584465,26.135715,-64.691658,84.367447,19.653051,-44.852249,84.564743,32.57494,-61.29604,84.736458,36.083382,-48.283447,84.669205,16.231485,-64.704773,84.385941,19.687214,-44.868095,84.576324,32.568619,-61.303127,84.723526,36.086884,-48.251411,84.657272,16.212202,-19.126205,109.035835,21.562973,-21.908226,108.356071,23.328341,-18.097891,109.222054,26.116917,-20.739044,108.640114,26.850773,-24.4569,88.332787,29.768759,-15.834755,88.980545,20.341665,-19.049923,89.587921,32.842957,-9.210207,90.814323,21.532993
90,0.75,-0.144843,-0.434947,0.027559,0.888303,-54.781914,84.584785,26.136961,-64.692078,84.367966,19.653311,-44.853954,84.56485,32.577179,-61.298092,84.737007,36.083977,-48.283516,84.669289,16.233383,-64.704224,84.387032,19.688515,-44.870152,84.576935,32.571487,-61.304653,84.723969,36.086178,-48.251598,84.656738,16.213425,-19.319618,109.044121,21.492001,-22.056904,108.353462,23.352524,-18.184437,109.210861,26.000113,-20.762177,108.663689,26.838974,-24.353718,88.368507,29.953951,-16.074974,88.989235,20.163387,-18.732054,89.595207,32.838577,-9.319327,90.885719,21.165094
91,0.758,-0.144832,-0.434945,0.027581,0.888305,-54.782433,84.585983,26.137499,-64.69265,84.368683,19.653963,-44.854401,84.566536,32.577599,-61.2985,84.737877,36.084587,-48.284153,84.670815,16.233843,-64.706299,84.387779,19.687397,-44.870766,84.579109,32.572384,-61.304546,84.724693,36.087341,-48.250504,84.657532,16.212767,-19.489979,109.04155,21.423092,-22.167162,108.332733,23.363708,-18.357395,109.172371,25.914988,-20.776739,108.665337,26.828316,-24.228361,88.388176,30.116076,-16.315865,88.98497,20.004524,-18.498039,89.639435,32.850708,-9.453816,90.91394,20.831663
92,0.766,-0.144457,-0.434788,0.0276,0.888442,-54.786671,84.590363,26.136415,-64.699593,84.374443,19.656956,-44.855888,84.569565,32.572273,-61.298542,84.733498,36.08638,-48.292641,84.683922,16.230055,-64.706978,84.387428,19.688475,-44.871376,84.579285,32.572342,-61.30439,84.723686,36.086155,-48.251991,84.669716,16.193897,-19.648314,109.008614,21.380772,-22.281576,108.29483,23.37429,-18.529619,109.064522,25.899918,-20.798279,108.658966,26.816076,-24.068024,88.347694,30.223289,-16.568274,88.929321,19.841661,-18.173643,89.611214,32.759735,-9.594607,90.885254,20.501253
93,0.775,-0.144372,-0.434797,0.027628,0.888451,-54.786907,84.591797,26.136198,-64.699829,84.375458,19.656755,-44.856094,84.571419,32.572006,-61.298759,84.732819,36.086212,-48.292931,84.687454,16.22982,-64.707321,84.387474,19.688538,-44.871731,84.580574,32.572029,-61.304836,84.723602,36.08596,-48.24947,84.673447,16.191622,-19.855724,108.932266,21.326954,-22.432058,108.238243,23.418171,-18.043751,109.259331,25.495295,-20.820597,108.62812,26.800419,-23.935595,88.333153,30.415859,-16.893305,88.833282,19.649937,-17.83099,89.578156,32.687126,-9.793913,90.850655,20.086809
94,0.783,-0.144404,-0.434802,0.027649,0.888442,-54.786701,84.59169,26.13615,-64.699532,84.374756,19.65659,-44.855972,84.571907,32.572098,-61.298679,84.733398,36.086063,-48.292591,84.686668,16.229853,-64.706734,84.387291,19.689474,-44.871571,84.581261,32.5718,-61.305176,84.723953,36.085754,-48.248734,84.672218,16.191387,-20.011688,108.853912,21.295248,-22.532217,108.160294,23.462101,-18.093697,109.208763,25.404438,-20.850248,108.597092,26.793316,-23.731529,88.228516,30.487883,-17.179831,88.767502,19.483255,-17.608866,89.581749,32.627636,-9.981523,90.789299,19.723585
95,0.791,-0.14467,-0.434875,0.027554,0.888366,-54.783123,84.587059,26.139229,-64.694496,84.371185,19.6574,-44.853935,84.566208,32.577545,-61.297417,84.735283,36.087532,-48.286629,84.67556,16.23444,-64.706413,84.387283,19.688076,-44.865261,84.577194,32.574196,-61.304031,84.72419,36.086552,-48.248497,84.659889,16.20985,-20.147455,108.745781,21.281624,-22.638468,108.085205,23.513014,-18.154985,109.117599,25.3589,-20.70962,108.397385,26.686468,-23.611174,88.196548,30.643225,-17.481331,88.692833,19.329336,-17.356289,89.527519,32.54834,-10.207917,90.715775,19.340101
96,0.8,-0.144428,-0.434726,0.027512,0.88848,-54.783218,84.589745,26.139317,-64.696938,84.376198,19.660997,-44.851677,84.566582,32.573997,-61.2939,84.732498,36.090069,-48.29034,84.683678,16.232199,-64.705177,84.386299,19.68858,-44.858463,84.574532,32.578823,-61.3032,84.723869,36.087173,-48.252815,84.670601,16.191511,-20.308659,108.618294,21.282553,-22.753984,107.999123,23.592209,-18.198679,108.988022,25.330872,-20.691725,108.261681,26.66884,-23.35795,88.067093,30.717205,-17.916296,88.544151,19.142612,-17.111221,89.451355,32.459419,-10.482154,90.566032,18.933752
97,0.808,-0.144677,-0.434773,0.027343,0.888422,-54.779636,84.588188,26.146524,-64.692192,84.377602,19.666332,-44.849369,84.562042,32.583157,-61.292191,84.737297,36.095959,-48.284779,84.675797,16.240652,-64.705902,84.387672,19.687662,-44.8479,84.5718,32.589397,-61.304211,84.725014,36.086323,-48.249336,84.660362,16.209545,-20.480021,108.478691,21.264706,-22.840925,107.895889,23.665621,-18.216402,108.8619,25.29928,-20.649536,108.149979,26.642635,-23.145258,87.918892,30.807224,-18.300087,88.39386,18.973585,-16.891796,89.335648,32.371635,-10.737549,90.448303,18.502924
98,0.816,-0.144428,-0.434707,0.02738,0.888494,-54.780365,84.590492,26.144262,-64.694191,84.380081,19.666,-44.848778,84.564186,32.578857,-61.290924,84.733643,36.095089,-48.287548,84.684029,16.237104,-64.705635,84.387619,19.68812,-44.847012,84.571548,32.589241,-61.305256,84.723976,36.086494,-48.251305,84.671822,16.193195,-20.617233,108.347878,21.258244,-22.904301,107.75354,23.70392,-18.247095,108.735886,25.263166,-20.642534,108.014404,26.665714,-22.98749,87.772217,30.913691,-18.732723,88.229614,18.809633,-16.64407,89.186325,32.221638,-10.958895,90.330925,18.093998
99,0.825,-0.144659,-0.434789,0.027333,0.888417,-54.779137,84.588203,26.147005,-64.69146,84.377831,19.666449,-44.849098,84.561852,32.583992,-61.292042,84.73687,36.09621,-48.283924,84.676247,16.241367,-64.706566,84.388908,19.688013,-44.84663,84.572639,32.59034,-61.304958,84.723358,36.086441,-48.246582,84.659111,16.209715,-20.73317,108.143616,21.232622,-22.977409,107.591095,23.780279,-18.240347,108.573997,25.158241,-20.63785,107.865211,26.65674,-22.76639,87.594475,30.963844,-19.240389,88.057823,18.64871,-16.379774,88.991287,32.014118,-11.310694,90.078751,17.751348
100,0.833,-0.14464,-0.434761,0.027347,0.888434,-54.779934,84.58812,26.147699,-64.692703,84.377602,19.667833,-44.849442,84.56192,32.583988,-61.292149,84.736343,36.09737,-48.285419,84.676613,16.241608,-64.705971,84.388161,19.688208,-44.84877,84.57225,32.59045,-61.302483,84.723526,36.087807,-48.250908,84.659988,16.211023,-20.845255,107.997772,21.234125,-23.012159,107.44249,23.842131,-18.24589,108.420135,25.077284,-20.567343,107.741821,26.635149,-22.619101,87.462494,31.031742,-19.680979,87.877937,18.507185,-16.192509,88.805023,31.850735,-11.715016,89.892418,17.457514
101,0.841,-0.14469,-0.434766,0.027353,0.888423,-54.779606,84.588074,26.147961,-64.692261,84.377235,19.667923,-44.849239,84.56218,32.584446,-61.292011,84.737473,36.097492,-48.284893,84.675392,16.241989,-64.704681,84.387474,19.688852,-44.848461,84.572212,32.591175,-61.303192,84.724579,36.08696,-48.250687,84.659004,16.21026,-20.96166,107.814499,21.233068,-23.034662,107.267059,23.891037,-18.228689,108.249023,25.002298,-20.46693,107.527161,26.604362,-22.426868,87.30056,31.093811,-20.141668,87.687363,18.412519,-15.997149,88.609085,31.685478,-12.110245,89.646362,17.095964
102,0.85,-0.144695,-0.434805,0.027348,0.888403,-54.779961,84.587051,26.147778,-64.692047,84.376167,19.66687,-44.850159,84.561195,32.585133,-61.293232,84.736526,36.096729,-48.284378,84.674286,16.242373,-64.706512,84.387459,19.688013,-44.848232,84.572136,32.591927,-61.303947,84.72316,36.085804,-48.250755,84.657333,16.213488,-21.065599,107.586517,21.221569,-23.043594,107.049644,23.954983,-18.196976,108.068085,24.905958,-20.417992,107.287254,26.559847,-22.222263,87.094887,31.150061,-20.710985,87.467636,18.317661,-15.771463,88.351257,31.455322,-12.590658,89.35894,16.702387
103,0.858,-0.144442,-0.434714,0.027398,0.888487,-54.781445,84.590645,26.145315,-64.695175,84.379753,19.666922,-44.849945,84.564827,32.580055,-61.292149,84.734077,36.096043,-48.28849,84.683899,16.238243,-64.706062,84.387535,19.689196,-44.849567,84.572403,32.590778,-61.304699,84.724091,36.086575,-48.252869,84.671127,16.19404,-21.174822,107.402374,21.219248,-23.064877,106.874023,24.037436,-18.162169,107.889153,24.820419,-20.370991,107.094322,26.533651,-22.025126,86.899498,31.168306,-21.208328,87.281784,18.276649,-15.628497,88.145424,31.271729,-13.019946,89.124237,16.367371
104,0.866,-0.144374,-0.434726,0.027341,0.888494,-54.78149,84.590805,26.144621,-64.695045,84.381439,19.665913,-44.850178,84.563469,32.579632,-61.292469,84.732765,36.095188,-48.288254,84.685532,16.237751,-64.707352,84.388603,19.6884,-44.848637,84.570457,32.591953,-61.305511,84.723938,36.086742,-48.251419,84.674057,16.190737,-21.283371,107.197632,21.220795,-23.084589,106.680618,24.095684,-18.152243,107.703659,24.730782,-20.303635,106.917801,26.509359,-21.838299,86.701057,31.183657,-21.687973,87.066925,18.226593,-15.474275,87.917313,31.040722,-13.509522,88.896599,15.996094
105,0.875,-0.14468,-0.434798,0.027296,0.88841,-54.78059,84.587433,26.147949,-64.692711,84.377823,19.667059,-44.850769,84.560303,32.585274,-61.293823,84.736694,36.096939,-48.285034,84.674881,16.242527,-64.70816,84.388336,19.688892,-44.849068,84.570488,32.59185,-61.305267,84.724136,36.086529,-48.24794,84.658836,16.211554,-21.41437,106.969818,21.218956,-23.107929,106.471016,24.149914,-18.145061,107.492737,24.64226,-20.241774,106.679283,26.462355,-21.631907,86.487091,31.169582,-22.265806,86.862251,18.216211,-15.339011,87.635925,30.774862,-14.043959,88.612579,15.637875
106,0.883,-0.144436,-0.434745,0.027355,0.888474,-54.781567,84.589478,26.144526,-64.694801,84.379494,19.665346,-44.850574,84.562759,32.58004,-61.293041,84.732857,36.094749,-48.287834,84.6828,16.237968,-64.707222,84.387329,19.687946,-44.84985,84.570312,32.592518,-61.304207,84.723511,36.08535,-48.252659,84.670547,16.193172,-21.537348,106.778458,21.206579,-23.142933,106.304146,24.214518,-18.151196,107.293297,24.564749,-20.252129,106.510231,26.41888,-21.452406,86.273514,31.164413,-22.809593,86.702599,18.232325,-15.218194,87.379288,30.480385,-14.535314,88.367805,15.340002
107,0.891,-0.144392,-0.434751,0.0274,0.888477,-54.781174,84.591103,26.144691,-64.694427,84.380188,19.665575,-44.850136,84.565308,32.580135,-61.292595,84.733292,36.094967,-48.287521,84.685593,16.238094,-64.706993,84.387794,19.688208,-44.849831,84.572639,32.592384,-61.303688,84.72419,36.08593,-48.251114,84.673592,16.192547,-21.661718,106.585014,21.191498,-23.165052,106.115105,24.257654,-18.153427,107.11013,24.48925,-20.2104,106.298126,26.38121,-21.254835,86.076424,31.140604,-23.293282,86.497406,18.292131,-15.170905,87.125572,30.164125,-15.105675,88.170517,15.009514
108,0.9,-0.144424,-0.434751,0.027376,0.888472,-54.781311,84.590935,26.145214,-64.694496,84.380478,19.665974,-44.850357,84.56469,32.580788,-61.292858,84.733971,36.095398,-48.287521,84.684593,16.238695,-64.706062,84.388145,19.68848,-44.850231,84.572151,32.591999,-61.304867,84.724289,36.086082,-48.250751,84.672012,16.193373,-21.79834,106.390167,21.189989,-23.191912,105.922127,24.300936,-18.152256,106.889709,24.385912,-20.175299,106.101402,26.333649,-21.035225,85.853958,31.096136,-23.837025,86.289787,18.367367,-15.089257,86.864914,29.847912,-15.704738,87.895187,14.7021
109,0.908,-0.144677,-0.434814,0.027318,0.888402,-54.7803,84.587761,26.147852,-64.69223,84.377586,19.666687,-44.850658,84.561195,32.585453,-61.293816,84.736877,36.096653,-48.28447,84.675354,16.242611,-64.706543,84.388115,19.687798,-44.849651,84.571419,32.592571,-61.304153,84.724434,36.086658,-48.249153,84.659149,16.211168,-21.886477,106.203934,21.177526,-23.222719,105.77816,24.335999,-18.176863,106.72995,24.308529,-20.18409,105.914597,26.296824,-20.853415,85.677376,31.027853,-24.329866,86.140823,18.480721,-14.999163,86.622101,29.547766,-16.335285,87.698112,14.403753
110,0.916,-0.14472,-0.434799,0.027346,0.888402,-54.780399,84.58741,26.147879,-64.692535,84.376511,19.667044,-44.850559,84.561577,32.585171,-61.29361,84.737495,36.09687,-48.284882,84.674034,16.242426,-64.705475,84.386688,19.687857,-44.850128,84.571526,32.591194,-61.304165,84.724762,36.086292,-48.250328,84.657898,16.212543,-21.991285,106.050835,21.178341,-23.22673,105.612396,24.358868,-18.192703,106.546021,24.243116,-20.146761,105.753151,26.231226,-20.675865,85.488167,30.920815,-24.791681,86.018768,18.615971,-14.950644,86.358406,29.256586,-16.90148,87.504219,14.163786
111,0.925,-0.144431,-0.434735,0.027424,0.888478,-54.780968,84.590408,26.144686,-64.694443,84.378876,19.665924,-44.849705,84.565239,32.579796,-61.292053,84.73349,36.095173,-48.287647,84.684029,16.237856,-64.706551,84.386848,19.687895,-44.848984,84.573013,32.591248,-61.303944,84.723747,36.086716,-48.251396,84.671173,16.19318,-22.100395,105.881844,21.18453,-23.271885,105.459686,24.380701,-18.214457,106.385712,24.170984,-20.118546,105.570511,26.175371,-20.499983,85.31678,30.791674,-25.282801,85.849419,18.771162,-14.960478,86.115822,28.945059,-17.544308,87.262909,13.912622
112,0.933,-0.144623,-0.434797,0.027333,0.888419,-54.779697,84.588432,26.147293,-64.691948,84.378174,19.666622,-44.84972,84.561966,32.584381,-61.292713,84.736237,36.096447,-48.284382,84.67733,16.241726,-64.706177,84.388504,19.687675,-44.848518,84.572052,32.591038,-61.303989,84.723732,36.086952,-48.247944,84.661171,16.209728,-22.186178,105.734848,21.155334,-23.303341,105.33786,24.399757,-18.255873,106.250175,24.098959,-20.115444,105.44474,26.10865,-20.323109,85.083969,30.645878,-25.691605,85.731201,18.950495,-14.996582,85.927147,28.582743,-18.178373,87.144485,13.666338
113,0.941,-0.144442,-0.434744,0.027343,0.888474,-54.780834,84.590836,26.144958,-64.694061,84.381126,19.665762,-44.849854,84.563835,32.58049,-61.292328,84.734383,36.095173,-48.287079,84.683975,16.238409,-64.705528,84.389183,19.687525,-44.848999,84.571671,32.59214,-61.304199,84.724518,36.086506,-48.252384,84.671059,16.194092,-22.271902,105.619659,21.118433,-23.326284,105.227325,24.396496,-18.192585,106.167984,24.049017,-20.113705,105.32547,26.026491,-20.161257,85.01638,30.550602,-26.111286,85.645088,19.115475,-15.077686,85.718956,28.269032,-18.780014,87.018257,13.491125
114,0.95,-0.144719,-0.434795,0.02732,0.888405,-54.779751,84.588326,26.147879,-64.69191,84.378052,19.667068,-44.849892,84.561867,32.58514,-61.292923,84.738464,36.096893,-48.284256,84.674904,16.242413,-64.705353,84.38868,19.688707,-44.849072,84.572281,32.591209,-61.304623,84.724945,36.085857,-48.247383,84.657661,16.210735,-22.378311,105.534637,21.083441,-23.364962,105.139336,24.382664,-18.181768,106.083992,23.940851,-20.124092,105.223557,25.95138,-19.981173,84.874031,30.381416,-26.537367,85.552094,19.345549,-15.174833,85.540932,27.945906,-19.463531,86.897202,13.304572
115,0.958,-0.144718,-0.434809,0.027343,0.888398,-54.780312,84.587906,26.148123,-64.692307,84.377045,19.667084,-44.850601,84.562042,32.585621,-61.29372,84.737938,36.096981,-48.284588,84.674591,16.242805,-64.705238,84.387657,19.687832,-44.849937,84.572433,32.591648,-61.304508,84.72467,36.086472,-48.250008,84.657692,16.212833,-22.465429,105.486465,21.039658,-23.41114,105.084274,24.369827,-18.29479,105.993607,23.821745,-20.145205,105.166306,25.874306,-19.8311,84.8097,30.25635,-26.881886,85.49128,19.56572,-15.247318,85.420151,27.586258,-20.154217,86.883163,13.151791
116,0.966,-0.144674,-0.434772,0.027359,0.888422,-54.781567,84.588394,26.148045,-64.694153,84.377441,19.667908,-44.851261,84.562607,32.584618,-61.294067,84.737366,36.097515,-48.286766,84.676132,16.242134,-64.705811,84.387451,19.688946,-44.851017,84.572411,32.591377,-61.304962,84.724533,36.086491,-48.253082,84.659912,16.210117,-22.597149,105.462059,20.99774,-23.496536,105.056252,24.336842,-18.362564,105.970406,23.738142,-20.189856,105.133614,25.798828,-19.672001,84.748474,30.122269,-27.228085,85.486824,19.79472,-15.382854,85.292412,27.290922,-20.801121,86.849968,13.064837
117,0.975,-0.144707,-0.434801,0.027313,0.888404,-54.781109,84.587662,26.147923,-64.693192,84.377556,19.666985,-44.85133,84.561035,32.585308,-61.294407,84.737534,36.096859,-48.285492,84.674515,16.24254,-64.707085,84.388199,19.687916,-44.850742,84.571388,32.591717,-61.304504,84.724686,36.086521,-48.250275,84.657867,16.212364,-22.738485,105.458427,20.952997,-23.601501,105.059387,24.306458,-18.500322,105.95858,23.601494,-20.24387,105.13166,25.722261,-19.542973,84.784439,29.991037,-27.605539,85.491768,20.049078,-15.529664,85.232452,26.879919,-21.514624,86.829704,12.990565
118,0.983,-0.144445,-0.434734,0.027394,0.888477,-54.78146,84.59066,26.145432,-64.694885,84.379784,19.66658,-44.850262,84.564827,32.580631,-61.292625,84.734169,36.095856,-48.288048,84.683853,16.238663,-64.706078,84.387756,19.688967,-44.850594,84.572578,32.591946,-61.304272,84.724091,36.086746,-48.25124,84.67057,16.192446,-22.865591,105.472931,20.933851,-23.701984,105.085266,24.296776,-19.157892,105.701622,23.217346,-20.32036,105.151817,25.647282,-19.406004,84.743301,29.827209,-27.902122,85.527214,20.274664,-15.71929,85.248817,26.582039,-22.185339,86.916092,12.900363
119,0.991,-0.14466,-0.434808,0.027357,0.888407,-54.780216,84.588341,26.147631,-64.692299,84.37735,19.666731,-44.850403,84.562614,32.584965,-61.293476,84.736969,36.096607,-48.28466,84.67643,16.242222,-64.706306,84.387329,19.688288,-44.849606,84.572311,32.592651,-61.304104,84.724968,36.08643,-48.248619,84.66082,16.208578,-22.993343,105.509651,20.897978,-23.80245,105.12204,24.282406,-19.299835,105.709007,23.10124,-20.401825,105.192474,25.577208,-19.301922,84.823418,29.722589,-28.142687,85.547638,20.466438,-15.64771641,85.33422198,26.52969654,-22.794094,86.994385,12.882328
120,1,-0.144725,-0.434816,0.027332,0.888393,-54.780865,84.587746,26.148254,-64.692726,84.377083,19.667002,-44.851295,84.561676,32.585968,-61.294491,84.737976,36.096966,-48.284927,84.67424,16.24308,-64.705925,84.387856,19.687767,-44.850697,84.572128,32.593201,-61.303974,84.725143,36.086258,-48.251873,84.657562,16.212778,-23.155708,105.572952,20.850912,-23.934528,105.190742,24.250982,-19.452255,105.753815,22.982065,-20.500614,105.264893,25.491482,-19.165951,84.820801,29.531923,-28.412386,85.640373,20.699987,-15.55502992,85.33144208,26.52439051,-23.459404,87.095955,12.874463
121,1.008,-0.144706,-0.434797,0.027324,0.888406,-54.780857,84.587608,26.14913,-64.693008,84.377274,19.668308,-44.851006,84.561211,32.586403,-61.294044,84.737411,36.098141,-48.285358,84.674522,16.243671,-64.705765,84.388237,19.689825,-44.850601,84.571922,32.592995,-61.304623,84.723564,36.086311,-48.250328,84.656685,16.212366,-23.288538,105.668808,20.799786,-24.060736,105.272522,24.199343,-19.615494,105.845955,22.887737,-20.630381,105.368683,25.42005,-19.074791,84.961441,29.402945,-28.625631,85.709892,20.856873,-15.49244499,85.48123954,26.62117721,-24.04871,87.221886,12.86397
122,1.016,-0.144699,-0.434809,0.02734,0.888401,-54.781025,84.587807,26.148563,-64.693039,84.377083,19.667542,-44.851299,84.561798,32.586037,-61.294411,84.737404,36.097443,-48.285328,84.674927,16.243235,-64.705452,84.388123,19.688351,-44.851051,84.572617,32.592289,-61.304768,84.723495,36.08651,-48.25087,84.656914,16.212589,-23.416628,105.798294,20.749157,-24.195127,105.37915,24.143293,-19.779436,105.950378,22.812687,-20.771255,105.478607,25.354507,-19.006857,85.040627,29.202032,-28.800007,85.817238,21.004656,-15.44575624,85.56580293,27.05924364,-24.651226,87.368179,12.889266
123,1.024,-0.144459,-0.434754,0.027385,0.888465,-54.781162,84.590172,26.146042,-64.694275,84.379395,19.666706,-44.850281,84.564247,32.58173,-61.292816,84.734001,36.096146,-48.287262,84.683037,16.23959,-64.70491,84.387764,19.688742,-44.850258,84.572403,32.592197,-61.304741,84.723251,36.086472,-48.252167,84.669136,16.196295,-23.557573,105.96627,20.703653,-24.339981,105.500664,24.076057,-19.954542,106.094292,22.734474,-20.942738,105.640015,25.287661,-18.970793,85.203384,29.034332,-29.021263,85.976288,21.171045,-15.42090443,85.739374,27.82383944,-25.223696,87.538216,12.945262
124,1.033,-0.144649,-0.434809,0.027332,0.888409,-54.780037,84.588783,26.147943,-64.692093,84.37841,19.666975,-44.850262,84.562431,32.585339,-61.29335,84.737213,36.096886,-48.284416,84.677063,16.242577,-64.705482,84.388611,19.689135,-44.849617,84.572433,32.591484,-61.305367,84.724007,36.085316,-48.24678,84.660378,16.210022,-23.695526,106.170059,20.642138,-24.550638,105.673752,23.978182,-20.181223,106.295486,22.660763,-21.113979,105.832848,25.22316,-18.881468,85.347542,28.859982,-29.181498,86.112869,21.274326,-15.35861139,85.89392967,29.53651762,-25.860893,87.759155,13.02343
