Format Version,1.23,Take Name,Take 2024-03-18 04.17.20 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-18 04.17.20.931 下午,Capture Start Frame,320171,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,0.000230,-0.000586,-0.000602,1.000000,-52.666164,69.625969,32.673119,-52.379589,67.380661,68.201958,-52.589535,71.948471,68.312218,-52.700073,71.856865,-2.755022,-52.995438,67.317886,-3.066659,-52.511524,67.298172,68.358971,-52.536171,71.980621,68.291260,-52.745544,71.843773,-2.748783,-52.947987,67.332588,-3.115155,-66.809189,98.296234,17.696823,-66.193748,64.932632,35.500381,-65.821640,97.292076,34.453777,-65.855553,98.383766,51.144062,-65.708084,65.159744,51.392712,-65.892151,82.174004,50.918526,-67.007393,87.377602,30.144405,-67.012108,80.959785,18.771091,-66.631836,72.878685,40.434231,-67.029114,64.514076,18.467331,29.946331,44.496162,-106.077507
17,0.141000,0.000201,-0.000531,-0.000755,1.000000,-52.665859,69.628082,32.673203,-52.376060,67.384750,68.202141,-52.584595,71.952621,68.312157,-52.702988,71.856941,-2.755070,-52.999771,67.318031,-3.066411,-52.513195,67.298927,68.360146,-52.537220,71.981033,68.291275,-52.746510,71.845070,-2.749341,-52.955025,67.331406,-3.108242,-66.824013,98.300385,17.699242,-66.163712,64.935638,35.508587,-65.837791,97.299995,34.454842,-65.857925,98.378876,51.162041,-65.712784,65.155899,51.397526,-65.903175,82.177429,50.923328,-67.021439,87.376541,30.147102,-67.010147,80.962883,18.771126,-66.626450,72.880272,40.438416,-66.971313,64.528732,18.460817,29.944347,44.496803,-106.072174
18,0.150000,0.000229,-0.000606,-0.000526,1.000000,-52.668427,69.626602,32.673218,-52.382927,67.381447,68.202065,-52.593567,71.949219,68.312302,-52.701271,71.857391,-2.754936,-52.995934,67.318367,-3.066570,-52.515251,67.302963,68.355530,-52.537682,71.981171,68.291718,-52.747334,71.844818,-2.749088,-52.947784,67.332520,-3.115091,-66.839043,98.303398,17.704378,-66.127769,64.939560,35.514427,-65.858826,97.310135,34.452785,-65.860817,98.375793,51.183746,-65.714157,65.157700,51.400436,-65.911636,82.181618,50.928646,-67.038452,87.377075,30.154074,-67.004059,80.962715,18.774998,-66.608429,72.887192,40.449837,-66.909126,64.540329,18.472206,29.944027,44.494446,-106.078506
19,0.158000,0.000249,-0.000607,-0.000293,1.000000,-52.666302,69.628647,32.672848,-52.379787,67.382202,68.201607,-52.592556,71.949875,68.312019,-52.700150,71.860825,-2.755216,-52.992695,67.321678,-3.067029,-52.513592,67.303513,68.357933,-52.538300,71.980469,68.290512,-52.748043,71.846390,-2.750041,-52.942341,67.338043,-3.114895,-66.849937,98.304710,17.708069,-66.090324,64.946365,35.526337,-65.875023,97.317596,34.453484,-65.863968,98.373947,51.197464,-65.714920,65.161026,51.408649,-65.920113,82.184441,50.930531,-67.047836,87.381836,30.156565,-66.995438,80.968102,18.777287,-66.593048,72.892380,40.456295,-66.859108,64.541885,18.482676,29.944572,44.494568,-106.078049
20,0.166000,0.000196,-0.000533,-0.000726,1.000000,-52.665459,69.629555,32.673431,-52.375675,67.386589,68.202385,-52.584469,71.954453,68.312363,-52.702576,71.858063,-2.754864,-52.999096,67.319138,-3.066161,-52.514572,67.302773,68.360344,-52.538551,71.980881,68.291023,-52.746284,71.846413,-2.749356,-52.954422,67.332306,-3.105711,-66.860405,98.300804,17.704088,-66.062607,64.945679,35.540176,-65.893555,97.326073,34.455894,-65.867462,98.374352,51.204346,-65.715172,65.170921,51.420616,-65.926270,82.187149,50.933098,-67.054672,87.388382,30.160564,-66.984543,80.967209,18.783716,-66.586548,72.894150,40.465157,-66.809021,64.543442,18.494856,29.944122,44.489346,-106.079102
21,0.175000,0.000171,-0.000516,-0.001076,0.999999,-52.666874,69.628937,32.674103,-52.377396,67.387550,68.203156,-52.582993,71.955566,68.312904,-52.703690,71.855682,-2.754295,-53.003399,67.316948,-3.065351,-52.515324,67.304665,68.358963,-52.537285,71.981781,68.292336,-52.746319,71.845741,-2.749472,-52.959942,67.328308,-3.103896,-66.897629,98.283890,17.689817,-66.023712,64.950546,35.552303,-65.909332,97.330513,34.455963,-65.872856,98.384247,51.202648,-65.710709,65.185326,51.436066,-65.932114,82.193604,50.934498,-67.061562,87.396278,30.162868,-66.967224,80.965408,18.793161,-66.576920,72.900291,40.474216,-66.749443,64.529732,18.524172,29.943222,44.491962,-106.074760
22,0.183000,0.000207,-0.000601,-0.000460,1.000000,-52.667629,69.628235,32.674835,-52.381439,67.384644,68.203781,-52.592678,71.952393,68.313828,-52.701164,71.857498,-2.753413,-52.995224,67.318428,-3.064847,-52.512878,67.308372,68.360603,-52.536808,71.983513,68.292633,-52.747189,71.845436,-2.748321,-52.947086,67.332123,-3.113569,-66.910042,98.275696,17.682320,-65.990364,64.955643,35.561443,-65.917656,97.328560,34.451431,-65.891769,98.385925,51.204098,-65.706375,65.198273,51.449097,-65.935722,82.197723,50.937431,-67.073486,87.399246,30.166058,-66.953590,80.963013,18.802160,-66.571732,72.905853,40.481045,-66.695145,64.508148,18.535666,29.945438,44.495155,-106.073021
23,0.191000,0.000234,-0.000623,0.000037,1.000000,-52.666622,69.627739,32.675316,-52.379807,67.382507,68.204155,-52.595592,71.950043,68.314423,-52.700771,71.858879,-2.752811,-52.990307,67.319527,-3.064501,-52.513885,67.305168,68.362740,-52.538116,71.981918,68.293060,-52.747791,71.845474,-2.747485,-52.940792,67.334724,-3.114535,-66.919632,98.270264,17.682417,-65.950569,64.963806,35.568901,-65.926270,97.329575,34.448879,-65.895775,98.387054,51.201500,-65.702049,65.211449,51.462101,-65.938728,82.198975,50.937294,-67.079887,87.403152,30.169970,-66.935120,80.956688,18.810677,-66.563499,72.913651,40.487282,-66.651878,64.505211,18.542259,29.943565,44.492588,-106.080437
24,0.200000,0.000181,-0.000519,-0.000683,1.000000,-52.664703,69.629112,32.673897,-52.373695,67.387268,68.202919,-52.582878,71.955124,68.312744,-52.703041,71.856514,-2.754462,-52.999187,67.317558,-3.065607,-52.514439,67.302040,68.359352,-52.537800,71.981194,68.291557,-52.746330,71.844955,-2.748409,-52.955170,67.330544,-3.103910,-66.929405,98.267891,17.683884,-65.910187,64.972038,35.578747,-65.933372,97.326218,34.447613,-65.902412,98.386932,51.199318,-65.703621,65.225716,51.475037,-65.940842,82.199478,50.939297,-67.082458,87.407013,30.167242,-66.913216,80.956055,18.824711,-66.570320,72.913521,40.495090,-66.601585,64.501091,18.549229,29.943213,44.489296,-106.084869
25,0.208000,0.000233,-0.000587,-0.000560,1.000000,-52.667362,69.625702,32.673119,-52.380650,67.380219,68.201942,-52.590965,71.948013,68.312225,-52.701412,71.856804,-2.755007,-52.996399,67.317802,-3.066674,-52.512997,67.302612,68.358788,-52.536644,71.978607,68.290642,-52.746658,71.845329,-2.748795,-52.949352,67.330780,-3.114547,-66.938232,98.266167,17.684683,-65.885353,64.976593,35.581535,-65.940018,97.322945,34.445110,-65.904984,98.386086,51.199108,-65.700722,65.233246,51.485718,-65.945839,82.196526,50.941151,-67.098373,87.399811,30.168777,-66.896065,80.958351,18.832472,-66.571075,72.915688,40.496956,-66.558434,64.501915,18.550955,29.944223,44.492958,-106.080986
