Format Version,1.23,Take Name,Take 2024-03-18 05.27.03 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-18 05.27.03.342 下午,Capture Start Frame,276967,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.524,-0.000144,0.024429,-0.001825,0.9997,-28.224119,29.108084,40.666912,-55.192863,29.099691,80.566826,-58.577091,28.233376,3.056276,1.946598,29.948225,78.24662,-1.073119,29.151037,0.797927,-55.207104,29.120913,80.601479,-58.424801,28.207939,3.108966,1.833941,29.888847,78.175461,-1.287495,29.229706,0.617855,-27.77025,110.980759,70.227371,-33.549622,109.455086,5.46188,-36.877087,71.264717,72.95211,-53.352631,28.707174,10.507044,-30.862976,108.901093,37.573975,-42.961102,68.853294,7.895011,-38.448006,88.555023,29.320547,-43.959503,51.992237,53.400757,-50.275146,29.131662,42.941219,-50.774349,31.020388,75.422623
184,1.533,-0.000074,0.024034,-0.002256,0.999709,-28.219339,29.087227,40.705521,-55.219639,29.097525,80.584084,-58.543293,28.243151,3.070775,1.922357,29.8969,78.309189,-1.036775,29.111332,0.858027,-55.206787,29.12505,80.60659,-58.417439,28.210958,3.111129,1.700234,29.783592,78.302216,-1.290046,29.228037,0.621025,-27.458805,111.055687,70.262924,-33.198444,109.491264,5.461214,-36.529358,71.325928,72.982376,-53.066479,28.792799,10.559654,-30.511314,108.956024,37.604748,-42.561146,68.896881,7.924355,-38.057583,88.607414,29.339743,-43.621651,52.043026,53.422283,-50.00174,29.190805,42.959717,-50.460606,31.050179,75.46109
185,1.541,0.000041,0.024116,-0.002288,0.999707,-28.236961,29.090462,40.702206,-55.230755,29.09351,80.585182,-58.56712,28.25709,3.072223,1.910928,29.88945,78.30114,-1.060903,29.121792,0.850281,-55.207432,29.12504,80.606148,-58.415161,28.215227,3.116938,1.655204,29.761864,78.339615,-1.293756,29.228678,0.625295,-27.183151,111.104141,70.283569,-32.843376,109.545921,5.497891,-36.228294,71.382378,73.013428,-52.829899,28.854328,10.595403,-30.194906,109.024239,37.609173,-42.235279,68.947685,7.927605,-37.703514,88.655106,29.36039,-43.260265,52.119125,53.446068,-49.722271,29.275101,43.003139,-50.122856,31.100946,75.499023
186,1.55,0.000158,0.024301,-0.002278,0.999702,-28.255308,29.099136,40.68837,-55.234348,29.092424,80.581322,-58.599365,28.274223,3.069401,1.906466,29.889668,78.276337,-1.093981,29.140224,0.826409,-55.207092,29.126675,80.60273,-58.416092,28.223206,3.121716,1.651085,29.762177,78.340515,-1.291655,29.229483,0.626266,-26.865503,111.200844,70.324287,-32.475403,109.58551,5.504903,-35.847824,71.474304,73.020126,-52.550095,28.914721,10.613803,-29.837898,109.095474,37.63493,-41.835419,69.001442,7.97134,-37.313606,88.708244,29.372316,-42.918121,52.168274,53.473484,-49.399837,29.361313,43.028587,-49.774513,31.162521,75.509628
187,1.558,0.000187,0.024298,-0.002343,0.999702,-28.255707,29.097986,40.689034,-55.235023,29.092661,80.581795,-58.599617,28.27906,3.069824,1.905918,29.882557,78.277245,-1.094115,29.137663,0.827265,-55.208778,29.125711,80.603027,-58.419388,28.230276,3.123702,1.657309,29.762224,78.336456,-1.291063,29.225636,0.622536,-26.592232,111.268982,70.342926,-32.133965,109.63707,5.549661,-35.5522,71.523277,73.058144,-52.273392,28.951302,10.629414,-29.541958,109.169098,37.655334,-41.497116,69.062859,7.974218,-36.955555,88.764801,29.397661,-42.569241,52.251469,53.513275,-49.110241,29.425863,43.057026,-49.412876,31.257355,75.537132
188,1.566,0.000214,0.024324,-0.002358,0.999701,-28.259876,29.100594,40.687206,-55.237068,29.09391,80.581413,-58.605812,28.284651,3.069565,1.903772,29.882189,78.273857,-1.1004,29.141623,0.82399,-55.211414,29.128197,80.602631,-58.418781,28.232775,3.125822,1.658748,29.759058,78.338005,-1.292006,29.229069,0.621861,-26.316769,111.334969,70.376472,-31.809223,109.682213,5.557617,-35.238602,71.590981,73.090012,-51.986736,29.021856,10.645644,-29.236692,109.236122,37.6894,-41.139759,69.103004,7.998448,-36.602516,88.818436,29.402212,-42.25779,52.296211,53.524773,-48.827751,29.48638,43.099693,-49.099575,31.303137,75.564232
189,1.575,0.000201,0.024296,-0.002373,0.999702,-28.254641,29.099459,40.690823,-55.234104,29.094648,80.583488,-58.598457,28.283432,3.071472,1.90689,29.881144,78.279175,-1.092887,29.138607,0.829157,-55.208702,29.12825,80.604919,-58.418827,28.233936,3.125041,1.659351,29.758009,78.335884,-1.292595,29.229513,0.623412,-26.026646,111.438026,70.364662,-31.412598,109.756432,5.593921,-34.902477,71.66584,73.122101,-51.633465,29.088827,10.690143,-28.890682,109.32132,37.702026,-40.752499,69.155975,8.011241,-36.213383,88.883095,29.436375,-41.835697,52.380104,53.553379,-48.507275,29.547283,43.120544,-48.706284,31.399445,75.60614
190,1.583,0.000175,0.024274,-0.002351,0.999703,-28.254112,29.097235,40.6926,-55.235336,29.093275,80.584076,-58.596241,28.277851,3.071955,1.905727,29.882267,78.282242,-1.090604,29.135546,0.832129,-55.210133,29.126528,80.605659,-58.420258,28.229506,3.124402,1.656923,29.759222,78.334435,-1.293178,29.227877,0.625459,-25.74374,111.499512,70.433235,-31.110521,109.806183,5.600867,-34.586246,71.747475,73.150406,-51.294571,29.171007,10.725799,-28.596151,109.389114,37.737759,-40.39946,69.209106,8.032182,-35.882072,88.925117,29.447121,-41.525623,52.41148,53.572823,-48.180191,29.642931,43.155037,-48.405994,31.45718,75.637695
191,1.591,0.00011,0.024298,-0.002285,0.999702,-28.249926,29.097916,40.691547,-55.229248,29.095341,80.584312,-58.593727,28.269716,3.072453,1.911604,29.891729,78.279648,-1.088321,29.134867,0.829774,-55.20636,29.127651,80.606369,-58.422523,28.223673,3.123867,1.675663,29.774773,78.320496,-1.294962,29.228157,0.622355,-25.498966,111.593796,70.420418,-30.756136,109.886345,5.625802,-34.252937,71.827385,73.164009,-50.938438,29.22492,10.76172,-28.308287,109.471802,37.755627,-40.05999,69.27066,8.033403,-35.505398,88.995979,29.463303,-41.165554,52.465534,53.602867,-47.881584,29.707125,43.17588,-48.064468,31.514153,75.682297
192,1.6,0.000065,0.024168,-0.002315,0.999705,-28.239536,29.092173,40.700401,-55.229176,29.094849,80.586182,-58.573658,28.262234,3.07354,1.912311,29.887735,78.296234,-1.067629,29.123867,0.845656,-55.207359,29.126295,80.607002,-58.422863,28.220411,3.120304,1.665083,29.763391,78.330597,-1.291818,29.22961,0.621436,-25.192139,111.669121,70.472351,-30.439213,109.942795,5.6421,-33.902897,71.90464,73.189812,-50.538998,29.311052,10.773438,-27.964046,109.558823,37.768524,-39.667915,69.33242,8.060778,-35.147278,89.047241,29.474443,-40.740799,52.540123,53.599293,-47.549969,29.766375,43.20491,-47.675323,31.603783,75.691132
193,1.608,0.000048,0.024097,-0.002358,0.999707,-28.234737,29.090469,40.704853,-55.230045,29.096943,80.586792,-58.56358,28.261745,3.073707,1.911831,29.884836,78.304932,-1.05716,29.118353,0.853968,-55.207642,29.127645,80.607452,-58.4193,28.222111,3.11797,1.653661,29.757742,78.336922,-1.293408,29.22858,0.621983,-24.940857,111.772224,70.481354,-30.083584,110.032288,5.66658,-33.606499,71.971718,73.210266,-50.171219,29.371586,10.775166,-27.666578,109.649323,37.775372,-39.333553,69.420067,8.052062,-34.793308,89.117432,29.479673,-40.360889,52.618443,53.617168,-47.235332,29.821861,43.21711,-47.321571,31.691793,75.707405
194,1.616,0.00007,0.024126,-0.00234,0.999706,-28.237152,29.093296,40.703114,-55.230141,29.097002,80.586639,-58.568157,28.265181,3.073692,1.911578,29.887045,78.301476,-1.061893,29.123951,0.850642,-55.206848,29.128185,80.607552,-58.416534,28.223801,3.119086,1.657259,29.76203,78.338715,-1.292297,29.229441,0.625405,-24.688389,111.86277,70.502495,-29.773516,110.105087,5.659287,-33.276131,72.062614,73.221817,-49.814095,29.44062,10.773922,-27.387711,109.732506,37.802311,-38.987713,69.473389,8.069549,-34.433022,89.194595,29.482782,-40.028572,52.659225,53.633118,-46.88863,29.914894,43.222176,-46.997395,31.731895,75.7136
195,1.625,0.000127,0.024165,-0.002348,0.999705,-28.242624,29.093966,40.700787,-55.232483,29.093615,80.586418,-58.576591,28.270699,3.073657,1.909068,29.882877,78.296875,-1.07049,29.128674,0.846198,-55.208099,29.125711,80.607895,-58.415134,28.226597,3.121233,1.65305,29.757027,78.338982,-1.293571,29.230165,0.627395,-24.416342,111.982475,70.517296,-29.398819,110.205055,5.684932,-32.928448,72.139191,73.20816,-49.411003,29.522291,10.768641,-27.060637,109.832527,37.81171,-38.592182,69.56356,8.054791,-34.043221,89.27774,29.48494,-39.569435,52.757679,53.608608,-46.497917,30.007523,43.213318,-46.608456,31.817303,75.724808
196,1.633,0.000131,0.024255,-0.002321,0.999703,-28.2486,29.098654,40.693897,-55.231277,29.096457,80.584389,-58.589291,28.274176,3.072208,1.909819,29.888763,78.284576,-1.083639,29.135216,0.834408,-55.208553,29.128689,80.607178,-58.414852,28.228069,3.123329,1.675111,29.772955,78.322632,-1.294704,29.228476,0.627369,-24.165834,112.052704,70.516479,-29.090612,110.286621,5.673778,-32.600281,72.225533,73.218605,-49.026524,29.594458,10.74913,-26.762735,109.927582,37.789349,-38.229145,69.638405,8.027723,-33.678574,89.365425,29.476828,-39.222675,52.817337,53.596878,-46.184177,30.053408,43.189701,-46.268902,31.881104,75.671974
197,1.641,0.00012,0.024272,-0.002309,0.999703,-28.248123,29.096809,40.693367,-55.229473,29.094765,80.584763,-58.59005,28.270758,3.072712,1.911527,29.888491,78.28302,-1.084489,29.133224,0.832975,-55.20742,29.127035,80.607399,-58.417828,28.22485,3.123416,1.680199,29.772728,78.319778,-1.295259,29.227295,0.626286,-23.911394,112.148514,70.540001,-28.75868,110.389435,5.688261,-32.331123,72.28228,73.211327,-48.628563,29.671843,10.733575,-26.482445,110.018776,37.820835,-37.856167,69.711754,8.017069,-33.359974,89.432564,29.476398,-38.851364,52.863853,53.576981,-45.787472,30.150938,43.162163,-45.92049,31.920437,75.641479
198,1.649,0.000012,0.024175,-0.002252,0.999705,-28.238949,29.090469,40.697823,-55.228031,29.093773,80.583992,-58.573498,28.252783,3.071466,1.913327,29.893759,78.293152,-1.0676,29.121567,0.842682,-55.206192,29.127602,80.606262,-58.406155,28.205528,3.121083,1.664997,29.762436,78.331398,-1.292507,29.227961,0.623065,-23.686579,112.24456,70.516777,-28.440687,110.489418,5.676997,-31.973339,72.392952,73.186653,-48.217236,29.76321,10.674873,-26.207172,110.130539,37.813515,-37.496014,69.809166,7.979836,-32.996342,89.521935,29.457621,-38.454838,52.924919,53.528469,-45.435246,30.217964,43.117065,-45.583858,31.976254,75.608894
199,1.658,-0.000327,0.023776,-0.002174,0.999715,-28.200886,29.072598,40.720322,-55.221703,29.098209,80.584984,-58.505325,28.204247,3.070417,1.921323,29.906494,78.339073,-0.997835,29.081436,0.886807,-55.20631,29.128254,80.606293,-58.387901,28.170654,3.106,1.652399,29.756889,78.340332,-1.290572,29.226822,0.622761,-23.389894,112.32412,70.550804,-28.116449,110.595215,5.675344,-31.64286,72.451965,73.171906,-47.767197,29.883667,10.587692,-25.881165,110.238716,37.815117,-37.075363,69.908707,7.966851,-32.612202,89.612816,29.438013,-38.008324,53.007744,53.488945,-45.015045,30.290344,43.068199,-45.195217,32.06245,75.533089
200,1.666,-0.000286,0.023682,-0.002187,0.999717,-28.197933,29.075188,40.711548,-55.226273,29.098303,80.571106,-58.495285,28.210745,3.05585,1.917183,29.905186,78.336044,-0.987363,29.086515,0.883183,-55.208363,29.129473,80.604614,-58.379753,28.178558,3.076165,1.654215,29.762003,78.340324,-1.292741,29.228437,0.62446,-23.146341,112.423134,70.536186,-27.780809,110.721497,5.690055,-31.348265,72.512703,73.166397,-47.349411,29.97691,10.52472,-25.593693,110.350098,37.823605,-36.708755,70.019653,7.92691,-32.294022,89.690384,29.413822,-37.628956,53.074211,53.435768,-44.607986,30.372555,43.011177,-44.816406,32.116623,75.500435
201,1.675,-0.000227,0.023703,-0.002215,0.999717,-28.202074,29.076136,40.708126,-55.228733,29.09617,80.568817,-58.501064,28.217871,3.053608,1.91468,29.899967,78.331459,-0.99318,29.090527,0.878611,-55.209465,29.127928,80.604347,-58.381462,28.184668,3.07222,1.654181,29.759577,78.340614,-1.293747,29.228153,0.624931,-22.878942,112.543228,70.542435,-27.452034,110.844765,5.675709,-30.96571,72.630249,73.124443,-46.881363,30.058855,10.462499,-25.29096,110.482552,37.813885,-36.280716,70.130035,7.898822,-31.894796,89.811508,29.387669,-37.175838,53.179733,53.403568,-44.152763,30.467358,42.936085,-44.436481,32.181004,75.412399
202,1.683,-0.000225,0.023662,-0.002247,0.999718,-28.197485,29.076635,40.710018,-55.22747,29.098335,80.568466,-58.493389,28.22039,3.052965,1.916182,29.898462,78.335869,-0.985265,29.089352,0.882775,-55.209351,29.129219,80.602821,-58.379139,28.188887,3.072118,1.652889,29.757038,78.339378,-1.293407,29.231056,0.622362,-22.631611,112.620308,70.55954,-27.117523,110.983337,5.688822,-30.697245,72.711281,73.101845,-46.469353,30.168602,10.403998,-25.011787,110.589828,37.841518,-35.910374,70.24263,7.859446,-31.56361,89.910721,29.362572,-36.768188,53.264874,53.32946,-43.755409,30.545408,42.882679,-44.098331,32.243546,75.345726
203,1.691,-0.00024,0.023607,-0.002273,0.999719,-28.191132,29.075565,40.714211,-55.225445,29.099899,80.569717,-58.482979,28.219664,3.053895,1.918486,29.897055,78.343307,-0.974578,29.085642,0.889924,-55.208515,29.128372,80.600624,-58.379959,28.192022,3.073814,1.653821,29.759693,78.339546,-1.291679,29.229683,0.62147,-22.391861,112.742981,70.552582,-26.804348,111.107124,5.680276,-30.417595,72.809258,73.106369,-46.041439,30.269083,10.343015,-24.731028,110.710526,37.829758,-35.523975,70.36393,7.816606,-31.201139,90.036911,29.342144,-36.38625,53.312515,53.310959,-43.347923,30.622322,42.807308,-43.730488,32.301437,75.305519
204,1.7,-0.00022,0.023623,-0.00226,0.999718,-28.193457,29.077179,40.714409,-55.226505,29.099201,80.57077,-58.486473,28.222057,3.055021,1.917332,29.897886,78.34259,-0.978163,29.089563,0.889266,-55.20916,29.12842,80.602928,-58.380188,28.193298,3.074662,1.65237,29.759233,78.340919,-1.291664,29.232779,0.623044,-22.10911,112.881638,70.588181,-26.440344,111.256561,5.692584,-30.101997,72.916679,73.080917,-45.554607,30.37076,10.281353,-24.405821,110.833374,37.840466,-35.102386,70.490662,7.786308,-30.833187,90.155716,29.333296,-35.929455,53.398544,53.235477,-42.865707,30.723541,42.748478,-43.332623,32.390472,75.204086
205,1.708,-0.000272,0.023637,-0.002263,0.999718,-28.1889,29.077112,40.715824,-55.22084,29.103411,80.572929,-58.482967,28.218204,3.057367,1.922938,29.901606,78.343079,-0.974715,29.085228,0.889924,-55.207062,29.129978,80.602661,-58.383976,28.193069,3.078717,1.672163,29.773661,78.323067,-1.294786,29.226185,0.624567,-21.87639,112.989319,70.581757,-26.109919,111.391708,5.690432,-29.782223,73.019547,73.059425,-45.105385,30.478138,10.211493,-24.133318,110.960678,37.853222,-34.748096,70.615891,7.744752,-30.483849,90.270729,29.310692,-35.531841,53.495766,53.214336,-42.450748,30.785236,42.693027,-42.961296,32.476715,75.148735
206,1.716,-0.000246,0.023669,-0.002257,0.999717,-28.192091,29.078114,40.714706,-55.221485,29.102036,80.573563,-58.488583,28.220854,3.058141,1.922157,29.900959,78.340073,-0.980464,29.088608,0.887048,-55.207993,29.129112,80.604866,-58.385963,28.194841,3.079275,1.677369,29.774872,78.320816,-1.295319,29.226891,0.625599,-21.620855,113.079224,70.573883,-25.810179,111.532211,5.696725,-29.48609,73.113556,73.060532,-44.652061,30.589804,10.150529,-23.861792,111.097321,37.862442,-34.388493,70.74791,7.70409,-30.148653,90.382538,29.311401,-35.121429,53.595131,53.154518,-41.966873,30.878628,42.633411,-42.602314,32.530556,75.081291
207,1.725,-0.000277,0.023582,-0.00232,0.999719,-28.187149,29.073456,40.723007,-55.223434,29.103317,80.577171,-58.477222,28.217518,3.061256,1.920688,29.894997,78.353539,-0.968629,29.07799,0.900069,-55.208607,29.130077,80.604088,-58.384884,28.192741,3.082741,1.657441,29.758286,78.337952,-1.293031,29.22909,0.625113,-21.323179,113.195251,70.615234,-25.40671,111.725067,5.718802,-29.193819,73.209862,73.046288,-44.146301,30.697912,10.095797,-23.524967,111.247826,37.874477,-33.97905,70.895508,7.677166,-29.757267,90.520134,29.294121,-34.671227,53.710377,53.12875,-41.438854,30.98616,42.536255,-42.213951,32.614605,75.000557
208,1.733,-0.000253,0.023596,-0.002329,0.999719,-28.189205,29.075666,40.721176,-55.224453,29.104158,80.57605,-58.480274,28.222027,3.060177,1.919621,29.894915,78.350952,-0.97172,29.081566,0.897524,-55.207981,29.131317,80.60437,-58.384357,28.196478,3.080816,1.650916,29.758205,78.341652,-1.29216,29.227888,0.626023,-21.086527,113.314308,70.589294,-25.125772,111.860153,5.721409,-28.836935,73.361328,73.013893,-43.687119,30.807377,10.029034,-23.216602,111.394333,37.840168,-33.619518,71.045265,7.632882,-29.409805,90.652061,29.290623,-34.25951,53.820694,53.054695,-40.989124,31.056564,42.4841,-41.817345,32.723991,74.920723
209,1.741,-0.000254,0.023583,-0.002338,0.999719,-28.188015,29.07551,40.723305,-55.224239,29.104609,80.577515,-58.478176,28.222361,3.061563,1.91991,29.894268,78.353828,-0.96955,29.080793,0.900322,-55.208294,29.131073,80.604385,-58.385422,28.197807,3.082683,1.655347,29.760439,78.34211,-1.293516,29.228582,0.626286,-20.820923,113.44429,70.634468,-24.765926,112.028,5.739756,-28.576263,73.455032,72.997467,-43.218742,30.933853,9.951573,-22.951475,111.518478,37.89946,-33.258511,71.193863,7.618958,-29.091003,90.777962,29.280367,-33.874413,53.91349,53.03371,-40.494793,31.16659,42.401329,-41.46196,32.802944,74.853806
210,1.75,-0.000252,0.023586,-0.002292,0.999719,-28.187805,29.077971,40.720867,-55.223816,29.104254,80.575226,-58.478092,28.222275,3.059283,1.920244,29.89926,78.351227,-0.969559,29.08609,0.897738,-55.21077,29.129427,80.602028,-58.386402,28.199181,3.081877,1.675751,29.777346,78.32502,-1.293001,29.230383,0.626462,-20.540051,113.585075,70.647659,-24.417498,112.189888,5.746645,-28.25219,73.58744,73.002296,-42.6791,31.055767,9.883714,-22.637772,111.676201,37.91449,-32.86282,71.356918,7.585315,-28.685688,90.951591,29.265381,-33.421425,54.014061,52.959805,-39.962055,31.274733,42.347179,-41.023563,32.909264,74.773148
211,1.758,-0.00025,0.023548,-0.002358,0.99972,-28.186724,29.073441,40.7244,-55.225742,29.103294,80.576706,-58.474274,28.221775,3.060532,1.918584,29.890728,78.357025,-0.96547,29.077965,0.903329,-55.211098,29.129337,80.6026,-58.384514,28.197893,3.083207,1.661962,29.76116,78.336563,-1.291315,29.231544,0.621319,-20.271091,113.714584,70.656319,-24.082928,112.369934,5.748255,-27.95797,73.69928,72.986305,-42.188694,31.187782,9.812304,-22.341957,111.822701,37.934334,-32.505424,71.522453,7.541992,-28.359091,91.087479,29.254457,-33.018475,54.125683,52.942574,-39.492229,31.356487,42.26387,-40.655563,33.017929,74.701691
212,1.766,-0.000265,0.023549,-0.002371,0.99972,-28.187067,29.07173,40.725048,-55.226051,29.103542,80.577385,-58.474667,28.21962,3.061223,1.918298,29.889465,78.357635,-0.96584,29.074293,0.903955,-55.210133,29.129829,80.603149,-58.38483,28.195473,3.08332,1.654302,29.756897,78.342255,-1.292374,29.22802,0.621919,-20.009018,113.851097,70.664551,-23.743406,112.558807,5.780601,-27.637276,73.813881,72.964333,-41.682987,31.326166,9.739594,-22.045055,111.991989,37.928806,-32.136318,71.688568,7.527843,-27.994648,91.241661,29.238569,-32.588371,54.267849,52.87838,-38.942898,31.511307,42.192909,-40.293823,33.125847,74.634842
213,1.774,-0.00026,0.023575,-0.00235,0.999719,-28.188076,29.072803,40.723289,-55.224972,29.10301,80.577042,-58.477615,28.219896,3.06105,1.919222,29.891327,78.354301,-0.968942,29.076979,0.900775,-55.208267,29.12932,80.602776,-58.387207,28.195652,3.082543,1.650326,29.756943,78.3424,-1.293202,29.227453,0.624311,-19.744675,113.990822,70.659302,-23.433599,112.729301,5.76918,-27.331913,73.92498,72.963753,-41.16946,31.454155,9.678779,-21.783192,112.164627,37.956024,-31.781599,71.860825,7.483105,-27.65547,91.384933,29.227871,-32.211746,54.372429,52.857197,-38.428898,31.630751,42.122234,-39.873428,33.212784,74.558197
214,1.783,-0.000273,0.023563,-0.002372,0.99972,-28.187824,29.073624,40.723209,-55.225681,29.106075,80.576309,-58.47649,28.221046,3.060255,1.918605,29.891821,78.354935,-0.967723,29.075544,0.901344,-55.20866,29.132006,80.601082,-58.387161,28.19721,3.082316,1.651519,29.76042,78.340302,-1.294383,29.226797,0.625445,-19.440777,114.148804,70.678619,-23.039656,112.948868,5.792438,-27.019796,74.053482,72.946838,-40.579704,31.613155,9.590487,-21.869417,112.112358,38.224033,-31.38076,72.052124,7.434117,-27.241051,91.567467,29.204632,-31.739075,54.534237,52.782925,-37.891243,31.75408,42.048386,-39.423344,33.331169,74.446724
215,1.791,-0.000257,0.023536,-0.002393,0.99972,-28.187708,29.072989,40.723808,-55.227737,29.105356,80.575439,-58.474361,28.222868,3.059185,1.916707,29.888741,78.357193,-0.965437,29.074986,0.903428,-55.209629,29.131504,80.599487,-58.386143,28.198845,3.08211,1.653096,29.760986,78.341141,-1.292131,29.231104,0.623153,-19.170765,114.32431,70.66404,-22.709984,113.136032,5.79393,-26.669538,74.223572,72.900284,-40.059082,31.768238,9.513587,-21.586176,112.262466,38.211914,-31.00931,72.235802,7.414637,-26.886997,91.728889,29.205111,-31.355053,54.675186,52.755272,-37.363102,31.875355,41.960796,-39.016647,33.448582,74.36306
216,1.8,-0.000237,0.023539,-0.002379,0.99972,-28.186958,29.073059,40.723591,-55.226707,29.103083,80.575409,-58.473854,28.223669,3.05914,1.917702,29.888079,78.356804,-0.964966,29.077404,0.903016,-55.209206,29.128794,80.600174,-58.385078,28.200096,3.081593,1.652277,29.760487,78.341171,-1.290563,29.228968,0.623286,-18.843336,114.467323,70.704338,-22.302002,113.356468,5.805583,-26.357042,74.363815,72.881424,-39.466362,31.918755,9.430761,-21.225967,112.476364,38.229534,-30.602276,72.438278,7.36232,-26.484755,91.911125,29.162279,-30.8901,54.854034,52.669685,-36.77396,32.027164,41.856647,-38.550072,33.569611,74.25705
217,1.808,-0.000252,0.023539,-0.002377,0.99972,-28.187326,29.071352,40.724831,-55.227066,29.102421,80.576668,-58.474232,28.220654,3.06041,1.917344,29.887676,78.358009,-0.965348,29.074654,0.904241,-55.208374,29.128525,80.600174,-58.385979,28.196733,3.083993,1.656441,29.763136,78.341499,-1.292504,29.230583,0.623993,-18.584476,114.60601,70.677078,-21.95714,113.533615,5.789091,-26.049843,74.51252,72.860123,-38.940155,32.068043,9.350692,-20.945082,112.666466,38.228733,-30.231989,72.614075,7.328293,-26.138756,92.068893,29.157888,-30.527111,54.990345,52.635963,-36.284698,32.150814,41.787495,-38.134697,33.660229,74.179115
218,1.816,-0.000266,0.023555,-0.002343,0.99972,-28.187216,29.072893,40.723141,-55.2257,29.103174,80.575813,-58.475243,28.219074,3.0597,1.918575,29.892323,78.355347,-0.966492,29.076994,0.901705,-55.20797,29.12921,80.600151,-58.386631,28.19516,3.081982,1.6528,29.76248,78.341583,-1.292656,29.230183,0.624008,-18.298037,114.755836,70.697937,-21.646,113.698853,5.779308,-25.698402,74.683456,72.803619,-38.412891,32.198277,9.27098,-20.623692,112.862968,38.228985,-29.856419,72.796974,7.286283,-25.762272,92.236206,29.120005,-30.100744,55.154495,52.553219,-35.759689,32.274372,41.692261,-37.688625,33.782993,74.058975
219,1.825,-0.000258,0.02357,-0.002317,0.99972,-28.186243,29.073891,40.722031,-55.22356,29.102144,80.5755,-58.475334,28.219208,3.059459,1.920614,29.894176,78.353371,-0.966689,29.08003,0.899789,-55.206985,29.12834,80.600586,-58.385353,28.195095,3.081185,1.654069,29.760466,78.339821,-1.293898,29.231457,0.625089,-17.986197,114.920364,70.699059,-21.20652,113.962982,5.795464,-25.378292,74.824768,72.784508,-37.821152,32.367775,9.158764,-20.302538,113.051727,38.229752,-29.430073,73.013313,7.23606,-25.373543,92.410637,29.106209,-29.695173,55.283928,52.520626,-35.160061,32.434578,41.586514,-37.231781,33.87365,73.960098
220,1.833,-0.000241,0.023588,-0.002307,0.999719,-28.187469,29.07567,40.721992,-55.223339,29.101971,80.576447,-58.477913,28.221691,3.060493,1.920736,29.895252,78.352264,-0.969359,29.083765,0.898764,-55.207462,29.128489,80.603806,-58.384163,28.197033,3.081591,1.655139,29.761234,78.340065,-1.294525,29.231205,0.623839,-17.699156,115.086067,70.686714,-20.924994,114.147881,5.787574,-25.01841,75.000832,72.727142,-37.281414,32.469975,9.070271,-19.982416,113.224625,38.227818,-29.038832,73.196014,7.202162,-24.992531,92.589226,29.066107,-29.252321,55.455475,52.447159,-34.680931,32.551598,41.510315,-36.764645,33.988873,73.868759
221,1.841,-0.000241,0.023579,-0.002341,0.999719,-28.186167,29.073038,40.724136,-55.222702,29.10128,80.578125,-58.476032,28.221077,3.062138,1.921457,29.890615,78.354912,-0.967392,29.079182,0.901377,-55.205273,29.127232,80.602692,-58.387035,28.19722,3.084433,1.655408,29.7607,78.339706,-1.292349,29.230982,0.625631,-17.402124,115.245728,70.689407,-20.535885,114.361511,5.78487,-24.72629,75.146957,72.699669,-36.760376,32.603931,8.955358,-19.656498,113.400719,38.225044,-28.65135,73.378273,7.156984,-24.638546,92.762375,29.05991,-28.912548,55.57822,52.400311,-34.131161,32.694408,41.430634,-36.34399,34.09964,73.779938
222,1.85,-0.00023,0.023555,-0.002385,0.99972,-28.186058,29.072731,40.724518,-55.224506,29.102558,80.577209,-58.47419,28.22414,3.061044,1.919833,29.886951,78.356758,-0.965372,29.077271,0.903064,-55.207081,29.128408,80.601761,-58.385311,28.200405,3.083513,1.65354,29.757742,78.340637,-1.292717,29.230019,0.624647,-17.095055,115.446007,70.654938,-20.200331,114.546837,5.772489,-24.41259,75.305939,72.681358,-36.115826,32.748131,8.869557,-19.369802,113.562012,38.233871,-28.203449,73.605949,7.107853,-24.223576,92.963173,29.015995,-28.42366,55.801155,52.33535,-33.501225,32.878239,41.344822,-35.809338,34.228024,73.701324
223,1.858,-0.000225,0.023568,-0.002381,0.999719,-28.183847,29.072958,40.723904,-55.221272,29.102173,80.577293,-58.47295,28.224567,3.061199,1.923013,29.886978,78.35537,-0.964186,29.078112,0.901735,-55.202885,29.127863,80.601463,-58.384121,28.20097,3.083516,1.653135,29.758204,78.341148,-1.293666,29.229996,0.623965,-16.810173,115.603973,70.671387,-19.844694,114.746071,5.747168,-24.046715,75.49836,72.631241,-35.568081,32.889954,8.814973,-18.985237,113.753654,38.19976,-27.793833,73.77449,7.086226,-23.873947,93.135483,29.010269,-28.080221,55.938953,52.301823,-32.997215,32.996265,41.2948,-35.355591,34.345978,73.616669
