Format Version,1.23,Take Name,Take 2024-03-18 05.10.42 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-18 05.10.42.676 下午,Capture Start Frame,159287,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116,0.000988,-0.004826,0.000181,0.999988,-29.313356,29.078876,40.508747,-58.569122,28.870846,78.762802,-57.411049,28.175009,1.18534,-1.395655,29.947544,79.790543,0.122404,29.322109,2.296299,-59.567814,115.557732,40.853703,-64.515701,34.464157,71.170456,-59.988426,118.725121,7.303108,-60.282917,118.834282,73.033943,-62.093384,76.987366,6.59557,-60.674076,97.496223,25.006454,-62.431412,76.190674,73.25135,-65.970383,33.94939,6.555344,-61.933571,31.277761,39.825043,-61.618187,53.260578,47.769611,-58.639397,28.847965,78.792084,-57.386951,28.188021,1.18572,-1.366178,29.961971,79.805573,0.105634,29.301348,2.246749
15,0.125,0.00103,-0.004849,0.000256,0.999988,-29.315067,29.075926,40.511806,-58.572506,28.86039,78.764542,-57.410885,28.171057,1.187071,-1.39924,29.94557,79.794922,0.122362,29.326687,2.300686,-59.51683,115.524757,40.852924,-64.569565,34.421104,71.177444,-59.961468,118.687057,7.302813,-60.257881,118.791428,73.030312,-62.08588,76.932678,6.594444,-60.609764,97.469734,25.011265,-62.387077,76.110428,73.27372,-66.001266,33.910465,6.565228,-61.961788,31.24432,39.828552,-61.637901,53.229694,47.766399,-58.677853,28.818876,78.81485,-57.38409,28.188663,1.185355,-1.367833,29.964411,79.806854,0.103543,29.297134,2.248195
16,0.133,0.001077,-0.004843,0.000237,0.999988,-29.323139,29.072826,40.506508,-58.580135,28.85474,78.759567,-57.419449,28.172688,1.182014,-1.406822,29.937754,79.789375,0.113848,29.32613,2.295065,-59.478294,115.487038,40.854279,-64.630478,34.369099,71.185944,-59.949009,118.629822,7.304055,-60.21806,118.747459,73.040138,-62.07518,76.88311,6.59935,-60.547215,97.43927,25.021214,-62.356705,76.052841,73.282196,-66.029686,33.87133,6.569201,-61.983608,31.204533,39.827099,-61.662628,53.179855,47.766415,-58.705692,28.801056,78.829468,-57.393688,28.194702,1.175109,-1.368439,29.962528,79.806694,0.10378,29.298868,2.247955
17,0.141,0.001097,-0.004858,0.000331,0.999988,-29.318295,29.07218,40.512672,-58.576439,28.847105,78.764816,-57.413219,28.168287,1.187274,-1.403356,29.940826,79.796448,0.119832,29.3325,2.302152,-59.445564,115.450897,40.854992,-64.68026,34.315048,71.19043,-59.935234,118.571899,7.30516,-60.193073,118.686234,73.039024,-62.063114,76.837914,6.601265,-60.499035,97.394821,25.026672,-62.348808,76.007164,73.283455,-66.053505,33.829494,6.572567,-62.015022,31.157652,39.829605,-61.688328,53.131794,47.768394,-58.739464,28.782663,78.85231,-57.3839,28.188377,1.183839,-1.369074,29.962185,79.806076,0.102516,29.299427,2.246931
18,0.15,0.001123,-0.004865,0.000282,0.999987,-29.326885,29.069359,40.508167,-58.585537,28.845114,78.759926,-57.421387,28.170303,1.182371,-1.412368,29.933187,79.792343,0.111744,29.328829,2.298042,-59.412296,115.401314,40.862976,-64.736595,34.252735,71.190056,-59.910233,118.510078,7.309593,-60.166061,118.630623,73.044365,-62.046467,76.782295,6.598661,-60.446911,97.327698,25.031385,-62.357079,75.96682,73.276932,-66.084549,33.78577,6.576599,-62.034107,31.111776,39.829685,-61.704624,53.087967,47.762535,-58.809204,28.754509,78.898636,-57.393639,28.194365,1.173155,-1.369358,29.960733,79.805916,0.105229,29.299589,2.248619
19,0.158,0.001102,-0.004886,0.000247,0.999987,-29.328623,29.071861,40.505661,-58.588886,28.851286,78.75621,-57.421555,28.17314,1.178721,-1.415682,29.935366,79.790962,0.111625,29.327652,2.296749,-59.388817,115.36496,40.866867,-64.792908,34.194019,71.193016,-59.877499,118.461754,7.305746,-60.142868,118.577255,73.057175,-62.037128,76.734627,6.597644,-60.360188,97.280937,25.050873,-62.351955,75.928703,73.26825,-66.11335,33.74559,6.584635,-62.067924,31.060902,39.835056,-61.732071,53.039742,47.756229,-58.832085,28.758106,78.900162,-57.393639,28.196972,1.169882,-1.369555,29.962805,79.804558,0.105518,29.299471,2.248181
20,0.166,0.001068,-0.004889,0.00037,0.999987,-29.318363,29.070286,40.511871,-58.578838,28.845152,78.76223,-57.410793,28.162003,1.184797,-1.405901,29.943306,79.79731,0.122091,29.330679,2.303141,-59.369289,115.328125,40.878727,-64.832329,34.150894,71.1978,-59.849285,118.414246,7.302297,-60.115536,118.526245,73.076653,-62.025337,76.69738,6.595504,-60.292034,97.229149,25.058907,-62.331177,75.88427,73.264107,-66.160484,33.699432,6.580871,-62.096344,31.019342,39.834728,-61.763454,52.991081,47.754353,-58.83136,28.76153,78.900146,-57.37825,28.181223,1.181572,-1.368097,29.963434,79.802528,0.104825,29.298416,2.245404
21,0.175,0.001102,-0.004878,0.00026,0.999987,-29.327333,29.071375,40.507721,-58.587029,28.850046,78.758705,-57.420815,28.171909,1.181203,-1.413834,29.935619,79.79261,0.11234,29.327923,2.298376,-59.352112,115.274284,40.866032,-64.876694,34.100185,71.204468,-59.820103,118.362411,7.300162,-60.080276,118.47509,73.084145,-62.013966,76.654846,6.591517,-60.216682,97.17437,25.066618,-62.257801,75.781593,73.290405,-66.220062,33.665421,6.569929,-62.119778,30.984806,39.836922,-61.790985,52.948372,47.748287,-58.825363,28.755703,78.898911,-57.391323,28.196966,1.170859,-1.365623,29.964489,79.808769,0.103409,29.298174,2.248295
22,0.183,0.001095,-0.004893,0.000388,0.999987,-29.319054,29.06917,40.515038,-58.579857,28.840954,78.765129,-57.41111,28.161955,1.187679,-1.406977,29.941118,79.800758,0.121722,29.332653,2.306587,-59.337471,115.236511,40.85928,-64.91111,34.060707,71.20929,-59.783817,118.321571,7.300329,-60.045887,118.410912,73.07795,-61.987816,76.618156,6.584945,-60.151733,97.129219,25.068634,-62.182785,75.708481,73.294189,-66.247879,33.623558,6.576272,-62.147015,30.947527,39.837978,-61.826401,52.909111,47.740814,-58.820415,28.754593,78.898972,-57.37838,28.182554,1.182909,-1.368324,29.963026,79.808769,0.10265,29.297802,2.246377
23,0.191,0.001101,-0.004912,0.000435,0.999987,-29.316601,29.066229,40.515751,-58.57885,28.834787,78.764709,-57.407059,28.156822,1.187298,-1.406109,29.94035,79.802551,0.125617,29.332951,2.308434,-59.32151,115.203476,40.85743,-64.955612,34.012127,71.212128,-59.748207,118.280663,7.294354,-60.010624,118.351486,73.06926,-61.968773,76.581902,6.579333,-60.061932,97.098976,25.057766,-62.098167,75.658058,73.264641,-66.285469,33.589146,6.57386,-62.176346,30.91666,39.835224,-61.858189,52.874821,47.72533,-58.823086,28.753925,78.896942,-57.373547,28.1759,1.183789,-1.368043,29.960342,79.80938,0.105081,29.299349,2.246561
