Format Version,1.23,Take Name,leather_table_exp_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-21 03.00.43.367 下午,Capture Start Frame,142692,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,-0.000042,0.000166,-0.000119,1.000000,-30.990469,28.728327,41.899124,-59.467731,28.885925,80.706177,-2.168286,28.996048,80.443024,-2.517250,28.607330,3.233963,-59.808506,28.424007,3.213427,-59.528572,28.892145,80.722954,-2.157296,28.992409,80.428627,-2.510563,28.610876,3.216096,-59.783215,28.418970,3.246702,-63.602619,115.302429,8.460350,-64.083122,73.911423,9.977374,-63.125195,73.952293,75.177094,-61.407913,115.175186,76.247177,-61.204720,113.077797,42.428165,-63.089508,31.871376,75.185120,-65.851357,32.112637,41.933037,-64.612671,57.405109,56.123745,-63.958843,90.757492,33.029766,-64.868584,32.516911,9.189417,,,
17,0.141000,-0.000025,0.000160,-0.000106,1.000000,-30.990425,28.729599,41.898327,-59.468151,28.885174,80.705055,-2.168697,28.996763,80.442574,-2.516752,28.610622,3.233492,-59.808002,28.425842,3.212288,-59.528095,28.890844,80.722939,-2.155488,28.992695,80.428505,-2.506352,28.614828,3.206619,-59.784306,28.421139,3.244962,-63.598602,115.288864,8.454968,-64.028351,73.910156,9.980037,-63.140045,73.947456,75.173538,-61.398750,115.168259,76.239525,-61.191895,113.069191,42.419170,-63.106598,31.867811,75.186577,-65.874123,32.107998,41.934700,-64.605972,57.402588,56.123726,-63.940399,90.748550,33.028847,-64.831665,32.506649,9.197309,,,
18,0.150000,-0.000063,0.000153,-0.000111,1.000000,-30.990747,28.729660,41.897575,-59.469074,28.888433,80.703842,-2.169627,28.999475,80.442253,-2.516466,28.607491,3.233194,-59.807716,28.423237,3.211099,-59.527023,28.890068,80.721191,-2.159810,28.998428,80.426605,-2.508951,28.608402,3.216231,-59.783424,28.422064,3.243838,-63.596409,115.278450,8.449527,-63.984818,73.901955,9.983225,-63.156597,73.940727,75.171089,-61.386627,115.145432,76.220581,-61.154793,113.063515,42.402382,-63.124668,31.866598,75.187584,-65.890877,32.103996,41.937469,-64.601395,57.396198,56.121414,-63.897144,90.740692,33.013050,-64.784309,32.479782,9.211318,,,
19,0.158000,-0.000043,0.000172,-0.000110,1.000000,-30.989418,28.728897,41.898693,-59.466217,28.886049,80.706093,-2.166778,28.997274,80.442238,-2.516660,28.608343,3.233191,-59.807915,28.423918,3.213340,-59.526337,28.889156,80.721848,-2.155368,28.995403,80.427666,-2.510718,28.610098,3.216429,-59.782810,28.421524,3.245701,-63.596893,115.267471,8.445258,-63.943111,73.896828,9.975315,-63.169205,73.937668,75.171593,-61.380760,115.136894,76.210854,-61.140381,113.051567,42.396309,-63.143547,31.863800,75.191452,-65.918037,32.095043,41.941044,-64.593605,57.392372,56.122101,-63.870407,90.728912,33.010166,-64.744888,32.472393,9.219625,,,
20,0.166000,-0.000027,0.000169,-0.000118,1.000000,-30.989563,28.728369,41.898380,-59.466625,28.884769,80.705597,-2.167177,28.995041,80.442131,-2.516550,28.608566,3.233063,-59.807808,28.425100,3.212827,-59.524929,28.888437,80.720604,-2.156191,28.992813,80.428062,-2.510544,28.610676,3.216006,-59.783016,28.422186,3.245352,-63.597412,115.256393,8.439083,-63.905197,73.890961,9.975858,-63.179104,73.937019,75.167282,-61.375301,115.128204,76.201881,-61.117733,113.039330,42.389774,-63.167358,31.860468,75.193047,-65.933044,32.091244,41.941723,-64.587547,57.385273,56.121784,-63.873447,90.702766,33.018353,-64.709244,32.454578,9.230170,,,
21,0.175000,-0.000020,0.000166,-0.000099,1.000000,-30.989855,28.728966,41.896698,-59.467148,28.883732,80.703751,-2.167711,28.996172,80.440628,-2.516606,28.610792,3.231552,-59.807854,28.425163,3.210971,-59.525455,28.888327,80.718658,-2.156685,28.993139,80.428551,-2.506809,28.614023,3.205252,-59.784039,28.421381,3.246296,-63.596951,115.247086,8.433494,-63.863338,73.883141,9.979021,-63.209015,73.926025,75.165764,-61.368446,115.113029,76.200363,-61.097717,113.024017,42.385815,-63.201069,31.853333,75.192657,-65.948288,32.087173,41.945366,-64.579689,57.380104,56.118538,-63.825912,90.708809,33.001404,-64.653778,32.429142,9.238201,,,
22,0.183000,-0.000032,0.000162,-0.000103,1.000000,-30.989500,28.728291,41.897873,-59.467094,28.884214,80.704689,-2.167651,28.996193,80.442009,-2.515954,28.608967,3.232944,-59.807205,28.423790,3.211927,-59.525364,28.886684,80.718109,-2.156508,28.994646,80.427780,-2.509547,28.610399,3.216043,-59.782887,28.421875,3.245859,-63.596153,115.238953,8.428221,-63.827179,73.879066,9.976982,-63.217510,73.922173,75.163063,-61.363888,115.105667,76.196846,-61.084843,113.008133,42.380177,-63.243889,31.843000,75.193497,-65.968582,32.080360,41.941971,-64.580933,57.370193,56.117420,-63.808811,90.701279,32.998238,-64.601379,32.410721,9.256678,,,
23,0.191000,-0.000027,0.000163,-0.000096,1.000000,-30.989418,28.727364,41.898434,-59.466969,28.882481,80.705299,-2.167523,28.995291,80.442551,-2.515915,28.608847,3.233478,-59.807163,28.422842,3.212523,-59.524067,28.884979,80.718178,-2.156673,28.993725,80.427811,-2.509183,28.610289,3.217571,-59.783714,28.420883,3.246417,-63.594341,115.232040,8.424067,-63.799740,73.872520,9.976799,-63.221901,73.919159,75.159660,-61.358910,115.099716,76.190254,-61.063354,112.998436,42.371334,-63.291405,31.833595,75.189743,-65.986755,32.073650,41.942699,-64.588615,57.359360,56.116261,-63.786705,90.684341,32.992699,-64.550438,32.398205,9.263685,,,
24,0.200000,-0.000022,0.000163,-0.000081,1.000000,-30.988708,28.728771,41.896835,-59.466206,28.882656,80.703735,-2.166766,28.997126,80.440903,-2.515262,28.611481,3.231829,-59.806503,28.423819,3.210965,-59.524734,28.886417,80.718529,-2.156665,28.994789,80.428436,-2.505538,28.613913,3.208437,-59.783344,28.420797,3.246669,-63.591282,115.223526,8.418639,-63.755978,73.874847,9.971389,-63.225525,73.913307,75.154068,-61.352509,115.094353,76.184761,-61.057835,112.986443,42.368908,-63.337219,31.824272,75.185730,-66.010590,32.064610,41.940052,-64.584122,57.353073,56.112099,-63.764637,90.670021,32.983849,-64.474503,32.385612,9.268543,,,
25,0.208000,-0.000024,0.000165,-0.000094,1.000000,-30.989964,28.728386,41.898052,-59.467327,28.883171,80.705048,-2.167886,28.996164,80.442032,-2.516645,28.610199,3.232959,-59.807896,28.424015,3.212273,-59.524094,28.885916,80.717026,-2.156670,28.994438,80.428596,-2.511135,28.611803,3.215980,-59.783142,28.421841,3.246140,-63.588982,115.216019,8.415466,-63.734818,73.869598,9.965045,-63.229168,73.906891,75.150421,-61.346626,115.088440,76.170769,-61.048542,112.984207,42.359318,-63.378204,31.814846,75.182335,-66.025375,32.058632,41.936180,-64.586571,57.345558,56.107765,-63.742191,90.665016,32.975899,-64.412598,32.382671,9.273584,,,
26,0.216000,-0.000029,0.000170,-0.000094,1.000000,-30.989468,28.727400,41.898396,-59.466457,28.882530,80.705666,-2.167022,28.995567,80.442093,-2.516520,28.608868,3.233027,-59.807770,28.422636,3.212899,-59.524048,28.885433,80.718369,-2.155391,28.993780,80.428268,-2.511079,28.610542,3.216969,-59.783630,28.420370,3.245358,-63.587250,115.209938,8.408051,-63.714241,73.861717,9.960635,-63.232948,73.902847,75.145927,-61.341202,115.082893,76.162933,-61.044716,112.983940,42.357491,-63.420944,31.807289,75.181099,-66.040436,32.052990,41.932621,-64.587616,57.339638,56.107010,-63.722153,90.660706,32.971222,-64.347038,32.380600,9.277451,,,
27,0.225000,-0.000022,0.000164,-0.000098,1.000000,-30.988091,28.727188,41.897972,-59.465496,28.882000,80.704941,-2.166054,28.994604,80.441978,-2.514735,28.608973,3.232908,-59.805984,28.423178,3.212163,-59.521667,28.884209,80.717354,-2.155588,28.993198,80.427544,-2.508841,28.610250,3.216597,-59.780903,28.421444,3.246940,-63.580971,115.207657,8.401236,-63.695686,73.857674,9.949944,-63.233578,73.900536,75.141624,-61.333611,115.080200,76.157341,-61.037529,112.992844,42.348248,-63.472664,31.795614,75.179665,-66.055130,32.043285,41.931396,-64.577438,57.341038,56.103420,-63.699974,90.660561,32.965641,-64.274803,32.375759,9.284179,,,
28,0.233000,-0.000024,0.000160,-0.000093,1.000000,-30.988180,28.727293,41.897755,-59.465946,28.882023,80.704460,-2.166507,28.995180,80.442032,-2.514461,28.609158,3.232956,-59.805710,28.422812,3.211677,-59.522091,28.885750,80.715126,-2.155726,28.992865,80.427292,-2.508989,28.611343,3.217386,-59.780323,28.419712,3.247578,-63.576244,115.207268,8.396841,-63.679970,73.856941,9.942823,-63.232075,73.900856,75.139015,-61.328613,115.078354,76.154366,-61.040760,113.000237,42.346359,-63.529671,31.784063,75.178459,-66.066063,32.038784,41.928234,-64.572487,57.340050,56.101501,-63.684319,90.660568,32.961060,-64.194748,32.376106,9.291304,,,
29,0.241000,-0.000017,0.000155,-0.000084,1.000000,-30.988821,28.727623,41.897404,-59.466957,28.881327,80.703835,-2.167514,28.995476,80.441956,-2.514732,28.610516,3.232872,-59.805977,28.423178,3.211054,-59.521503,28.883919,80.714188,-2.157103,28.993814,80.427902,-2.509718,28.612045,3.216737,-59.780075,28.421062,3.246889,-63.572903,115.209023,8.395499,-63.664055,73.858360,9.940195,-63.231884,73.899269,75.136993,-61.320370,115.075089,76.152283,-61.041824,113.009155,42.343872,-63.589615,31.774717,75.176109,-66.074333,32.038288,41.925507,-64.563820,57.341278,56.100147,-63.665276,90.661469,32.958714,-64.112831,32.392685,9.283270,,,
