Format Version,1.23,Take Name,leather_hang_exp_7,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 04.37.06.408 下午,Capture Start Frame,532702,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.3,0.000034,-0.000059,0.000067,1,-52.253895,69.447716,33.006775,-51.797611,71.736649,68.753883,-51.81245,67.200134,68.910385,-52.69165,67.068398,-2.910638,-52.713882,71.785675,-2.726522,-51.79472,71.753708,68.753723,-51.816326,67.178078,68.905205,-52.689308,67.083702,-2.911684,-52.716702,71.766411,-2.720117,-46.196167,112.217163,32.677986,-41.715805,95.560692,48.093376,-44.310444,103.135696,38.010929,-41.024185,99.510483,16.586926,-36.551716,80.356804,47.528404,-48.485909,113.975105,16.993706,-35.34589,82.46183,30.60519,-45.786556,111.841217,49.551701,-32.621174,85.0252,15.355452,-40.39753,93.878815,25.711962
157,1.308,0.000045,-0.000064,-0.000022,1,-52.254379,69.447937,33.006474,-51.798027,71.735977,68.753639,-51.813679,67.199471,68.910034,-52.692211,67.069511,-2.910995,-52.713604,71.786789,-2.726775,-51.794624,71.753349,68.753151,-51.818169,67.177475,68.904785,-52.689148,67.084404,-2.912827,-52.717476,71.767197,-2.718676,-46.264648,111.947464,32.680248,-41.541542,95.43074,48.159889,-44.248394,102.944199,38.046059,-40.852375,99.315468,16.662649,-36.147629,80.300667,47.638668,-48.586483,113.630211,17.010031,-34.922714,82.401535,30.741224,-45.843529,111.641296,49.55957,-32.226402,84.976227,15.475588,-40.268314,93.663177,25.812534
158,1.316,0.00005,-0.000074,0.000041,1,-52.255421,69.445694,33.006401,-51.800068,71.733452,68.753593,-51.815151,67.196938,68.909943,-52.692245,67.067566,-2.9111,-52.71423,71.784828,-2.726832,-51.795723,71.754044,68.75415,-51.819496,67.177147,68.905144,-52.688347,67.083298,-2.914893,-52.718651,71.766098,-2.717997,-46.350769,111.665489,32.703613,-41.372879,95.288704,48.23143,-44.148613,102.759468,38.071644,-40.72596,99.080917,16.729504,-35.786789,80.254242,47.766575,-48.69714,113.274536,17.029306,-34.451992,82.372154,30.852964,-45.929913,111.420181,49.582764,-31.859127,84.907944,15.575949,-40.129658,93.447563,25.907167
159,1.324,0.000037,-0.000066,-0.000014,1,-52.25478,69.44767,33.006931,-51.798607,71.736328,68.754051,-51.814186,67.199821,68.91053,-52.692432,67.068626,-2.910501,-52.713894,71.785904,-2.726355,-51.794659,71.753685,68.754021,-51.81929,67.17836,68.904335,-52.689026,67.083702,-2.912353,-52.718109,71.766304,-2.717948,-46.434288,111.374054,32.720566,-41.231449,95.14798,48.295666,-44.0993,102.566055,38.141678,-40.660007,98.819595,16.775072,-35.406605,80.195236,47.899036,-48.807823,112.901329,17.053406,-34.103249,82.258286,31.000689,-45.997478,111.190559,49.595459,-31.532501,84.812332,15.691101,-40.002407,93.228172,25.999403
160,1.333,0.00003,-0.000079,-0.000194,1,-52.256607,69.448082,33.006741,-51.800549,71.737045,68.753853,-51.817757,67.200539,68.91037,-52.694176,67.068741,-2.910674,-52.713955,71.786026,-2.726588,-51.797901,71.754524,68.75312,-51.821232,67.17868,68.905281,-52.691833,67.083763,-2.912776,-52.716946,71.765923,-2.717872,-46.542614,111.029526,32.737217,-41.05991,94.979454,48.375031,-44.057976,102.304413,38.26931,-40.584732,98.545914,16.835096,-35.019501,80.095596,48.047283,-48.937191,112.475204,17.081652,-33.824368,82.103867,31.109684,-46.091087,110.91497,49.625099,-31.192413,84.682106,15.809263,-39.835064,92.979576,26.100033
161,1.341,0.000031,-0.000078,0.000206,1,-52.255356,69.448784,33.006554,-51.801037,71.73806,68.753662,-51.814621,67.201546,68.910194,-52.691109,67.06913,-2.910867,-52.714664,71.786407,-2.726779,-51.798756,71.75518,68.753067,-51.817684,67.179695,68.90464,-52.688606,67.084503,-2.912534,-52.717884,71.765686,-2.7183,-46.643051,110.706818,32.761295,-40.933495,94.810944,48.445305,-44.041286,102.049461,38.367222,-40.519135,98.28228,16.880543,-34.704597,79.992195,48.164402,-49.053688,112.090012,17.10685,-33.50531,82.003532,31.229023,-46.162643,110.67038,49.640652,-30.926552,84.558647,15.919821,-39.688046,92.761223,26.189518
162,1.35,0.000041,-0.000055,0.000166,1,-52.254463,69.447876,33.00658,-51.79829,71.736404,68.753708,-51.812233,67.199883,68.910149,-52.692085,67.068977,-2.910864,-52.715248,71.786247,-2.726677,-51.794827,71.754494,68.753716,-51.816784,67.177048,68.903961,-52.689297,67.084427,-2.912984,-52.718693,71.766129,-2.718039,-46.757446,110.337425,32.786949,-40.801544,94.628853,48.522434,-44.003719,101.773193,38.44878,-40.459797,97.952789,16.946789,-34.371128,79.883461,48.305073,-49.190598,111.63707,17.127699,-33.168865,81.888191,31.371367,-46.256966,110.392258,49.668705,-30.661764,84.402565,16.032181,-39.535194,92.514084,26.291504
163,1.358,-0.000039,-0.000057,-0.000234,1,-52.254105,69.450829,33.010044,-51.796265,71.744675,68.756821,-51.813835,67.208191,68.913971,-52.69347,67.066574,-2.90702,-52.712856,71.78389,-2.723589,-51.792877,71.773636,68.76635,-51.817303,67.179527,68.904274,-52.690933,67.084091,-2.912166,-52.715385,71.765442,-2.718486,-46.869667,110.006317,32.808937,-40.689312,94.454102,48.599457,-44.259037,101.347885,38.384998,-40.431225,97.663567,16.999929,-34.103321,79.745979,48.428135,-49.32021,111.227432,17.155268,-32.893986,81.764496,31.503904,-46.33329,110.130463,49.683758,-30.462849,84.250496,16.145159,-39.401642,92.294289,26.374298
164,1.366,-0.00003,-0.000058,0.000102,1,-52.253651,69.452248,33.01136,-51.797443,71.745743,68.758179,-51.81197,67.209244,68.915245,-52.691315,67.068359,-2.905747,-52.713882,71.785652,-2.722228,-51.79274,71.794693,68.778297,-51.81493,67.179214,68.905441,-52.688702,67.083725,-2.912302,-52.717094,71.765823,-2.717862,-46.977394,109.665337,32.823719,-40.607872,94.261345,48.677208,-44.265385,101.079491,38.435322,-40.433289,97.357872,17.05311,-33.84938,79.603996,48.534142,-49.457554,110.812271,17.183323,-32.628025,81.662056,31.607195,-46.422211,109.850136,49.694965,-30.296156,84.06543,16.226976,-39.268742,92.053696,26.461679
165,1.375,-0.000002,0.000013,-0.000931,1,-52.248394,69.44873,33.007721,-51.782364,71.739281,68.754608,-51.80624,67.20282,68.911423,-52.696098,67.067749,-2.909467,-52.708881,71.785072,-2.725679,-51.775639,71.75959,68.754959,-51.814819,67.177719,68.905678,-52.6908,67.083611,-2.911925,-52.715027,71.765968,-2.717969,-47.092636,109.273384,32.83633,-40.530006,94.035408,48.762913,-44.321625,100.729431,38.467346,-40.443607,96.988808,17.117525,-33.604237,79.454041,48.663071,-49.607437,110.332695,17.216629,-32.351704,81.540337,31.725327,-46.506546,109.521126,49.71677,-30.121449,83.82151,16.309355,-39.167549,91.743698,26.559332
166,1.383,0.000092,-0.000006,-0.001144,0.999999,-52.248913,69.442413,33.002548,-51.783306,71.726082,68.749878,-51.80912,67.189606,68.905853,-52.69622,67.068344,-2.915096,-52.707005,71.785645,-2.730432,-51.775341,71.738831,68.738136,-51.816017,67.178589,68.905029,-52.689301,67.08416,-2.913342,-52.715439,71.76606,-2.719134,-47.199585,108.915039,32.863861,-40.461048,93.808517,48.835899,-44.353157,100.43483,38.519596,-40.465565,96.642738,17.162388,-33.402748,79.278984,48.775005,-49.741684,109.897675,17.233635,-32.165668,81.360527,31.866077,-46.617519,109.214043,49.725601,-30.006615,83.600952,16.37335,-39.134186,91.435524,26.629347
167,1.391,0.000112,0.000002,-0.001188,0.999999,-52.249382,69.441025,33.002052,-51.782944,71.723221,68.749466,-51.809151,67.186737,68.905243,-52.697544,67.068436,-2.915674,-52.707905,71.785721,-2.73082,-51.774799,71.734093,68.73719,-51.816368,67.177292,68.903915,-52.690102,67.082687,-2.913975,-52.717091,71.767792,-2.717828,-47.298603,108.540916,32.87429,-40.406155,93.570747,48.907604,-44.399937,100.114586,38.567616,-40.513981,96.277626,17.195869,-33.202663,79.092354,48.876026,-49.887959,109.447754,17.264767,-32.006023,81.169258,31.990221,-46.697586,108.89785,49.740349,-29.9286,83.345192,16.456442,-39.11058,91.116333,26.695841
168,1.399,0.000101,-0.000008,-0.001225,0.999999,-52.25069,69.441345,33.00267,-51.784832,71.724289,68.750038,-51.811378,67.187813,68.90593,-52.698265,67.067993,-2.915013,-52.70829,71.785286,-2.730262,-51.776344,71.735641,68.737877,-51.819305,67.177368,68.903458,-52.690281,67.083786,-2.911384,-52.717369,71.767006,-2.718408,-47.394539,108.147812,32.892208,-40.368687,93.325623,48.972439,-44.430119,99.783699,38.609238,-40.578091,95.89817,17.242556,-33.047203,78.885345,48.960941,-50.026924,108.995964,17.290958,-31.861151,80.989326,32.080502,-46.814255,108.559265,49.756004,-29.875595,83.053719,16.505152,-39.086231,90.798531,26.754396
169,1.408,0.000103,-0.000006,-0.001007,1,-52.250076,69.441513,33.004616,-51.785042,71.724503,68.751991,-51.809608,67.188011,68.90786,-52.696793,67.068123,-2.913076,-52.70887,71.785408,-2.728304,-51.776588,71.738014,68.741264,-51.816708,67.176834,68.907066,-52.690052,67.08416,-2.91117,-52.716766,71.76635,-2.718638,-47.519379,107.696358,32.911282,-40.32571,93.013344,49.01461,-44.460304,99.394615,38.644157,-40.664383,95.443695,17.282133,-32.883713,78.65004,49.05434,-50.188385,108.476082,17.314455,-31.705963,80.768623,32.173573,-46.93576,108.165726,49.779388,-29.825323,82.724052,16.546097,-39.069592,90.425476,26.811382
170,1.416,0.000107,0.000004,-0.001106,0.999999,-52.249657,69.440887,33.003922,-51.783459,71.72348,68.751312,-51.808922,67.186996,68.907143,-52.697556,67.067902,-2.913785,-52.708698,71.785194,-2.728972,-51.775043,71.734192,68.739151,-51.816334,67.177666,68.906532,-52.690357,67.083977,-2.911398,-52.717262,71.765808,-2.718072,-47.63718,107.290314,32.922028,-40.299198,92.71743,49.048466,-44.511131,99.047379,38.677479,-40.753288,95.028145,17.292723,-32.746082,78.410378,49.123249,-50.328785,108.022751,17.327524,-31.600952,80.565521,32.258205,-47.044216,107.806465,49.792023,-29.826052,82.390717,16.592569,-39.073624,90.082748,26.865625
171,1.425,0.0001,0.000002,-0.001387,0.999999,-52.250259,69.441605,33.00267,-51.782917,71.724472,68.750038,-51.81094,67.188004,68.90593,-52.699352,67.068329,-2.915007,-52.70784,71.785622,-2.730265,-51.774509,71.734177,68.737511,-51.818592,67.179283,68.9049,-52.691589,67.084053,-2.912474,-52.717197,71.766388,-2.718197,-47.782352,106.830978,32.946472,-40.297558,92.373314,49.088539,-44.60791,98.631889,38.708652,-40.870346,94.544556,17.304785,-32.625641,78.122452,49.206745,-50.490063,107.498932,17.356125,-31.500376,80.311111,32.337616,-47.181015,107.386444,49.800102,-29.866442,81.983955,16.624451,-39.106285,89.66819,26.917261
172,1.433,0.000112,0.000003,-0.001244,0.999999,-52.250011,69.441292,33.002735,-51.783268,71.723412,68.750153,-51.809986,67.186935,68.905937,-52.698475,67.068764,-2.915001,-52.708317,71.786049,-2.730143,-51.774605,71.733002,68.737083,-51.817749,67.178375,68.905602,-52.690315,67.085403,-2.912251,-52.718208,71.765663,-2.718533,-47.917728,106.412521,32.964443,-40.326385,92.074791,49.118538,-44.677746,98.252922,38.721497,-41.000015,94.092911,17.310501,-32.539471,77.865692,49.274765,-50.623291,107.028473,17.376574,-31.453197,80.07621,32.399242,-47.310055,107.009865,49.808029,-29.925724,81.612305,16.652159,-39.153984,89.28376,26.954857
173,1.441,0.00011,0.000003,-0.001067,0.999999,-52.248703,69.440811,33.003147,-51.782753,71.723221,68.750549,-51.807861,67.186729,68.906357,-52.696354,67.068008,-2.914578,-52.707855,71.785294,-2.729738,-51.775265,71.733704,68.737457,-51.814564,67.177475,68.905655,-52.689545,67.08419,-2.911915,-52.716034,71.765579,-2.717827,-48.059307,105.99501,32.961384,-40.342346,91.753059,49.148224,-44.775139,97.856461,38.747025,-41.149437,93.622032,17.315466,-32.467167,77.593811,49.336079,-50.778442,106.544937,17.391504,-31.422361,79.807892,32.45327,-47.425968,106.615234,49.811127,-30.015797,81.202942,16.682165,-39.225025,88.880753,26.996899
174,1.449,0.000087,0.000006,-0.001086,0.999999,-52.247776,69.440804,33.001816,-51.78157,71.724854,68.749107,-51.806854,67.18837,68.905113,-52.695675,67.06636,-2.915794,-52.707005,71.783653,-2.731171,-51.774323,71.733856,68.736198,-51.813896,67.179802,68.903008,-52.688396,67.081673,-2.912094,-52.715385,71.765701,-2.718444,-48.218571,105.575325,32.97047,-40.382801,91.410065,49.169922,-44.87101,97.453888,38.784904,-41.30822,93.139839,17.308851,-32.427254,77.302887,49.388382,-50.91769,106.061241,17.392653,-31.410652,79.530624,32.512001,-47.562069,106.204651,49.813713,-30.129961,80.767403,16.68679,-39.309677,88.468208,27.030596
175,1.458,0.000096,0.000005,-0.001017,1,-52.247925,69.440071,33.002522,-51.78212,71.723564,68.749855,-51.80677,67.187073,68.905792,-52.695419,67.066185,-2.915129,-52.707397,71.783478,-2.730423,-51.77486,71.7332,68.73658,-51.813454,67.178383,68.904488,-52.688416,67.080048,-2.912637,-52.715801,71.766541,-2.717176,-48.414043,105.083656,32.989952,-40.452236,90.999695,49.188679,-44.961254,97.006821,38.805195,-41.501038,92.579552,17.294397,-32.388515,76.967529,49.440674,-51.091774,105.509056,17.394575,-31.430738,79.1838,32.552471,-47.72353,105.731705,49.814274,-30.267059,80.260933,16.690634,-39.415222,87.988441,27.070253
176,1.466,0.000109,-0.000004,-0.00089,1,-52.249737,69.440323,33.002388,-51.785141,71.723007,68.749794,-51.808651,67.186508,68.905602,-52.695992,67.067253,-2.915335,-52.709167,71.784531,-2.730507,-51.776707,71.735176,68.736153,-51.815613,67.176544,68.906067,-52.689339,67.082367,-2.913464,-52.717312,71.765854,-2.719322,-48.594242,104.644058,32.984673,-40.529907,90.614822,49.200771,-45.056541,96.601608,38.828701,-41.686924,92.064896,17.276573,-32.380463,76.665756,49.488731,-51.241219,105.025009,17.399889,-31.478743,78.837364,32.575668,-47.870262,105.294716,49.814251,-30.427372,79.768829,16.684937,-39.535526,87.543938,27.087015
177,1.475,0.0001,0,-0.000928,1,-52.249451,69.441368,33.001976,-51.784348,71.724632,68.749344,-51.808197,67.188141,68.905235,-52.69622,67.067703,-2.915704,-52.709042,71.784988,-2.73096,-51.776485,71.734268,68.735542,-51.815521,67.17926,68.904144,-52.688755,67.083939,-2.912003,-52.717697,71.765938,-2.718823,-48.818874,104.159286,32.982315,-40.637474,90.163948,49.213757,-45.190166,96.120399,38.843006,-41.920658,91.458084,17.259172,-32.39172,76.303032,49.533257,-51.413544,104.475357,17.398354,-31.558445,78.439331,32.598583,-48.03207,104.782089,49.827747,-30.635124,79.212784,16.677685,-39.684723,87.023468,27.103338
178,1.483,0.00011,-0.000001,-0.001179,0.999999,-52.250278,69.440887,33.002357,-51.784142,71.723198,68.749763,-51.810272,67.186714,68.905563,-52.698128,67.068184,-2.915361,-52.70858,71.785477,-2.730522,-51.775654,71.73381,68.737091,-51.817566,67.177711,68.905342,-52.691017,67.083038,-2.913785,-52.717392,71.766815,-2.718602,-49.014015,103.71109,32.978001,-40.760403,89.742462,49.224979,-45.323486,95.671753,38.835716,-42.144218,90.911316,17.245228,-32.430229,75.963936,49.555195,-51.554607,103.993073,17.383831,-31.645212,78.035355,32.610794,-48.181923,104.31945,49.832623,-30.838282,78.703766,16.665657,-39.826141,86.551193,27.114025
179,1.491,0.000104,-0.000016,-0.001063,0.999999,-52.250671,69.44165,33.003216,-51.786095,71.724541,68.75061,-51.811172,67.188057,68.906471,-52.69693,67.068367,-2.914494,-52.708488,71.78566,-2.729717,-51.777641,71.7379,68.739075,-51.81823,67.177132,68.905586,-52.690029,67.083054,-2.913225,-52.716976,71.767296,-2.718165,-49.200882,103.262711,32.971325,-40.889595,89.303413,49.234921,-45.460449,95.219933,38.830605,-42.387859,90.350845,17.214874,-32.475788,75.627625,49.584518,-51.705231,103.508034,17.381411,-31.764788,77.604004,32.603756,-48.340981,103.850494,49.828453,-31.059134,78.175713,16.64134,-39.985363,86.066025,27.118668
180,1.5,0.000106,-0.000002,-0.001058,1,-52.249092,69.441261,33.003288,-51.783573,71.723969,68.750679,-51.808609,67.187477,68.906517,-52.696301,67.068161,-2.91442,-52.707893,71.785446,-2.729619,-51.775913,71.734879,68.738281,-51.815434,67.177925,68.905426,-52.689522,67.083817,-2.912113,-52.716042,71.766273,-2.717626,-49.426559,102.765068,32.961567,-41.048195,88.800072,49.252686,-45.624054,94.698395,38.829784,-42.680225,89.701714,17.176434,-32.553951,75.217964,49.59288,-51.872307,102.960953,17.394251,-31.92519,77.093346,32.592068,-48.537342,103.313362,49.826298,-31.33473,77.571831,16.615604,-40.187698,85.508263,27.109715
181,1.508,0.000112,0.000008,-0.00112,0.999999,-52.249821,69.440834,33.003399,-51.78331,71.723083,68.750809,-51.808907,67.186584,68.906593,-52.698029,67.068199,-2.91433,-52.709038,71.785484,-2.729473,-51.775188,71.733215,68.737961,-51.81617,67.17765,68.905785,-52.690624,67.084358,-2.912,-52.718128,71.765358,-2.71707,-49.610058,102.302612,32.959595,-41.211777,88.328735,49.260738,-45.791615,94.226898,38.829403,-42.962128,89.122108,17.140606,-32.626911,74.830315,49.591808,-52.024025,102.487328,17.402187,-32.090359,76.600471,32.564297,-48.713448,102.825943,49.821575,-31.609947,77.003349,16.601267,-40.384094,85.000854,27.092451
182,1.516,0.000108,-0.000005,-0.001112,0.999999,-52.249283,69.44136,33.003208,-51.783741,71.723885,68.75061,-51.809265,67.187401,68.906433,-52.696526,67.068443,-2.914512,-52.707607,71.785728,-2.729693,-51.775257,71.734024,68.737305,-51.816612,67.178673,68.906456,-52.689075,67.084297,-2.912466,-52.716873,71.765762,-2.717707,-49.789177,101.837585,32.961922,-41.402508,87.840668,49.262245,-45.951633,93.752869,38.815899,-43.252762,88.536575,17.098366,-32.723934,74.442978,49.582855,-52.194118,101.997398,17.403479,-32.296474,76.085403,32.534958,-48.898151,102.33284,49.816746,-31.901623,76.425461,16.555212,-40.598721,84.475113,27.081507
183,1.524,0.000103,0.000004,-0.000997,1,-52.24902,69.440498,33.002865,-51.783348,71.723495,68.750229,-51.807819,67.187004,68.90609,-52.696373,67.067116,-2.914816,-52.708542,71.784401,-2.730045,-51.775288,71.733765,68.73716,-51.814777,67.178207,68.906471,-52.68948,67.082626,-2.912628,-52.716873,71.765511,-2.719267,-49.962555,101.364456,32.944992,-41.603642,87.346611,49.262451,-46.119343,93.280151,38.799801,-43.545906,87.946831,17.033989,-32.834343,74.041542,49.568398,-52.34959,101.51886,17.400192,-32.518654,75.541748,32.497223,-49.089973,101.840973,49.802982,-32.216461,75.841583,16.52257,-40.815235,83.947189,27.060789
184,1.533,0.000101,-0.000003,-0.000931,1,-52.249737,69.441017,33.003403,-51.784851,71.724228,68.750771,-51.808727,67.187737,68.906654,-52.696289,67.067421,-2.914286,-52.709084,71.784706,-2.729532,-51.77676,71.737305,68.73951,-51.815529,67.176949,68.905807,-52.689861,67.083221,-2.912825,-52.71693,71.765053,-2.718464,-50.17078,100.813675,32.931213,-41.85667,86.771896,49.263836,-46.316864,92.742821,38.779705,-43.905128,87.272621,16.981085,-32.965324,73.587631,49.54039,-52.537048,100.983765,17.395781,-32.798286,74.904366,32.463478,-49.308117,101.290306,49.780891,-32.604179,75.160782,16.489098,-41.096222,83.346039,27.032879
185,1.541,0.000115,0.000002,-0.001003,1,-52.248852,69.440697,33.002644,-51.783264,71.722855,68.750069,-51.807796,67.186363,68.90583,-52.696125,67.068153,-2.915102,-52.708233,71.785439,-2.730217,-51.775284,71.733681,68.737785,-51.814831,67.176987,68.90506,-52.689171,67.08403,-2.913025,-52.716709,71.765785,-2.718448,-50.350754,100.312164,32.913502,-42.109718,86.252472,49.267303,-46.521099,92.255081,38.769527,-44.23037,86.669662,16.943951,-33.108799,73.160294,49.505543,-52.704475,100.510284,17.396255,-33.076557,74.315796,32.421337,-49.507118,100.804031,49.760048,-32.962212,74.530594,16.439936,-41.356728,82.814339,27.015955
186,1.55,0.000109,-0.000003,-0.001255,0.999999,-52.248718,69.440964,33.002518,-51.782394,71.723274,68.749931,-51.809208,67.18679,68.905731,-52.696766,67.06826,-2.91521,-52.706505,71.785553,-2.730379,-51.774353,71.733589,68.73658,-51.81617,67.177948,68.905746,-52.689915,67.083679,-2.913184,-52.714928,71.76635,-2.71852,-50.567383,99.747887,32.902016,-42.409344,85.658821,49.289318,-46.760826,91.710899,38.742683,-44.600521,85.999695,16.879961,-33.30241,72.639526,49.471672,-52.888809,99.984802,17.387207,-33.423832,73.637535,32.37635,-49.732857,100.256287,49.737247,-33.404697,73.822929,16.434748,-41.662617,82.193336,26.994587
187,1.558,0.000114,0.000005,-0.001091,0.999999,-52.248806,69.440933,33.002563,-51.782616,71.723038,68.749985,-51.807941,67.186546,68.905746,-52.696697,67.068436,-2.915171,-52.707977,71.785721,-2.730292,-51.774651,71.733383,68.735413,-51.814919,67.177567,68.905647,-52.689369,67.084106,-2.912627,-52.717052,71.766106,-2.717345,-50.741535,99.243774,32.883968,-42.693218,85.124237,49.304268,-46.981247,91.231171,38.712379,-44.930874,85.402397,16.848639,-33.495586,72.168472,49.431175,-53.071754,99.512474,17.376072,-33.76899,73.016785,32.341587,-49.941498,99.763824,49.725483,-33.834084,73.173592,16.387848,-41.94865,81.644424,26.971268
188,1.566,0.000104,0,-0.001231,0.999999,-52.249241,69.440292,33.002567,-51.782745,71.723,68.749939,-51.809345,67.186516,68.9058,-52.697456,67.067184,-2.915126,-52.70742,71.784477,-2.730343,-51.774567,71.732971,68.736038,-51.816536,67.177788,68.905838,-52.690346,67.083168,-2.912431,-52.715977,71.765022,-2.718662,-50.924618,98.753906,32.862251,-43.006573,84.590561,49.327984,-47.216709,90.742905,38.694088,-45.291195,84.818977,16.821997,-33.708679,71.688805,49.408154,-53.241695,99.045647,17.36554,-34.133877,72.367599,32.310043,-50.14426,99.27784,49.693336,-34.301353,72.50901,16.373384,-42.245728,81.110619,26.946861
189,1.575,0.000096,-0.000013,-0.001016,1,-52.250504,69.441483,33.00349,-51.785965,71.72496,68.750847,-51.810616,67.188469,68.906769,-52.696724,67.067619,-2.914178,-52.708721,71.784904,-2.72947,-51.776798,71.737274,68.738663,-51.818394,67.178123,68.906204,-52.689026,67.083427,-2.912104,-52.718018,71.765572,-2.718493,-51.141949,98.197083,32.843636,-43.367908,83.991745,49.363552,-47.484818,90.190079,38.677853,-45.678444,84.163628,16.793749,-33.983658,71.137192,49.378323,-53.447151,98.538742,17.361723,-34.584511,71.621635,32.264462,-50.380283,98.74102,49.662178,-34.830292,71.74778,16.337076,-42.593452,80.498482,26.925833
190,1.583,0.000109,-0.000009,-0.001056,1,-52.251244,69.441399,33.003002,-51.786251,71.723923,68.750412,-51.81126,67.187431,68.906227,-52.697926,67.068497,-2.914724,-52.709545,71.785774,-2.729896,-51.776642,71.736061,68.736389,-51.819111,67.177536,68.906998,-52.690689,67.084137,-2.912493,-52.718277,71.766815,-2.719387,-51.322914,97.69249,32.835484,-43.703384,83.453186,49.398411,-47.75108,89.682381,38.676895,-46.043987,83.58506,16.779797,-34.235851,70.633324,49.342743,-53.630566,98.093506,17.358601,-35.014065,70.952042,32.24567,-50.589436,98.259171,49.63694,-35.358162,71.044945,16.313192,-42.919819,79.940048,26.909212
191,1.591,0.000111,-0.000016,-0.00122,0.999999,-52.250523,69.44101,33.002502,-51.785217,71.723236,68.749916,-51.811726,67.186752,68.905708,-52.69754,67.068382,-2.915236,-52.707611,71.785667,-2.730391,-51.776665,71.733246,68.737671,-51.819145,67.178177,68.905609,-52.690197,67.084213,-2.913636,-52.71682,71.765594,-2.718809,-51.508171,97.197571,32.816582,-44.034367,82.927612,49.416607,-48.021824,89.182678,38.674999,-46.405254,83.008751,16.762566,-34.533455,70.117775,49.31295,-53.849255,97.616814,17.363907,-35.480083,70.26712,32.217995,-50.799622,97.77327,49.613636,-35.916039,70.323067,16.297016,-43.256279,79.394684,26.88759
192,1.6,0.00011,-0.000004,-0.001171,0.999999,-52.25082,69.441734,33.00259,-51.784943,71.724098,68.75,-51.811005,67.187614,68.905815,-52.698402,67.068977,-2.915144,-52.708931,71.78627,-2.730307,-51.777412,71.734459,68.735764,-51.81781,67.178337,68.905334,-52.691364,67.086639,-2.911601,-52.717274,71.765099,-2.718319,-51.712193,96.617714,32.810104,-44.41243,82.345833,49.432446,-48.348869,88.620766,38.659908,-46.805977,82.36544,16.747961,-34.868645,69.521805,49.267643,-54.07169,97.095505,17.359146,-35.997276,69.492409,32.193981,-51.048843,97.221878,49.594917,-36.556919,69.478981,16.256279,-43.662106,78.764664,26.871443
193,1.608,0.000104,-0.000018,-0.001163,0.999999,-52.250801,69.441376,33.002071,-51.785912,71.724167,68.749466,-51.811905,67.187675,68.905327,-52.697395,67.068184,-2.915648,-52.708008,71.785477,-2.730867,-51.778118,71.735107,68.736481,-51.818596,67.178398,68.90519,-52.690758,67.084709,-2.913842,-52.716358,71.764404,-2.718752,-51.902271,96.110504,32.799606,-44.740086,81.825531,49.442673,-48.655693,88.111298,38.630615,-47.173264,81.804581,16.734667,-35.179024,68.962906,49.232605,-54.269684,96.648102,17.356369,-36.474445,68.818954,32.154236,-51.276249,96.733887,49.574478,-37.170506,68.724197,16.246937,-44.033096,78.205177,26.857086
194,1.616,0.000109,-0.000007,-0.001186,0.999999,-52.249146,69.440422,33.002399,-51.783352,71.722809,68.749802,-51.809547,67.186317,68.905617,-52.696644,67.067635,-2.91532,-52.707039,71.78492,-2.730489,-51.775528,71.73336,68.736885,-51.816303,67.177353,68.905434,-52.689861,67.083588,-2.913742,-52.715618,71.764435,-2.718036,-52.092968,95.585724,32.78624,-45.064358,81.306046,49.426258,-48.954689,87.601959,38.643776,-47.534306,81.240265,16.715427,-35.520203,68.392014,49.203331,-54.472816,96.198807,17.353699,-36.973087,68.102768,32.113503,-51.527477,96.233307,49.54668,-37.823143,67.956985,16.226505,-44.418697,77.638336,26.844097
195,1.625,0.000102,-0.000005,-0.001011,1,-52.248436,69.440224,33.00275,-51.783363,71.723267,68.750122,-51.807976,67.186775,68.905998,-52.695187,67.066788,-2.914944,-52.707226,71.784073,-2.730179,-51.776188,71.733368,68.736687,-51.814304,67.178001,68.905586,-52.688557,67.082191,-2.913063,-52.715515,71.764458,-2.717095,-52.318447,94.989738,32.779305,-45.421532,80.735329,49.412121,-49.326599,87.006134,38.64732,-47.944057,80.603836,16.724712,-35.922947,67.754906,49.173622,-54.705929,95.672401,17.356737,-37.615673,67.21888,32.141945,-51.794617,95.688995,49.521545,-38.576431,67.073402,16.235441,-44.88187,76.994469,26.83329
196,1.633,0.000106,0.000002,-0.001118,0.999999,-52.24855,69.44062,33.002426,-51.782482,71.723328,68.749809,-51.80806,67.186844,68.905655,-52.696316,67.067513,-2.915278,-52.707344,71.784805,-2.730483,-51.774651,71.732025,68.736374,-51.815044,67.179169,68.905724,-52.689205,67.082443,-2.913274,-52.716152,71.766098,-2.718158,-52.536846,94.462364,32.769913,-45.758228,80.219193,49.390327,-49.649517,86.487923,38.638515,-48.291199,80.059349,16.715837,-36.28561,67.174683,49.134155,-54.905613,95.215179,17.347086,-38.18288,66.486183,32.130695,-52.03426,95.206024,49.500031,-39.270882,66.275528,16.224058,-45.300236,76.426025,26.825832
