,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1020,Unlabeled 1020,Unlabeled 1020,Unlabeled 1021,Unlabeled 1021,Unlabeled 1021,Unlabeled 1022,Unlabeled 1022,Unlabeled 1022,Unlabeled 1023,Unlabeled 1023,Unlabeled 1023,Unlabeled 1024,Unlabeled 1024,Unlabeled 1024,Unlabeled 1025,Unlabeled 1025,Unlabeled 1025,Unlabeled 1026,Unlabeled 1026,Unlabeled 1026,Unlabeled 1027,Unlabeled 1027,Unlabeled 1027,Unlabeled 1028,Unlabeled 1028,Unlabeled 1028,Unlabeled 1029,Unlabeled 1029,Unlabeled 1029
,ID,"1E8BA3D90807A0911EE","1E8BA3D90807A0911EE","1E8BA3D90807A0911EE","1EDBA3D90807A0911EE","1EDBA3D90807A0911EE","1EDBA3D90807A0911EE","1F6BA3D90807A0911EE","1F6BA3D90807A0911EE","1F6BA3D90807A0911EE","1F8BA3D90807A0911EE","1F8BA3D90807A0911EE","1F8BA3D90807A0911EE","1F9BA3D90807A0911EE","1F9BA3D90807A0911EE","1F9BA3D90807A0911EE","1FABA3D90807A0911EE","1FABA3D90807A0911EE","1FABA3D90807A0911EE","1FBBA3D90807A0911EE","1FBBA3D90807A0911EE","1FBBA3D90807A0911EE","1FCBA3D90807A0911EE","1FCBA3D90807A0911EE","1FCBA3D90807A0911EE","1FDBA3D90807A0911EE","1FDBA3D90807A0911EE","1FDBA3D90807A0911EE","1FEBA3D90807A0911EE","1FEBA3D90807A0911EE","1FEBA3D90807A0911EE"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
31,0.258000,20.643860,102.562798,-11.583779,19.046192,86.949493,-10.659819,21.993666,118.366203,-12.342124,-10.540474,121.730759,-13.042802,5.573737,118.767929,-12.886124,2.398969,87.099030,-12.552185,3.254204,110.959961,-12.836223,6.268434,97.793282,-13.464443,-12.690314,89.623192,-11.942192,-11.433142,105.280258,-12.734331
32,0.266000,20.641369,102.549911,-11.606370,19.038088,86.931976,-10.735061,22.014637,118.327293,-12.363714,-10.532156,121.717155,-13.077135,5.578352,118.740738,-12.904666,2.405097,87.085754,-12.650577,3.256261,110.947945,-12.849535,6.272502,97.788383,-13.508725,-12.694141,89.607468,-12.026472,-11.430739,105.276489,-12.796270
33,0.275000,20.641512,102.532288,-11.632155,19.035666,86.916573,-10.805528,22.034121,118.299690,-12.397207,-10.520256,121.705246,-13.109899,5.582414,118.722244,-12.927114,2.410287,87.077568,-12.748899,3.262446,110.934662,-12.868886,6.280226,97.775047,-13.543281,-12.696849,89.595100,-12.127029,-11.427098,105.269539,-12.877504
34,0.283000,20.649677,102.517998,-11.656285,19.032467,86.905190,-10.877915,22.050350,118.286942,-12.423747,-10.506867,121.697739,-13.140093,5.589571,118.710258,-12.944009,2.412743,87.059814,-12.833203,3.268138,110.918869,-12.889056,6.279466,97.760651,-13.568444,-12.700280,89.588531,-12.221925,-11.420590,105.256927,-12.963860
35,0.291000,20.657167,102.506104,-11.676732,19.029057,86.890701,-10.934836,22.060171,118.273415,-12.450880,-10.494256,121.723213,-13.189631,5.595610,118.680016,-12.970379,2.408550,87.048859,-12.917404,3.277994,110.907196,-12.907516,6.289104,97.755882,-13.598484,-12.694407,89.577080,-12.299725,-11.413232,105.255486,-13.039244
36,0.300000,20.668497,102.493904,-11.705672,19.040598,86.877060,-11.003530,22.067678,118.257317,-12.475608,-10.506860,121.722237,-13.239259,5.605559,118.661331,-12.994482,2.410588,87.043640,-13.021941,3.294571,110.895035,-12.936600,6.300893,97.745224,-13.628986,-12.688546,89.572350,-12.378463,-11.405701,105.247368,-13.111816
37,0.308000,20.673105,102.481972,-11.736306,19.049778,86.869186,-11.046534,22.072380,118.242180,-12.492733,-10.497663,121.715805,-13.267864,5.614464,118.649849,-13.024293,2.419422,87.044998,-13.106930,3.314726,110.890900,-12.963324,6.307008,97.738876,-13.650537,-12.684010,89.569862,-12.447824,-11.399283,105.237457,-13.187842
38,0.316000,20.673393,102.470108,-11.773936,19.049734,86.858543,-11.083839,22.073565,118.228027,-12.509821,-10.483634,121.707535,-13.295518,5.622562,118.636787,-13.054335,2.426855,87.032158,-13.185128,3.334156,110.882233,-12.987057,6.311974,97.730385,-13.669306,-12.686322,89.567360,-12.524027,-11.387930,105.229530,-13.254767
39,0.325000,20.683079,102.455391,-11.816131,19.048714,86.844460,-11.136432,22.073820,118.213097,-12.529828,-10.463539,121.687111,-13.337113,5.625550,118.619087,-13.087649,2.433798,87.017426,-13.262495,3.348286,110.875298,-13.011977,6.313941,97.723915,-13.693569,-12.689434,89.565193,-12.620136,-11.379985,105.228172,-13.326266
40,0.333000,20.688148,102.439079,-11.858777,19.043259,86.830109,-11.172645,22.075335,118.197227,-12.553671,-10.459057,121.678307,-13.371200,5.634803,118.616913,-13.114691,2.436290,87.013084,-13.322602,3.345907,110.869408,-13.036746,6.312235,97.710960,-13.710149,-12.688166,89.569901,-12.708662,-11.374335,105.228195,-13.391052
