Format Version,1.23,Take Name,Take 2023-10-19 07.20.41 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.20.42.493 下午,Capture Start Frame,2394878,Total Frames in Take,2002,Total Exported Frames,2002,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
1460,12.166,83.571785,1321.240234,-92.946518,88.978714,1105.885864,-82.18528,117.040298,1417.547974,-75.763412,-49.911057,1455.897095,-64.961868,111.836884,1184.881714,-99.582222,-46.615608,1294.187866,-81.510071,-52.807877,1139.385986,-106.861893,248.927979,1109.75769,-60.012455,257.734467,1271.331299,-83.881401,277.41983,1429.230713,-66.173981
1461,12.175,83.058495,1333.616821,-98.966415,88.136139,1117.584717,-98.56324,117.1744,1430.663696,-77.869217,-49.117348,1466.806519,-64.181808,111.787056,1197.244019,-111.469772,-46.654957,1306.217529,-88.302101,-54.477875,1151.991821,-118.475883,248.33255,1119.370117,-74.685326,258.439423,1281.741089,-90.790558,278.007416,1438.723267,-64.929512
1462,12.183,82.774796,1344.363159,-104.358231,87.478081,1128.067749,-112.538048,116.907623,1442.147461,-79.600021,-48.271118,1475.744263,-63.066921,111.779274,1208.026855,-121.32177,-46.816166,1316.324829,-93.706955,-56.028835,1163.032959,-128.634109,247.400467,1127.707031,-87.641876,258.838898,1290.424438,-96.20784,278.568817,1445.938477,-63.45179
1463,12.191,82.587265,1354.785522,-109.277176,86.811424,1138.523315,-126.228394,118.231613,1451.480957,-79.117264,-47.52034,1484.013184,-61.562073,111.574142,1218.209961,-130.936646,-46.967335,1325.77417,-98.604706,-57.305042,1173.808838,-138.433548,246.048019,1135.783691,-100.627518,259.015839,1298.42981,-101.376297,279.258606,1452.373291,-61.996014
1464,12.199,83.161896,1364.553467,-113.558907,86.155045,1148.792969,-139.669022,119.420959,1459.844238,-77.770737,-46.587105,1491.234009,-59.743164,111.181107,1228.182495,-140.294754,-47.301483,1334.831177,-103.155403,-58.698929,1184.20105,-148.018723,244.401382,1143.733521,-113.550964,259.130524,1305.83667,-106.211815,279.950623,1457.709473,-60.536659
1465,12.208,83.855026,1374.863281,-118.195549,85.37339,1160.238647,-154.591339,120.98114,1468.541382,-75.285194,-45.593357,1498.464355,-57.784889,110.507706,1239.461792,-150.5103,-48.186478,1344.418091,-108.690033,-60.247425,1195.600708,-158.442108,242.79071,1152.575195,-127.355125,259.235413,1313.467407,-111.434799,280.907349,1462.696777,-58.741817
1466,12.216,84.756248,1383.640747,-122.054924,84.450073,1170.179565,-167.38176,121.87455,1475.136597,-72.919685,-44.92535,1503.890991,-55.888565,109.914368,1249.239624,-159.374374,-48.969173,1352.009277,-112.384079,-61.573063,1205.27771,-167.564804,241.646317,1159.722534,-139.453247,259.423645,1319.32019,-115.592606,281.557404,1466.175293,-57.552429
1467,12.224,85.738403,1391.799927,-125.857353,83.52916,1179.980957,-179.619614,122.737518,1480.782349,-70.230782,-44.158863,1508.51062,-54.011868,109.325424,1258.511353,-167.73233,-49.312984,1358.819824,-116.188393,-62.873936,1214.580078,-176.250824,240.497787,1166.547363,-151.183823,259.64093,1324.244263,-119.563507,282.401764,1468.693359,-56.427624
1468,12.233,86.38604,1400.288208,-129.65976,82.493774,1190.709961,-193.484177,123.252411,1484.920776,-66.881119,-43.604496,1512.643799,-52.095467,108.890388,1268.48645,-176.61882,-50.075798,1365.733154,-119.687698,-64.434326,1224.404663,-185.790054,238.858475,1173.768555,-164.089523,259.638763,1329.239502,-123.991631,283.245758,1470.67334,-55.587444
1469,12.241,86.873741,1407.130371,-132.656326,81.565285,1200.43335,-205.33287,123.627029,1487.054932,-63.795403,-43.283955,1515.494141,-50.712646,108.602692,1277.056274,-183.984833,-50.866215,1370.94751,-122.723022,-65.879623,1232.504395,-194.013992,237.52124,1179.923218,-175.158737,259.768005,1332.785889,-127.489342,283.868866,1471.616943,-54.871727
1470,12.25,87.208366,1414.194092,-134.974503,80.523186,1211.178467,-218.586304,124.078178,1488.22168,-60.489674,-42.758461,1517.371704,-49.368858,108.197617,1285.51123,-191.509247,-51.747826,1375.751709,-126.110733,-67.517235,1240.919067,-202.957108,235.941208,1186.342651,-187.411499,259.788086,1336.168213,-131.187836,284.413116,1471.739014,-54.038475
1471,12.258,87.842133,1418.813965,-136.462891,79.712883,1220.583252,-229.838669,124.463829,1488.351807,-57.995403,-42.129494,1518.213867,-48.356998,107.823952,1292.131348,-198.316101,-52.685204,1379.3927,-128.908249,-68.984138,1247.84082,-210.696136,235.00531,1191.61438,-197.525879,259.752197,1338.615112,-134.060577,284.691437,1471.213745,-53.460567
1472,12.266,88.346535,1422.380615,-137.988998,78.980095,1229.556152,-240.809036,124.720116,1487.693848,-55.954163,-41.811569,1518.164673,-47.676815,107.48806,1298.460815,-204.902222,-53.582687,1382.044678,-131.798309,-70.337799,1254.144287,-218.099274,234.159805,1196.681641,-207.449707,259.584686,1340.51416,-137.008041,284.724487,1470.252563,-52.877075
1473,12.275,88.823196,1424.649536,-138.933578,78.082703,1239.707642,-253.074203,124.785828,1486.318115,-54.276844,-41.515858,1517.396729,-47.085793,107.799698,1305.003662,-211.898712,-54.576584,1384.534546,-135.047348,-71.729034,1260.612183,-226.286469,233.627136,1202.515503,-218.064301,259.287384,1342.099854,-139.2491,284.379242,1468.738892,-52.217987
1474,12.283,89.055481,1426.277954,-140.043854,79.170853,1246.31604,-261.55014,124.736816,1484.649414,-53.67244,-41.444061,1516.074463,-46.576035,107.933472,1310.54541,-217.689743,-55.593739,1386.438721,-137.947342,-72.934975,1265.846436,-233.363373,233.576935,1207.807617,-226.893127,258.47226,1343.284912,-140.84523,283.890411,1467.147339,-51.424782
1475,12.291,89.010765,1428.001465,-141.611069,80.189621,1252.68457,-269.777649,124.494362,1482.439087,-53.268669,-41.634113,1514.352905,-46.3325,108.512314,1315.883789,-223.581116,-56.336479,1387.836182,-140.634537,-74.110687,1270.677979,-240.196564,233.9272,1213.155029,-235.219269,257.272949,1344.117554,-142.110641,283.284729,1465.248291,-50.669865
1476,12.3,87.769455,1430.223633,-143.956238,81.413559,1259.534424,-278.628021,123.75103,1479.282715,-53.073498,-41.798237,1512.333374,-45.950829,109.545074,1321.354126,-230.009064,-56.666679,1389.163208,-143.382355,-74.931564,1275.560913,-247.784409,234.79158,1219.283447,-243.843719,256.217072,1344.576172,-143.102844,282.429382,1463.033936,-49.688587
1477,12.308,87.432922,1430.430298,-144.230453,82.559822,1265.437256,-285.644012,122.992378,1476.052124,-52.758232,-41.943352,1510.256592,-45.504467,110.494179,1326.055298,-234.921082,-56.468529,1390.070679,-145.325775,-75.183395,1279.052734,-253.699936,235.8302,1224.81543,-250.71698,255.423462,1344.80188,-143.926804,281.847992,1460.896973,-48.955589
1478,12.316,87.480133,1430.172974,-143.981171,83.898422,1270.711914,-292.195404,122.013451,1472.265747,-52.611122,-42.200485,1507.911499,-45.011101,111.489113,1330.724609,-239.297058,-55.811596,1390.642944,-146.64389,-74.835716,1282.29187,-258.824219,236.948074,1230.360718,-257.173706,254.735672,1345.204712,-145.046432,281.463379,1458.578003,-47.948811
1479,12.324,87.454712,1429.479492,-143.38678,85.497765,1275.727051,-297.510803,121.301476,1468.40979,-52.113434,-42.872669,1505.741821,-44.787235,112.017967,1335.539062,-243.661804,-54.797073,1390.556763,-147.610748,-73.93457,1285.384155,-263.647583,238.306808,1235.858643,-262.812622,254.307724,1345.583862,-146.179794,280.767975,1456.384033,-47.160767
1480,12.333,87.375519,1428.664673,-142.682953,87.25869,1281.581665,-302.964142,120.554848,1464.270142,-50.892288,-43.534405,1503.317505,-44.201393,112.998116,1340.218018,-247.180695,-53.227833,1390.01416,-148.334595,-72.437561,1289.433472,-268.459869,239.809799,1241.685547,-268.534515,254.28125,1345.523438,-147.298309,279.858643,1453.860229,-46.329247
1481,12.341,87.340843,1427.657104,-141.576233,88.994019,1285.946167,-306.545898,119.792152,1461.295044,-50.135647,-44.145428,1501.330322,-43.686234,114.078957,1343.429077,-249.402359,-51.807262,1389.550415,-149.027725,-70.688087,1293.175049,-272.285767,241.192032,1246.593628,-273.020569,254.771683,1345.007324,-147.944534,279.20752,1451.559082,-45.557655
1482,12.349,87.350967,1426.279053,-140.140625,90.392754,1290.32251,-309.775665,119.019363,1459.072876,-49.01585,-44.641121,1499.547241,-42.990669,115.220901,1345.999878,-250.834351,-50.533241,1389.315186,-149.601044,-69.024002,1297.166138,-275.57254,242.535049,1251.324341,-276.965973,255.406647,1344.534424,-148.87854,278.472809,1449.352661,-44.67281
1483,12.358,87.163849,1424.560425,-138.295776,91.485847,1295.55127,-312.961243,118.369324,1456.972534,-47.442959,-45.112656,1497.513794,-42.379013,116.426865,1348.140015,-252.013062,-49.668392,1389.178711,-150.013367,-67.360565,1301.55249,-278.957397,243.993378,1256.004272,-280.625031,256.165436,1344.15979,-149.876114,277.996887,1446.552612,-43.347755
1484,12.366,86.951416,1423.098999,-136.707916,92.257584,1300.054932,-315.314453,117.696487,1454.855347,-46.533928,-45.656578,1495.690796,-41.995865,117.518982,1349.7854,-252.552216,-49.396564,1388.951416,-150.04837,-66.16465,1305.283081,-281.442474,245.183624,1259.345825,-283.371613,256.904907,1343.946411,-150.57515,277.584076,1443.845093,-42.014771
1485,12.375,86.482323,1421.061646,-134.692307,93.249542,1304.819458,-317.658356,117.022026,1452.076782,-45.625618,-46.135971,1493.546387,-41.261536,118.583611,1350.788696,-252.437561,-49.358944,1388.446411,-150.010895,-64.81514,1308.917725,-283.955627,246.213898,1262.851562,-286.048492,257.484772,1343.949951,-151.309677,277.143158,1440.603394,-40.609921
1486,12.383,85.272682,1418.519287,-132.796021,94.169586,1308.318359,-319.047363,116.643669,1449.458008,-45.066368,-46.467209,1491.680664,-40.741737,118.632195,1352.093018,-252.627731,-49.191586,1387.49646,-150.241531,-63.791759,1311.867798,-285.662323,246.96991,1265.296631,-288.052094,257.686035,1343.981445,-152.1436,276.72699,1438.036377,-39.490459
1487,12.391,86.345787,1413.599243,-128.377884,94.732193,1311.465332,-320.287384,116.022591,1446.73291,-44.73531,-47.053669,1489.576172,-40.010834,118.516266,1353.140137,-252.683548,-49.070759,1386.240967,-150.293716,-62.676498,1314.414673,-287.014313,247.698303,1267.027954,-289.761902,258.038147,1343.858276,-152.799576,275.896942,1435.41687,-38.664906
1488,12.4,86.508987,1408.645996,-124.500313,95.121307,1314.629272,-321.404907,115.254173,1443.907471,-44.176159,-47.518688,1486.90686,-39.382896,118.953735,1353.627441,-252.029633,-49.041065,1384.732544,-150.349823,-61.235794,1316.686768,-288.112457,248.422012,1268.376953,-291.213806,258.412109,1343.691162,-153.170242,275.018677,1432.450439,-37.635258
1489,12.408,85.562546,1404.652832,-122.3685,95.058533,1316.588623,-321.952637,114.700928,1441.325562,-43.707104,-48.191669,1484.271851,-38.714611,119.432289,1353.599487,-251.157944,-49.091736,1382.971069,-150.386642,-59.930508,1317.831421,-288.974182,248.787537,1269.01062,-292.451111,258.590973,1343.377808,-153.264465,274.458313,1429.238525,-36.201523
1490,12.416,84.814537,1400.889771,-120.991219,95.666939,1316.931885,-321.265259,113.883186,1438.380127,-43.338192,-48.592819,1481.421387,-38.04398,119.821587,1353.294678,-250.20018,-49.569748,1381.082153,-150.184952,-58.862957,1318.313599,-289.568787,249.480927,1268.617188,-293.197449,258.868805,1342.497803,-152.932266,273.889801,1426.135742,-35.018929
1491,12.425,83.839333,1397.06958,-119.993195,96.301392,1316.400879,-320.105927,113.343185,1434.92627,-42.321716,-49.37492,1477.832031,-37.291096,120.31562,1352.576416,-248.788727,-50.247761,1378.568359,-149.732681,-57.835251,1318.215698,-289.666107,250.141296,1267.72998,-293.592285,258.927032,1341.296997,-152.261963,273.242737,1422.831177,-33.77771
1492,12.433,83.517517,1393.725708,-119.250679,96.716972,1315.457764,-319.068817,112.869896,1431.88269,-40.940155,-49.808926,1474.415527,-36.394192,120.617622,1351.376831,-247.032211,-50.891891,1376.140259,-149.291885,-57.091484,1317.294434,-289.467133,250.566803,1266.981812,-293.835052,258.817566,1340.080688,-151.420914,272.868927,1419.772949,-32.466206
1493,12.441,83.259422,1389.709106,-117.814461,97.01358,1314.00293,-317.988068,112.381981,1428.63562,-39.501266,-49.926208,1470.960571,-35.491863,120.515121,1349.73291,-244.865799,-51.431122,1373.736694,-148.521652,-56.580292,1315.561157,-289.174347,251.06308,1265.355713,-293.674896,258.967773,1338.455566,-150.260757,272.616699,1416.479858,-31.199669
1494,12.449,82.755104,1385.604614,-115.989792,97.404739,1311.5896,-316.688904,112.098007,1425.436279,-38.378304,-50.223537,1467.398071,-34.472473,120.524391,1347.538452,-242.081741,-51.693233,1371.261719,-147.693817,-55.9557,1313.179321,-288.658295,251.666077,1263.150635,-293.1474,259.026337,1336.521606,-149.266754,272.368744,1413.2854,-30.176039
1495,12.458,82.810341,1380.540894,-113.305252,97.70372,1308.552734,-314.763367,111.98555,1421.535278,-36.539001,-50.296776,1463.362793,-33.222538,120.474022,1344.374634,-238.368668,-51.781231,1368.354736,-146.753281,-55.650768,1309.584473,-287.820099,252.377487,1260.768188,-292.172211,258.938019,1334.14978,-148.173706,271.885803,1409.893799,-29.18329
1496,12.466,83.026321,1375.358765,-110.286537,98.25563,1305.143677,-312.832825,111.770233,1418.334106,-34.664558,-50.17495,1459.726685,-31.792789,120.244827,1340.638794,-234.767929,-51.76358,1365.685181,-145.609009,-55.684853,1305.974487,-286.576111,253.186523,1258.204102,-291.18573,259.1828,1331.495117,-146.682922,271.922119,1406.659424,-27.789244
1497,12.474,83.120445,1370.062134,-107.393692,98.593887,1301.18335,-310.409973,111.651154,1414.837158,-33.376057,-50.381523,1455.867676,-30.401733,119.799889,1336.113892,-230.90744,-51.744793,1362.802002,-144.515762,-55.728569,1301.525757,-285.189331,253.918228,1255.489868,-289.625275,259.250061,1328.56897,-144.979813,272.135376,1403.108154,-26.330606
1498,12.483,82.796394,1364.457031,-104.173584,99.112488,1296.137207,-307.53714,111.581284,1411.06543,-31.927374,-50.248432,1451.564697,-28.607727,119.049179,1330.148682,-226.824585,-51.749371,1359.187012,-142.980667,-55.829826,1295.887817,-283.294739,254.719101,1251.981201,-287.548798,259.176025,1324.821777,-142.773743,272.174408,1399.234985,-24.912411
1499,12.491,82.405449,1359.568726,-101.424263,99.46965,1291.140869,-304.649353,111.612457,1407.390015,-30.364275,-50.024483,1447.239258,-26.76725,118.600212,1324.068115,-223.765457,-51.715511,1356.187256,-141.4254,-55.88942,1290.449951,-281.399689,255.50145,1248.816162,-285.391693,259.120758,1321.135376,-140.291458,272.314545,1395.8302,-23.465038
1500,12.5,82.269272,1354.094238,-98.405777,99.71949,1284.928711,-301.110596,111.30587,1403.19043,-28.618793,-50.257904,1442.314087,-24.80971,118.147842,1316.374634,-220.761703,-51.474998,1352.564819,-139.596756,-56.186432,1284.00354,-278.841888,256.542358,1244.593628,-282.60553,259.355286,1315.740601,-136.961136,272.386627,1392.280396,-21.873642
1501,12.508,82.229225,1348.91394,-95.727066,99.906258,1279.066528,-297.891602,111.46109,1399.515503,-27.543524,-50.067791,1437.810059,-22.489536,117.546577,1308.74585,-217.776733,-51.312248,1349.011597,-137.796097,-56.25053,1277.640869,-276.437531,257.20343,1240.816772,-279.610443,259.64566,1310.897339,-134.114151,272.333801,1389.117554,-20.465277
1502,12.516,82.300217,1343.693115,-92.837532,100.199692,1272.362305,-294.330231,111.159615,1396.238403,-25.836185,-50.093166,1433.028809,-20.366325,117.193245,1300.951782,-214.198273,-51.412701,1345.450562,-135.676819,-56.45113,1271.186768,-273.475128,257.756775,1236.65625,-276.274109,260.05426,1305.559326,-130.971725,272.317596,1385.898682,-18.88212
1503,12.525,82.054642,1337.716675,-89.172287,100.222832,1264.559814,-290.1315,111.087479,1392.060059,-23.615023,-50.686718,1427.753662,-17.984747,116.937347,1292.615112,-209.651169,-51.26548,1341.060791,-132.90181,-56.94244,1263.497803,-269.623932,258.339752,1231.637695,-272.084778,260.600433,1299.214233,-127.119064,272.042603,1382.726074,-17.239819
1504,12.533,81.723198,1332.480103,-85.854683,100.187469,1256.996094,-286.076263,110.724274,1388.22168,-21.381645,-51.334984,1422.979248,-15.65661,116.760818,1285.438477,-205.716476,-51.054432,1336.737305,-130.485657,-57.382908,1256.456909,-265.808136,258.620758,1226.856934,-268.222931,260.941437,1293.344849,-123.658997,272.015137,1379.927734,-15.626684
1505,12.541,81.333916,1327.233521,-82.522507,100.032211,1248.866577,-281.482727,110.610222,1384.513184,-18.826456,-51.612392,1418.210571,-13.135337,116.635002,1278.744751,-201.643829,-51.008205,1332.16626,-127.72596,-57.441402,1249.19519,-261.865875,258.624786,1221.650757,-264.085297,261.183197,1287.765381,-120.170219,271.879913,1377.060913,-13.89627
1506,12.55,80.803268,1321.429688,-78.581299,99.610146,1239.480713,-275.883087,110.406868,1380.58606,-15.894538,-52.015312,1412.70752,-10.085811,116.831589,1271.182373,-196.798981,-51.020187,1326.876221,-124.251839,-57.676197,1241.102051,-257.017548,258.509064,1215.558472,-259.473969,261.043091,1281.736084,-116.06308,271.668121,1374.110107,-12.211066
1507,12.558,80.477783,1316.311523,-74.861679,99.156548,1231.082764,-270.523102,109.929672,1376.87085,-13.486872,-52.175671,1407.792847,-7.338229,117.310417,1262.709473,-191.234283,-51.231464,1321.916748,-120.927757,-57.87225,1233.782227,-252.414612,258.659698,1208.479492,-253.98999,260.651093,1276.528442,-112.094032,271.568756,1371.569336,-10.610844
1508,12.566,80.192451,1311.251221,-71.1287,98.775352,1222.467773,-265.079041,109.548378,1373.151001,-10.930888,-52.697033,1403.042725,-4.638031,117.808998,1254.636719,-186.084915,-51.452187,1316.724976,-117.245018,-57.988163,1226.511597,-247.445755,258.411499,1201.341675,-248.601471,260.279999,1271.571411,-108.040131,271.463531,1369.241699,-9.198436
1509,12.574,80.082771,1306.422974,-67.086494,98.487679,1213.858521,-259.411102,109.589737,1369.734741,-8.06039,-52.776508,1398.510742,-1.674421,118.03804,1246.808716,-181.100677,-51.712788,1311.327759,-113.175552,-58.191872,1219.107422,-242.21698,257.977478,1193.845947,-243.070007,260.075104,1266.57666,-103.505997,271.447205,1366.668091,-7.674634
1510,12.583,80.097656,1300.833374,-62.376045,97.681297,1204.395142,-253.180023,109.466866,1365.938354,-5.034944,-53.374386,1393.366943,1.917429,117.991501,1238.206543,-175.256027,-52.04491,1305.018677,-108.344971,-58.508766,1210.753174,-235.999588,257.474976,1184.896973,-236.556183,259.974365,1261.196655,-99.166313,271.502197,1363.922241,-5.867603
1511,12.591,80.10984,1296.003418,-57.932629,96.741577,1195.261841,-246.630615,109.359955,1362.769775,-2.705689,-53.226288,1388.802612,5.229075,117.574234,1230.679443,-169.801102,-52.21283,1299.2948,-103.651398,-58.910393,1203.436646,-230.174698,256.805145,1176.327881,-230.341873,260.073853,1256.39978,-95.031311,271.643097,1361.27417,-4.131177
1512,12.599,80.114014,1291.226196,-53.492874,95.811417,1185.615112,-239.58902,109.783066,1359.628662,-0.052089,-53.013157,1384.020508,9.083187,116.933319,1223.383423,-163.804352,-52.356564,1293.38269,-98.574661,-59.586926,1196.284058,-223.964813,256.005951,1166.791016,-223.546661,259.920441,1251.839111,-91.135384,271.815765,1358.485962,-2.210691
1513,12.608,80.163361,1286.038574,-48.009136,94.881287,1174.697754,-230.990997,110.344093,1356.006348,3.275882,-52.658371,1378.753784,13.391706,115.941277,1215.210571,-156.856842,-52.516212,1286.491577,-92.520988,-60.233757,1188.273193,-216.859985,254.949295,1155.853027,-215.430389,259.685059,1246.675659,-86.427773,272.041199,1355.2677,0.087715
1514,12.616,80.159721,1281.147461,-43.401443,94.056473,1165.114624,-223.168579,110.871254,1352.484619,6.235908,-52.86269,1374.567261,17.189758,115.517784,1207.533081,-150.690933,-52.803806,1280.347046,-87.01902,-60.73579,1181.115234,-210.195511,254.1548,1145.686401,-207.921143,259.722382,1241.94043,-82.68763,272.26358,1352.288696,2.329918
1515,12.625,80.159393,1275.737671,-37.788815,92.948158,1154.428223,-214.440567,110.984634,1348.773193,9.647056,-52.876007,1370.212158,21.399809,115.064178,1198.928467,-143.092041,-53.109203,1273.358276,-80.300789,-61.244499,1172.857666,-202.236374,253.078217,1134.22168,-198.950485,259.799072,1237.05542,-78.128983,272.348389,1348.960938,5.05285
1516,12.633,79.91552,1271.048828,-32.979755,91.959152,1144.977417,-206.001846,111.048859,1345.643555,12.647139,-52.543919,1366.654053,24.906151,114.542313,1191.338379,-136.432388,-53.418907,1266.915161,-73.969353,-61.432144,1165.193848,-194.673889,252.02179,1123.747925,-190.043442,259.558868,1233.26123,-74.191628,272.499878,1345.90918,7.548653
1517,12.641,79.744362,1266.480713,-27.94618,90.920349,1135.148071,-197.381073,110.656494,1342.814819,15.574186,-52.462822,1363.478027,28.363152,113.862114,1184.069458,-129.605621,-53.618011,1260.509766,-67.358261,-61.611038,1157.337158,-186.825943,250.945633,1113.393555,-180.620712,258.879028,1229.744141,-69.973282,272.373413,1343.071289,10.150317
1518,12.65,79.418617,1261.5448,-22.210079,89.339043,1124.484131,-187.230209,110.41288,1339.532349,19.139141,-52.526134,1359.893433,32.114601,113.329552,1175.942749,-121.059029,-54.314293,1253.494507,-59.867207,-61.973515,1148.53125,-177.346283,249.796295,1101.948364,-169.329758,257.813751,1225.91687,-65.469246,271.976837,1339.954468,13.110285
1519,12.658,79.00853,1257.342041,-16.977335,87.872398,1115.54187,-178.063141,110.359764,1336.487183,22.56801,-52.59864,1357.109741,35.534454,112.977959,1168.516968,-113.416199,-55.218533,1247.167358,-52.609177,-62.412842,1141.000977,-168.670929,248.822586,1092.042969,-158.527237,256.996765,1222.571533,-61.820148,271.733948,1337.363647,15.866546
1520,12.666,78.620491,1253.388306,-11.752064,87.590263,1105.012329,-166.941895,110.274628,1333.32251,26.244345,-52.691322,1354.603516,38.739731,112.384995,1161.455688,-105.864059,-56.003834,1241.127563,-45.348125,-62.67923,1133.196777,-159.339493,247.922714,1082.648926,-147.118637,256.368225,1219.342773,-57.891136,271.568146,1334.97937,18.58209
1521,12.675,78.077652,1249.3479,-5.881278,87.262344,1093.690918,-154.111099,110.014145,1329.988892,30.274523,-52.696678,1351.665283,42.451862,111.351326,1153.865356,-97.026764,-56.841572,1234.671753,-37.093204,-63.070164,1124.318359,-148.378937,246.67128,1073.074341,-133.999466,255.403397,1215.767944,-53.412678,271.244965,1332.306641,21.72089
1522,12.683,77.62661,1245.965332,-0.717486,86.210258,1084.780884,-142.738251,109.660072,1327.215454,33.943722,-53.086189,1349.223755,45.735714,110.341232,1147.457764,-88.682289,-57.566296,1229.401001,-29.574013,-63.961708,1116.576294,-137.902451,245.852646,1065.182617,-121.764778,254.761612,1212.566528,-49.090828,270.895508,1329.790283,24.578926
1523,12.691,77.437401,1242.786987,4.415907,85.188843,1076.007812,-131.148102,109.05455,1324.844116,37.686466,-53.508736,1346.933594,49.187477,109.63443,1141.094727,-79.765694,-58.360775,1224.30188,-22.060408,-64.746292,1108.782104,-126.907005,245.026352,1057.840454,-109.162758,254.318954,1209.647583,-44.656292,270.55661,1327.334106,27.532516
1524,12.699,77.22113,1239.955322,9.513343,84.087448,1067.448853,-119.184837,108.694275,1322.785767,41.236839,-53.962139,1344.603149,52.728642,108.815399,1134.744385,-71.236969,-59.008862,1219.763306,-14.552251,-65.503754,1100.807251,-115.283424,244.068054,1051.290039,-96.513573,254.09761,1206.730713,-40.100872,270.234955,1325.026855,30.51063
1525,12.708,77.013405,1236.85437,15.378949,83.003914,1058.401367,-104.969818,108.291336,1320.634888,45.142593,-54.343372,1342.133545,56.637085,107.588409,1128.128296,-60.757378,-59.615234,1214.999634,-6.08366,-66.471283,1091.955688,-101.930824,243.088196,1044.563354,-82.322502,254.07251,1203.13916,-34.748734,269.988647,1322.677734,33.866486
1526,12.716,76.781052,1234.113281,20.783173,82.096085,1050.567261,-92.097336,107.858917,1318.988037,48.420162,-54.647552,1340.278809,59.958324,106.476486,1122.649414,-51.421291,-60.036964,1210.908569,1.471459,-66.970795,1084.153564,-89.431618,242.340515,1039.099731,-69.624641,253.94046,1199.793823,-29.764517,269.68573,1320.62561,37.071404
1527,12.724,76.577034,1231.418457,26.263674,80.978554,1043.323486,-79.021988,107.645287,1317.404907,51.636444,-55.100468,1338.297363,63.165421,105.171562,1117.411011,-42.200478,-60.434978,1207.235352,8.808196,-67.881302,1076.603516,-76.506508,241.674042,1034.10437,-57.069534,253.723892,1196.468384,-24.36536,269.372681,1318.568237,40.326931
1528,12.733,76.306282,1228.499023,32.775558,79.81546,1035.703003,-64.18676,107.392891,1315.389404,55.320911,-55.588127,1336.262451,66.910637,103.715752,1112.080566,-31.993151,-60.65873,1203.454102,16.786461,-68.692024,1067.89978,-61.24329,241.08139,1029.042847,-43.083801,253.297119,1192.671631,-17.989721,268.905457,1316.461548,43.819172
1529,12.741,76.075401,1225.883057,38.689213,79.243523,1029.401245,-50.665413,107.092316,1313.807251,58.349827,-55.944599,1334.67334,69.961998,102.973701,1107.934082,-22.977407,-60.864147,1200.201172,23.922178,-69.580688,1060.520874,-47.140251,240.666367,1024.863037,-30.727003,252.942505,1189.278198,-11.572968,268.74469,1314.913086,46.909283
1530,12.75,75.507515,1223.445068,45.141598,78.636475,1022.994629,-35.433182,106.723259,1312.048096,61.818665,-56.243805,1333.050781,73.420708,102.382935,1103.414673,-12.764681,-61.009701,1197.011475,31.986631,-70.367554,1052.784668,-30.654976,240.318222,1020.577209,-16.97928,252.536865,1185.637451,-4.293965,268.267578,1313.296875,50.38855
1531,12.758,75.092484,1221.414917,51.038517,78.618759,1018.005981,-22.319361,106.357109,1310.56897,65.04911,-56.426277,1331.621338,76.289879,101.575836,1099.959351,-4.025981,-61.041477,1194.315063,38.940872,-71.259125,1046.474854,-15.436129,240.176926,1017.192627,-5.13532,252.384247,1182.463867,2.310051,267.849091,1311.886841,53.397938
1532,12.766,74.7229,1219.350464,56.820431,78.725891,1013.716003,-9.362192,106.081596,1309.373535,67.868393,-56.783855,1330.238525,79.22953,100.754608,1096.932007,4.511591,-61.18808,1191.776489,45.823265,-71.892525,1040.804932,-0.046529,240.265427,1013.914795,6.603893,252.460205,1179.407349,9.334831,267.531708,1310.351074,56.48312
1533,12.775,74.355469,1217.268799,63.198277,78.836906,1009.459595,5.259204,105.842278,1308.057739,71.220955,-57.142937,1328.675049,82.43483,99.55368,1094.155518,13.898203,-61.074612,1189.188232,53.666592,-72.618256,1035.079224,17.755005,240.37056,1010.506409,19.456816,252.48468,1175.99231,17.433277,267.300995,1308.801147,59.848785
1534,12.783,74.214096,1215.937622,68.798904,78.974236,1006.162415,17.941963,105.594551,1306.997192,74.180252,-57.490585,1327.388672,85.177849,98.280617,1091.856079,21.817738,-61.097153,1186.912598,60.793159,-72.930885,1030.769531,33.778168,240.582703,1008.004333,30.643463,252.43956,1172.99939,24.864168,266.88269,1307.636841,62.650593
1535,12.791,74.129021,1214.584351,74.360466,79.164726,1003.511169,30.35252,105.268127,1305.87085,77.236656,-57.851864,1326.204834,87.89167,97.351776,1089.417725,30.005766,-61.285065,1184.924927,67.938469,-73.28183,1027.221313,49.859173,240.896637,1005.787476,41.353531,252.337402,1170.21521,32.350655,266.526825,1306.480225,65.440781
1536,12.8,73.844826,1213.192383,80.292244,79.265823,1000.803101,43.738781,104.898659,1304.853394,80.327255,-58.255154,1325.072998,90.450676,96.90564,1086.557861,39.329273,-61.798489,1182.915527,76.577026,-73.523254,1023.988708,68.173584,241.367203,1003.408691,53.283817,252.48999,1167.468994,40.97694,266.133728,1305.277588,68.223076
