Format Version,1.23,Take Name,Take 2023-10-19 07.22.23 PM,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2023-10-19 07.22.23.895 下午,Capture Start Frame,2407046,Total Frames in Take,2373,Total Exported Frames,2373,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global,,,,,,,,
1775,14.791,250.482147,1053.538574,-76.612206,28.530806,1134.658325,-52.937698,-48.510483,1266.166748,-85.551872,229.826553,1414.781372,-56.336731,111.365479,1005.040527,-22.216452,227.776886,1133.606934,-90.113663,384.82666,1144.003784,-49.775558,104.217468,1323.953491,-71.257866,305.049988,1285.181152,-53.045586,127.548141,1227.334229,-96.725555
1776,14.8,247.606903,1051.272095,-78.227997,26.933258,1136.121704,-53.751396,-48.779251,1268.63147,-86.32415,230.972672,1412.824829,-56.568733,109.309425,1004.341858,-23.423857,225.585556,1131.769653,-92.689323,383.134064,1140.580933,-53.399597,105.069702,1322.567993,-71.091881,304.705933,1282.579712,-55.500359,126.286003,1226.280273,-96.997635
1777,14.808,243.147934,1048.889771,-80.024757,24.642527,1137.67334,-54.92902,-49.15966,1271.439087,-87.143753,232.134827,1410.421997,-56.85817,104.705399,1004.756714,-25.544693,223.013077,1129.355713,-95.508217,380.613831,1136.481812,-57.656147,105.731697,1320.862427,-70.516838,304.222382,1279.283203,-58.202431,124.608353,1225.236816,-97.41156
1778,14.816,238.993317,1046.161133,-81.114746,22.249662,1139.147949,-56.021461,-49.442688,1274.100098,-87.562973,233.53569,1408.068115,-56.63203,100.047363,1004.850769,-27.312614,220.343506,1127.048828,-98.140686,377.957397,1131.969116,-61.137756,105.93187,1319.384644,-69.972069,303.704346,1275.94519,-60.618042,122.951019,1224.267944,-98.181709
1779,14.824,233.955154,1043.513672,-82.331467,19.530352,1140.636719,-57.311672,-50.169586,1276.964722,-88.364235,234.701981,1405.491943,-56.680367,94.477974,1004.96051,-29.004786,217.006348,1124.953247,-100.853851,374.914825,1127.28125,-64.424721,106.05677,1317.884766,-69.662231,302.900513,1272.548706,-63.070141,121.136917,1223.614624,-98.974609
1780,14.833,228.234894,1040.78833,-83.92186,15.97636,1142.378296,-58.74033,-50.801636,1280.221924,-88.931381,235.841324,1402.226074,-56.735607,87.719894,1004.972961,-30.762655,213.100998,1122.538086,-103.730759,370.833862,1121.967041,-68.267319,105.20076,1316.52356,-68.565048,301.730927,1268.551147,-65.917496,118.753685,1222.495361,-99.46788
1781,14.841,222.432037,1038.187622,-85.458504,12.41828,1143.988892,-59.927528,-51.90881,1283.465942,-89.533699,236.813141,1398.972412,-56.75663,81.363289,1004.971252,-32.128185,208.418716,1120.251953,-106.115707,366.753174,1116.860229,-71.700279,104.348633,1315.236816,-67.338776,300.28894,1264.795776,-68.518402,116.084297,1221.613525,-100.350876
1782,14.849,216.369278,1036.367432,-87.311905,8.517961,1145.678467,-61.115162,-52.923584,1286.523438,-89.957069,237.86615,1395.563599,-56.619881,74.57901,1005.258423,-33.435658,203.608063,1118.078369,-108.168282,362.275848,1111.327759,-74.868484,103.623489,1314.172607,-66.274216,298.605164,1260.722656,-71.142632,113.443199,1220.971313,-100.868149
1783,14.858,209.673843,1034.038574,-89.498138,3.792249,1147.481445,-62.284874,-54.305248,1290.132202,-90.642021,238.93811,1391.54541,-56.661587,66.477165,1005.720276,-34.903297,197.758469,1115.631836,-110.764137,357.031433,1104.893799,-78.439583,102.444237,1313.314331,-65.028992,296.391632,1256.085327,-74.022659,109.920738,1220.213379,-101.527359
1784,14.866,203.234482,1031.544922,-91.243965,-0.733498,1149.243774,-63.200035,-55.368874,1293.169312,-91.117706,239.857361,1387.769897,-56.5783,58.91349,1006.221985,-36.222473,192.245377,1113.484985,-112.64785,351.740326,1098.998779,-81.575447,101.259918,1312.899292,-64.001732,294.243164,1251.696411,-76.48864,106.830788,1219.776733,-101.900787
1785,14.875,195.969574,1029.049438,-92.707405,-5.468541,1151.056641,-64.167,-56.687214,1296.382812,-91.618942,240.645599,1383.929199,-56.515263,50.952885,1006.711609,-37.607048,186.14653,1111.442139,-114.61805,345.860504,1093.182983,-84.929771,100.173729,1312.700562,-62.911728,291.710052,1247.161255,-78.926407,103.619827,1219.539429,-102.508888
1786,14.883,188.331314,1026.659302,-94.10218,-10.3822,1153.024536,-65.161057,-57.939484,1299.564087,-91.940193,241.440842,1379.790649,-56.354012,42.670963,1007.286926,-38.858875,180.116852,1109.30481,-116.319183,339.733673,1087.244751,-87.993919,98.869347,1312.694336,-62.001808,289.00415,1242.498779,-81.109001,100.467453,1219.380127,-102.775787
1787,14.891,179.58374,1024.036133,-95.767479,-16.082941,1155.178711,-66.293282,-59.610165,1303.2677,-92.471542,242.232239,1374.867065,-56.374763,32.881607,1007.992371,-40.256413,173.198898,1106.765137,-118.181587,332.363312,1080.450317,-91.346588,97.464478,1312.800415,-60.91412,285.633972,1237.108032,-83.365921,96.672539,1219.461426,-103.519699
1788,14.9,171.322571,1021.6203,-97.553818,-21.390329,1157.236328,-67.29715,-61.352333,1306.702515,-93.080681,242.841888,1370.100708,-55.9692,23.926941,1008.810547,-41.569962,166.959122,1104.717285,-119.616646,325.285645,1074.232666,-94.498405,96.157799,1312.705933,-60.201683,282.298889,1232.162109,-85.125427,93.194214,1219.407104,-103.813347
1789,14.908,163.015045,1019.330627,-99.061806,-26.686638,1159.478394,-68.308884,-63.19458,1310.181152,-93.551567,243.246796,1365.262207,-55.952396,14.903143,1009.596558,-42.898602,160.513901,1102.787109,-120.98217,318.008148,1068.083374,-97.241173,95.069427,1312.556152,-59.800747,278.847961,1227.200928,-86.661659,89.705711,1219.474731,-103.991257
1790,14.916,153.235504,1017.015808,-100.951874,-32.683025,1162.092041,-69.359413,-65.232864,1314.11145,-94.118851,243.839188,1359.686035,-55.598503,4.617994,1010.963196,-44.332043,153.08493,1100.447388,-122.437057,309.401825,1061.176147,-100.238441,93.6185,1312.355347,-59.604076,275.01889,1221.198364,-88.046761,85.806198,1219.578735,-103.973038
1791,14.925,144.349091,1014.866211,-102.534142,-38.000954,1164.380493,-70.449547,-66.88942,1317.920532,-94.825592,244.270401,1354.347168,-55.560669,-4.816092,1012.297302,-45.712311,146.478607,1098.353394,-123.648026,301.284424,1055.14209,-102.778862,92.066437,1311.774658,-60.186909,271.539154,1215.826904,-88.749985,82.063889,1219.655151,-104.121109
1792,14.933,133.630432,1012.680054,-104.548439,-44.103584,1167.318237,-71.767944,-68.775978,1321.776245,-95.418747,244.458618,1348.381714,-55.107758,-15.543471,1014.197571,-47.303841,138.672302,1096.310303,-124.892853,292.029358,1048.318726,-105.209625,90.603546,1311.014404,-60.838581,267.134277,1209.538208,-89.454124,77.934189,1219.855103,-104.024948
1793,14.941,124.249603,1010.949402,-106.169472,-49.541637,1169.943115,-72.849159,-70.038368,1325.135986,-95.640778,244.51799,1342.999268,-55.070827,-25.114204,1016.092407,-48.952492,131.567642,1094.605225,-125.838905,283.218842,1042.395508,-107.235397,89.135078,1310.101196,-61.864243,263.263977,1203.922729,-89.452454,74.317612,1219.780151,-103.95224
1794,14.949,114.726295,1009.490845,-108.215065,-54.970688,1172.895874,-73.861481,-71.155655,1328.436035,-95.75251,244.410294,1337.649902,-54.561516,-34.577183,1018.171936,-50.572094,123.783173,1093.256226,-126.787987,274.321686,1036.568115,-108.943253,87.697403,1308.948486,-63.082279,258.920624,1198.271484,-89.571793,70.763557,1219.609985,-103.720146
1795,14.958,103.800331,1008.201477,-110.601364,-61.184048,1176.186035,-75.058731,-72.453224,1331.952393,-95.736015,243.891571,1331.430908,-54.286942,-45.116512,1020.805115,-52.378971,115.026321,1091.745605,-127.752808,264.119263,1030.065552,-110.319099,86.165421,1307.842407,-64.877754,253.781921,1191.799194,-89.503319,66.608727,1219.445068,-103.61541
1796,14.966,93.94339,1007.303101,-112.447929,-66.407639,1179.394165,-76.198761,-73.552917,1335.055908,-95.698074,243.449844,1325.348267,-53.664841,-54.550728,1023.477417,-54.158287,107.711456,1090.494507,-128.537125,254.73938,1024.400879,-111.454521,84.796043,1306.591797,-66.566833,248.916428,1186.207642,-89.151634,62.884151,1219.197754,-103.408844
1797,14.974,83.708855,1006.409302,-114.5308,-71.579773,1182.567627,-77.32415,-74.594933,1338.260132,-95.704094,242.346298,1319.110107,-52.904312,-64.013191,1026.293091,-56.235565,100.570923,1089.239624,-129.367828,245.198456,1018.986694,-112.411423,83.375282,1305.266235,-68.270287,243.800873,1180.661987,-88.87339,58.882919,1219.148804,-103.364792
1798,14.983,72.123207,1005.569214,-117.016914,-77.606529,1186.270142,-78.452545,-75.966843,1341.869507,-95.916237,240.823303,1312.111084,-51.992184,-74.720367,1029.757324,-58.269161,92.440865,1088.151855,-130.216064,234.3022,1013.110779,-113.024422,81.533134,1303.422607,-69.741844,237.892899,1174.509766,-88.476692,54.314548,1219.088257,-103.24736
1799,14.991,61.824341,1005.172119,-119.105026,-82.667725,1189.549194,-79.433784,-77.080322,1345.223755,-96.145981,238.939651,1306.148682,-51.496788,-84.113342,1032.995239,-60.096699,84.853638,1087.67688,-130.907425,224.417236,1007.917908,-113.421127,79.37674,1302.019897,-71.28334,232.453949,1168.943604,-88.007141,50.237576,1219.095337,-103.168106
1800,15,51.41991,1004.896057,-121.313759,-87.571373,1193.092529,-80.528419,-78.061829,1348.76355,-96.496895,237.009094,1300.012817,-50.620441,-93.314934,1036.634644,-62.085892,77.338478,1086.977661,-131.77713,214.301987,1002.819275,-113.613457,77.15139,1300.461548,-72.403374,226.627457,1163.342285,-87.488609,46.15522,1218.934937,-103.087296
1801,15.008,40.979187,1005.088074,-123.553276,-92.648026,1196.680542,-81.576942,-78.954803,1352.350464,-96.824104,234.652847,1293.654907,-49.751614,-102.728287,1040.384644,-64.197853,69.466499,1086.333374,-132.799057,203.934647,997.791016,-113.396973,74.550423,1299.205444,-73.373077,220.672287,1157.838989,-86.799782,41.758492,1218.702515,-103.089973
1802,15.016,29.37846,1005.570984,-125.824196,-98.148987,1201.000122,-82.66909,-79.707321,1356.386719,-97.222618,231.445877,1286.668091,-48.854702,-113.229408,1044.77417,-66.419266,60.070957,1086.027344,-133.17984,191.804092,992.249878,-113.16021,72.032623,1298.17041,-74.247414,213.700592,1151.566772,-85.92659,36.202312,1218.523071,-103.234879
1803,15.025,18.817158,1006.093506,-127.872841,-102.806671,1204.996948,-83.577003,-80.225906,1360.077393,-97.638054,228.192001,1280.674194,-48.070744,-122.407082,1049.18457,-68.197418,51.693428,1085.519653,-133.653732,180.396713,987.446899,-112.862701,69.679749,1297.727661,-74.980553,207.29776,1146.023438,-84.827347,31.381567,1218.223633,-103.29995
1804,15.033,8.193094,1006.841431,-129.701782,-107.385681,1209.074707,-84.516205,-80.678093,1363.73645,-98.08638,224.881775,1274.905518,-47.371117,-131.606079,1053.987061,-70.070801,43.610188,1085.095703,-134.047714,168.905914,982.859802,-112.407249,67.518616,1297.388672,-75.141426,200.574783,1140.630249,-84.043884,26.845673,1217.976807,-103.260628
1805,15.041,-3.891286,1008.233521,-131.583221,-112.42849,1213.962036,-85.628517,-80.948555,1367.789551,-98.51078,221.012787,1268.545166,-46.607845,-141.849106,1059.686035,-72.079147,34.359383,1085.071655,-134.585495,155.825165,978.085571,-111.615471,65.201775,1296.624146,-75.166862,193.02417,1134.652832,-82.838486,21.751669,1217.791626,-103.3097
1806,15.05,-14.577867,1009.654297,-132.989151,-116.764847,1218.430908,-86.489372,-80.997841,1371.268188,-98.721695,217.316422,1263.015747,-45.978092,-150.961533,1065.029541,-73.767838,25.966122,1085.335571,-135.528259,143.909546,974.072754,-111.060394,63.035378,1295.655029,-74.462769,185.752441,1129.579834,-82.201912,17.298641,1218.017944,-103.704475
1807,15.058,-26.6271,1011.61792,-134.437256,-121.690598,1223.550293,-87.302795,-80.573235,1375.01123,-99.017899,213.137756,1256.840454,-45.155304,-161.191833,1071.401733,-75.570679,16.788778,1085.991333,-136.000565,130.206314,970.2547,-110.491081,60.196381,1294.405029,-73.121735,177.597443,1123.969238,-80.912781,12.397547,1218.870483,-104.135925
1808,15.066,-37.204346,1013.499512,-135.480133,-125.874001,1228.113892,-87.965866,-80.313606,1378.196411,-99.333191,209.224136,1251.579956,-44.574238,-169.987717,1077.297241,-77.202278,8.655128,1086.754761,-136.337784,118.26815,967.210327,-109.816055,57.746555,1293.242188,-71.891144,169.798553,1119.346558,-80.24765,8.125269,1219.652466,-104.436539
1809,15.074,-47.641037,1015.637878,-136.381363,-129.610886,1232.683716,-88.663429,-79.987556,1381.39624,-99.490456,205.263229,1246.36377,-43.806496,-178.729126,1083.55249,-78.877472,0.776261,1087.519043,-136.787308,106.264397,964.706787,-109.106117,55.17683,1291.837769,-70.597656,162.304108,1115.054565,-79.024651,4.001534,1220.504028,-104.595268
1810,15.083,-58.896542,1018.412964,-137.363602,-133.885422,1238.030396,-89.232704,-79.365112,1385.011353,-99.784363,200.569962,1240.603149,-42.956623,-188.2565,1090.695068,-80.99469,-8.21127,1088.936523,-137.584503,92.701141,962.409302,-108.364761,51.893345,1290.576416,-68.988739,153.677521,1110.733032,-78.260895,-0.541629,1221.479858,-104.542793
1811,15.091,-68.742043,1021.237488,-138.094025,-137.67894,1242.959961,-89.782417,-78.948402,1388.188354,-100.037468,196.494644,1236.044678,-42.277241,-196.245789,1097.116211,-82.212425,-16.050974,1090.334595,-137.850067,80.791237,960.736938,-107.529068,48.763229,1289.571289,-67.664146,145.898468,1107.224731,-77.6353,-4.444003,1222.528198,-104.524872
1812,15.099,-78.347862,1024.331055,-138.751816,-141.075027,1247.761597,-90.463112,-78.356255,1391.391357,-100.318024,191.842438,1232.101807,-41.710102,-204.10228,1103.628052,-83.001755,-23.641987,1091.797607,-137.931671,68.956718,959.388367,-106.590073,45.329742,1288.55896,-66.510544,138.28389,1103.923706,-76.695679,-8.355151,1223.631348,-104.465378
1813,15.108,-89.071243,1027.875854,-139.524399,-144.793823,1253.279663,-91.058342,-77.589378,1394.936401,-100.589523,186.528763,1228.036865,-40.853569,-212.508743,1111.252441,-83.897942,-32.176018,1093.450195,-138.001312,55.87373,958.346802,-105.420311,41.319168,1287.564819,-65.328217,129.517441,1100.836914,-75.729568,-12.951818,1225.153076,-104.46476
1814,15.116,-98.106461,1031.329224,-140.057007,-147.789444,1258.178589,-91.334549,-76.673119,1398.004028,-100.906227,181.808578,1224.751831,-39.885166,-219.673721,1118.176147,-84.887321,-39.396824,1095.012573,-137.966568,44.424355,957.942383,-104.40313,37.879364,1287.027466,-64.747673,121.872154,1098.653931,-75.123009,-16.831963,1226.494873,-104.123657
1815,15.125,-106.852859,1035.002075,-140.412415,-150.686935,1263.121704,-92.157204,-75.924866,1401.061035,-101.216896,177.259476,1221.784058,-38.775368,-226.57254,1125.252563,-85.972366,-46.693901,1096.898926,-137.908386,33.235916,957.98761,-103.176491,34.736019,1286.491577,-63.963264,114.3955,1096.813843,-74.432259,-20.604433,1227.878906,-103.828674
1816,15.133,-115.309151,1038.72168,-140.562836,-153.480988,1268.172974,-93.0569,-74.986984,1404.072876,-101.403961,172.621017,1219.012695,-37.399456,-233.269684,1132.597046,-86.97831,-53.428066,1099.171875,-137.948792,22.435143,958.504333,-101.79615,31.986963,1286.165161,-63.444363,107.254417,1095.137939,-73.40358,-24.123837,1229.325439,-103.488129
1817,15.141,-124.348969,1043.150024,-140.668823,-156.120239,1273.634521,-93.781891,-73.949417,1407.369629,-101.74691,167.740189,1216.393677,-35.915913,-240.303604,1140.913574,-88.062553,-60.733391,1101.935669,-137.891876,10.821111,959.558777,-100.129974,28.511736,1286.071533,-63.283749,99.505081,1093.809692,-72.479607,-28.184423,1231.387573,-102.793869
1818,15.15,-131.642136,1047.378906,-140.603149,-158.241226,1278.502563,-94.343964,-73.215729,1410.339233,-102.095551,163.17041,1214.472168,-34.749928,-245.875824,1148.168457,-89.149536,-66.85392,1104.549927,-137.616226,0.879487,960.960938,-98.480545,25.711313,1286.090088,-62.802753,93.005463,1093.015503,-71.699966,-31.485331,1233.307251,-102.406593
1819,15.158,-138.484848,1051.571289,-140.428162,-160.264832,1283.229736,-94.433426,-72.400055,1413.188843,-102.352196,158.871796,1212.973755,-33.450554,-251.214508,1155.237671,-90.090698,-72.404053,1107.443359,-137.484741,-8.52135,962.660522,-96.686386,22.729149,1286.275879,-62.116203,86.886215,1092.650635,-70.501839,-34.539555,1235.280029,-101.919006
1820,15.166,-145.74646,1056.33606,-140.154358,-162.458099,1288.329224,-94.503799,-71.638817,1416.358521,-102.465904,153.967316,1211.845459,-32.248592,-256.744934,1163.039673,-91.234756,-78.532509,1110.815186,-137.358505,-18.630861,964.921265,-94.518089,19.283482,1286.846436,-61.756649,80.007187,1092.557251,-69.444366,-37.789974,1237.575073,-101.222321
1821,15.175,-152.039597,1060.389526,-139.74353,-164.063644,1292.772339,-94.885406,-70.889977,1419.044434,-102.662018,149.492401,1210.964233,-31.420786,-261.376984,1169.615601,-92.243599,-83.632584,1113.865601,-137.209366,-27.349939,967.042358,-92.738327,16.10969,1287.016235,-61.103081,74.27652,1092.646606,-68.220444,-40.671989,1239.533203,-100.539314
1822,15.183,-158.753693,1064.786987,-139.194717,-165.977539,1297.724976,-95.226974,-70.116737,1421.92041,-103.044502,144.838348,1209.951172,-30.26965,-266.166718,1176.761475,-93.345558,-89.209534,1117.220215,-136.809692,-36.524982,969.033203,-90.330475,12.906574,1287.689087,-60.24329,67.995407,1092.766602,-66.98571,-44.141911,1241.690308,-99.775612
1823,15.191,-163.898148,1068.840332,-139.002747,-167.61496,1301.933228,-95.229347,-69.564163,1424.348267,-103.093658,140.951096,1209.185303,-29.136946,-270.120178,1183.004272,-94.351784,-93.911736,1120.036011,-136.411819,-43.916985,970.677673,-87.902122,9.750708,1288.510742,-59.901642,62.707981,1093.065674,-65.347733,-47.097134,1243.316528,-98.929359
1824,15.199,-169.043976,1072.610962,-138.716629,-168.917938,1305.899048,-95.700249,-68.833527,1426.666016,-103.222366,137.172775,1208.534424,-27.949837,-273.717285,1188.835205,-95.554405,-98.19622,1122.608032,-136.07843,-51.202366,972.770447,-85.977142,7.181294,1289.046509,-59.432644,57.487366,1093.264282,-64.09375,-49.673973,1245.213379,-98.119484
1825,15.208,-174.543732,1076.725464,-138.268188,-170.444611,1310.091797,-96.130531,-68.183449,1429.147095,-103.176636,133.011581,1207.98999,-26.661037,-277.41571,1195.401855,-96.763329,-102.612907,1125.45813,-135.390015,-58.886333,974.867188,-83.627876,3.88481,1290.047607,-58.461281,52.002914,1093.684937,-62.34938,-52.412807,1247.505737,-97.662621
1826,15.216,-178.869385,1080.265137,-138.303925,-171.844788,1313.689209,-96.569275,-67.655495,1431.147461,-103.146614,129.391479,1207.670044,-25.620825,-280.3349,1200.430176,-98.052933,-106.027489,1127.78125,-135.018829,-65.301468,976.445007,-81.388794,1.413108,1290.660767,-57.917675,47.230217,1094.20813,-60.630013,-54.533356,1249.221313,-97.122231
1827,15.224,-183.070221,1083.474976,-138.201736,-172.885391,1317.045898,-97.064377,-67.522514,1433.343384,-103.04393,126.050385,1207.468384,-24.67762,-282.966553,1205.358032,-99.073357,-109.355377,1130.143433,-134.481995,-71.510895,978.387451,-79.314301,-0.977323,1291.609009,-57.569324,42.666016,1094.773071,-59.085617,-56.582298,1250.885132,-96.768311
1828,15.233,-186.983002,1087.103638,-138.292343,-174.125122,1320.476074,-97.615417,-67.402924,1435.556885,-103.065483,122.303711,1207.385254,-23.780994,-285.98288,1210.526978,-100.320259,-112.985703,1132.679077,-134.007263,-78.118706,980.678101,-77.162773,-3.587989,1292.727417,-56.815628,37.763126,1095.72168,-57.577892,-58.599213,1252.740234,-96.365738
1829,15.241,-190.529144,1090.030273,-138.280197,-175.074966,1323.295044,-98.031906,-67.258446,1437.315308,-102.916267,119.133324,1207.282959,-22.857716,-288.328766,1214.780762,-101.615868,-116.04274,1134.930298,-133.226913,-83.671165,982.778992,-75.278572,-6.099374,1293.446411,-55.845673,33.860542,1096.404785,-56.340546,-60.38134,1254.227661,-95.662521
1830,15.25,-193.613663,1092.685913,-138.350494,-175.819138,1325.901733,-98.535187,-67.223961,1438.851074,-102.920303,116.303329,1207.317017,-22.023897,-290.439575,1218.641846,-102.788437,-118.958801,1136.802124,-132.780228,-88.73819,984.719055,-73.50312,-8.231955,1294.452026,-55.328953,29.959354,1096.87561,-54.790882,-61.527626,1255.618042,-95.607986
1831,15.258,-196.577591,1095.274902,-138.481873,-176.797592,1328.147095,-98.791992,-67.285561,1440.331055,-102.903526,113.785347,1207.396973,-21.102648,-292.356384,1222.150146,-103.87899,-121.534988,1138.521362,-132.065262,-93.398697,986.444336,-71.739357,-10.118207,1295.374878,-54.36573,26.505148,1096.928345,-52.213596,-62.749996,1257.254883,-95.515984
1832,15.266,-199.41893,1097.733765,-138.686874,-177.698547,1330.397217,-99.208992,-67.463341,1441.855225,-102.885773,110.794762,1207.549194,-20.2626,-294.354187,1225.679321,-105.178596,-124.245392,1140.261719,-131.062088,-98.217194,988.371338,-69.638161,-12.019313,1296.635742,-53.649311,23.004314,1096.930298,-49.343807,-64.257858,1258.880005,-95.005943
1833,15.275,-201.666107,1099.720703,-138.712921,-178.558334,1332.335938,-99.532303,-67.684837,1443.109009,-102.908012,108.512924,1207.666382,-19.585773,-295.526154,1228.298706,-106.552025,-126.486328,1141.741455,-130.26265,-102.206253,989.867859,-67.7658,-13.442771,1297.75354,-53.007824,19.926197,1097.287109,-47.276405,-65.351822,1260.182007,-94.908493
1834,15.283,-203.631638,1101.595093,-138.858643,-179.418915,1334.093872,-99.666931,-67.9468,1444.270508,-102.819054,106.501984,1207.743042,-18.647432,-296.830841,1230.811035,-107.686745,-128.303711,1143.054077,-129.391006,-105.888733,991.291809,-65.963844,-14.983658,1298.688843,-52.111416,16.970701,1097.825928,-45.315197,-66.380585,1261.626221,-94.826691
1835,15.291,-205.241455,1103.24939,-138.869385,-180.096329,1335.572876,-99.874199,-68.274139,1445.341797,-102.845932,104.46904,1208.085815,-17.767483,-298.238403,1233.341797,-109.135773,-130.025589,1144.305786,-128.738708,-109.455528,992.892029,-63.890934,-16.659843,1299.72644,-51.239422,13.793836,1098.284058,-42.901627,-67.538254,1263.217529,-94.70533
1836,15.3,-206.62767,1104.568604,-138.814117,-180.743164,1336.718384,-100.090759,-68.622887,1446.150269,-102.953735,102.863373,1208.326416,-16.952566,-299.178558,1235.253052,-110.26931,-131.352875,1145.376099,-127.768341,-112.227402,994.063171,-61.99691,-17.552523,1300.675171,-50.649067,11.657985,1098.742188,-40.991646,-68.280334,1264.046387,-94.217171
1837,15.308,-208.022476,1105.744385,-138.61618,-181.507904,1337.868652,-100.079155,-68.98629,1447.087158,-103.043068,101.469765,1208.741089,-16.16897,-299.885529,1236.779541,-111.581161,-132.818787,1146.264771,-126.953766,-114.823357,995.398193,-59.873718,-18.876938,1301.360474,-49.805126,9.368532,1099.555176,-38.851528,-68.995361,1264.757324,-93.513588
1838,15.316,-208.715851,1106.40625,-138.480042,-181.949554,1338.550171,-100.179253,-69.597755,1447.627808,-103.094467,100.290443,1209.425171,-15.811377,-300.617401,1237.815308,-112.478004,-133.654663,1147.068481,-126.066048,-116.671089,996.340881,-57.889,-19.559168,1302.261475,-49.355755,7.442307,1099.851074,-36.801975,-69.470398,1265.177002,-92.872101
1839,15.324,-209.120544,1106.91748,-138.271652,-182.21846,1339.005981,-100.378052,-70.136681,1448.035278,-103.156479,99.447151,1209.990234,-15.606435,-301.098358,1238.521362,-113.45211,-134.229614,1147.513794,-125.264961,-118.214035,997.174072,-55.743683,-20.586176,1302.831787,-48.789806,6.318751,1100.574219,-35.21347,-69.823891,1265.486084,-92.298981
1840,15.333,-209.277161,1107.240601,-137.691971,-182.749359,1339.242065,-100.442696,-70.692741,1448.331665,-103.253593,98.654625,1210.615479,-15.414504,-301.466858,1238.977173,-114.541298,-134.774582,1147.815674,-123.865051,-119.664848,997.815796,-53.209553,-21.222593,1303.359863,-48.478252,5.43021,1100.992798,-33.118938,-70.137619,1265.815186,-91.481689
1841,15.341,-209.20578,1107.090088,-137.119797,-183.214584,1339.158081,-100.584358,-71.423203,1448.473267,-103.339714,98.344109,1211.338989,-15.443813,-301.497009,1238.759033,-115.453285,-134.985825,1147.675171,-122.781685,-120.239357,998.436462,-50.965843,-21.640865,1303.77478,-48.112682,4.93378,1101.314453,-31.623962,-70.68998,1265.993042,-90.904861
1842,15.349,-208.898605,1106.543701,-136.412415,-183.599335,1338.859497,-100.72596,-72.193741,1448.487549,-103.457306,98.350952,1212.154785,-15.459218,-301.607117,1238.338745,-116.033638,-134.91124,1147.307129,-121.699516,-120.386734,998.792175,-48.610764,-22.423697,1303.980225,-47.642735,4.760951,1101.882446,-30.351213,-70.935486,1266.298462,-90.295303
1843,15.358,-208.334183,1105.623047,-135.440353,-184.004257,1338.030518,-100.662712,-73.301155,1448.313477,-103.546936,98.683319,1213.306641,-15.730752,-301.585449,1237.141602,-116.87941,-134.477356,1146.790405,-120.174629,-120.088417,998.927673,-46.072754,-22.851963,1304.222168,-47.426075,5.100065,1102.261841,-28.695965,-71.321205,1266.408569,-89.761871
1844,15.366,-207.645981,1104.450684,-134.425461,-184.199249,1336.964111,-100.886269,-74.193832,1448.107422,-103.683571,99.134483,1214.153687,-16.192402,-301.451447,1235.824707,-117.473785,-133.975311,1146.059692,-118.905701,-119.292542,998.879761,-43.532829,-23.131517,1304.505493,-47.461121,5.851903,1102.60498,-27.690264,-71.515541,1266.38269,-89.363754
1845,15.375,-206.404541,1102.986206,-133.296509,-184.627655,1335.897217,-100.848877,-75.402641,1447.637451,-103.860931,99.747932,1215.514038,-17.255226,-301.423706,1234.13916,-117.869621,-133.274719,1145.324219,-117.892456,-118.405685,998.60199,-40.701939,-23.253063,1304.551758,-47.345249,6.597124,1102.805054,-26.686171,-71.58992,1266.012817,-88.720108
1846,15.383,-205.200226,1101.106689,-132.085815,-185.117371,1334.468018,-101.024467,-76.845139,1446.884033,-103.985268,100.826889,1216.792114,-17.957581,-301.140991,1232.045898,-118.407692,-132.512283,1144.497314,-116.765785,-116.840187,998.550171,-38.027054,-23.282831,1304.480591,-47.298306,8.125986,1103.089844,-26.124205,-71.58947,1265.582886,-88.199951
1847,15.391,-203.410583,1098.704224,-130.379044,-185.603912,1332.502441,-101.330109,-78.252365,1446.074707,-104.085594,102.281868,1218.614258,-19.206015,-300.618439,1228.980835,-119.197731,-131.039673,1142.999512,-115.065353,-114.45298,998.195801,-34.881348,-23.234138,1304.338623,-47.364845,10.317982,1103.231934,-25.398733,-71.380722,1262.324463,-84.325706
1848,15.4,-201.395355,1096.315186,-128.606903,-185.900223,1330.380981,-101.549942,-79.77179,1444.936523,-104.255554,103.916687,1219.895142,-20.155945,-299.752502,1225.805786,-119.607895,-129.565094,1141.277832,-113.435707,-111.742424,997.72998,-32.077377,-23.023504,1304.020752,-47.293236,12.621044,1103.562744,-25.10111,-71.247246,1261.489624,-83.317039
1849,15.408,-199.175079,1093.713623,-126.790047,-186.131927,1328.10437,-101.825859,-81.329216,1443.784912,-104.258003,105.795357,1221.548462,-21.263594,-299.079071,1222.262085,-119.845657,-127.799828,1139.458862,-111.906448,-108.688835,997.174255,-28.992708,-22.756344,1303.679321,-47.350121,15.259644,1103.678711,-24.733826,-71.035774,1260.497437,-82.344475
1850,15.416,-196.260208,1090.490356,-124.46711,-186.639023,1325.272949,-102.247978,-83.311989,1442.207397,-104.385811,108.005577,1223.776611,-22.885618,-297.837891,1217.5625,-120.282852,-125.454605,1137.3479,-109.955986,-104.598526,996.403931,-25.283737,-22.053648,1303.084839,-47.70153,18.902807,1103.91394,-24.83968,-70.509552,1259.242188,-81.153366
