Format Version,1.23,Take Name,silk_hang_exp_3,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-21 04.25.30.114 下午,Capture Start Frame,449147,Total Frames in Take,601,Total Exported Frames,601,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133000,0.000101,0.000028,-0.000704,1.000000,-52.253185,69.440170,33.004715,-51.787144,71.723618,68.752052,-51.808949,67.187111,68.907944,-52.700867,67.066345,-2.912936,-52.715797,71.783623,-2.728188,-51.777874,71.735916,68.741486,-51.817314,67.176414,68.904434,-52.692352,67.083832,-2.911855,-52.727009,71.759987,-2.712550,-72.961830,81.748825,21.400679,-61.362774,81.063461,50.432503,-66.844322,96.804977,35.864674,-72.672783,97.741432,20.812794,-61.243938,96.442589,50.634132,-66.104958,71.084846,39.791496,-73.338989,66.104630,20.562546,-70.835312,87.252487,27.486870,-68.449188,64.191971,35.118652,-62.798492,65.198746,49.763767,,,
17,0.141000,0.000105,0.000024,-0.000593,1.000000,-52.252666,69.439850,33.005020,-51.787399,71.723076,68.752380,-51.808201,67.186562,68.908234,-52.699547,67.066238,-2.912662,-52.715527,71.783516,-2.727872,-51.778023,71.734871,68.740669,-51.816547,67.176369,68.905846,-52.690731,67.084023,-2.911250,-52.727230,71.759407,-2.712723,-72.970657,81.748428,21.400837,-61.376083,81.056046,50.432796,-66.849045,96.800652,35.859863,-72.680244,97.739441,20.811321,-61.245941,96.440392,50.629787,-66.143326,71.066643,39.787014,-73.358391,66.103317,20.567387,-70.847389,87.249290,27.485826,-68.460915,64.191795,35.120293,-62.816448,65.191765,49.759647,,,
18,0.150000,0.000109,0.000028,-0.000668,1.000000,-52.252079,69.440231,33.004650,-51.786190,71.723083,68.752029,-51.807678,67.186569,68.907837,-52.699596,67.067009,-2.913040,-52.714855,71.784279,-2.728209,-51.776306,71.734055,68.741234,-51.816578,67.177032,68.904991,-52.690304,67.083977,-2.912360,-52.727421,71.760757,-2.712279,-72.980370,81.745819,21.401943,-61.385906,81.050774,50.430019,-66.854546,96.797577,35.855980,-72.698074,97.734245,20.793917,-61.247391,96.436012,50.623447,-66.163383,71.063187,39.784546,-73.379486,66.096970,20.560587,-70.858978,87.248085,27.485710,-68.476044,64.188080,35.120209,-62.829250,65.187088,49.757267,,,
19,0.158000,0.000101,0.000037,-0.000606,1.000000,-52.252316,69.440399,33.004395,-51.786064,71.723923,68.751724,-51.806980,67.187416,68.907616,-52.700191,67.066498,-2.913258,-52.716034,71.783775,-2.728504,-51.777031,71.734291,68.740334,-51.815636,67.177841,68.903778,-52.690853,67.083664,-2.911273,-52.728157,71.760902,-2.712064,-72.990074,81.744743,21.404339,-61.392002,81.048752,50.427883,-66.860687,96.792603,35.855137,-72.705627,97.735062,20.790316,-61.247028,96.431778,50.619633,-66.180161,71.058037,39.787292,-73.395905,66.095642,20.559914,-70.870125,87.243286,27.482960,-68.488464,64.184502,35.126835,-62.836372,65.185959,49.755630,,,
20,0.166000,0.000106,0.000030,-0.000547,1.000000,-52.251858,69.440086,33.004429,-51.786350,71.723297,68.751785,-51.806736,67.186775,68.907631,-52.698975,67.066505,-2.913251,-52.715374,71.783775,-2.728450,-51.776600,71.733429,68.741051,-51.815678,67.177811,68.904907,-52.689392,67.083672,-2.912341,-52.728333,71.760063,-2.712775,-73.000237,81.741676,21.404900,-61.400711,81.045334,50.424828,-66.865593,96.786705,35.852554,-72.715614,97.732231,20.788025,-61.247623,96.427887,50.613995,-66.199501,71.055969,39.789848,-73.407532,66.093513,20.560198,-70.879288,87.240448,27.483332,-68.502197,64.183182,35.127659,-62.832367,65.189087,49.754101,,,
21,0.175000,0.000099,0.000014,-0.000560,1.000000,-52.252640,69.439560,33.004181,-51.788277,71.723244,68.751526,-51.808781,67.186722,68.907425,-52.698605,67.065506,-2.913481,-52.714897,71.782776,-2.728745,-51.778706,71.734833,68.739227,-51.817150,67.176826,68.905670,-52.690006,67.082794,-2.912124,-52.726276,71.759438,-2.713944,-73.014793,81.744713,21.395369,-61.409943,81.040283,50.418961,-66.871765,96.780647,35.848423,-72.723091,97.728310,20.787155,-61.247147,96.424789,50.609673,-66.216743,71.055969,39.794926,-73.420837,66.089996,20.558691,-70.890221,87.235268,27.482567,-68.518600,64.179230,35.128693,-62.853664,65.176659,49.751732,,,
22,0.183000,0.000095,0.000024,-0.000524,1.000000,-52.252079,69.440437,33.004383,-51.787113,71.724442,68.751694,-51.807289,67.187927,68.907631,-52.698643,67.066055,-2.913249,-52.715271,71.783333,-2.728549,-51.778515,71.734558,68.740295,-51.815369,67.178680,68.904961,-52.690071,67.084206,-2.911077,-52.726227,71.759659,-2.714154,-73.051270,81.735916,21.395725,-61.421539,81.043564,50.424255,-66.886131,96.780792,35.838886,-72.731689,97.726151,20.787153,-61.247974,96.421021,50.606400,-66.231369,71.052383,39.796429,-73.429268,66.088013,20.561945,-70.896713,87.230362,27.480677,-68.532776,64.171707,35.127365,-62.864262,65.172783,49.748917,,,
23,0.191000,0.000117,0.000033,-0.000605,1.000000,-52.251793,69.440163,33.004513,-51.785797,71.722557,68.751923,-51.806713,67.186043,68.907669,-52.699406,67.067398,-2.913216,-52.715260,71.784668,-2.728316,-51.776100,71.734917,68.740898,-51.814888,67.175919,68.906158,-52.691162,67.085030,-2.913054,-52.726608,71.759888,-2.713653,-73.064270,81.732300,21.394611,-61.430939,81.035339,50.417442,-66.897835,96.773422,35.831291,-72.739304,97.722054,20.785198,-61.248940,96.415604,50.602650,-66.247055,71.049789,39.799397,-73.442169,66.085968,20.560411,-70.903709,87.227623,27.477499,-68.544456,64.167267,35.130997,-62.860306,65.178169,49.751751,,,
24,0.200000,0.000116,0.000023,-0.000644,1.000000,-52.251480,69.439873,33.004684,-51.786049,71.722267,68.752098,-51.807308,67.185753,68.907860,-52.698540,67.067108,-2.913058,-52.714039,71.784386,-2.728155,-51.776608,71.733406,68.741295,-51.815575,67.176300,68.905853,-52.689880,67.084358,-2.912593,-52.725834,71.760361,-2.713182,-73.079109,81.728218,21.392527,-61.438305,81.029404,50.414742,-66.903152,96.766373,35.829102,-72.749847,97.721985,20.784914,-61.249477,96.409485,50.600063,-66.267662,71.047295,39.799641,-73.453117,66.080353,20.563585,-70.912315,87.225304,27.478399,-68.558228,64.167740,35.129265,-62.887497,65.165291,49.749886,,,
25,0.208000,0.000105,0.000030,-0.000685,1.000000,-52.252052,69.440620,33.004089,-51.785954,71.723755,68.751442,-51.807594,67.187241,68.907295,-52.699791,67.067108,-2.913585,-52.714890,71.784386,-2.728787,-51.777321,71.734917,68.740173,-51.815353,67.177544,68.904716,-52.691628,67.084709,-2.912600,-52.725815,71.760269,-2.713127,-73.093086,81.728592,21.388712,-61.446335,81.023201,50.410587,-66.906998,96.764565,35.826145,-72.760376,97.720184,20.786467,-61.248745,96.404022,50.596756,-66.285637,71.045265,39.801113,-73.464119,66.079102,20.563004,-70.917198,87.225479,27.476418,-68.571701,64.165527,35.129410,-62.891476,65.165092,49.741917,,,
