Format Version,1.23,Take Name,leather_table_exp_10_2,Take Notes,,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2024-03-21 03.13.25.991 下午,Capture Start Frame,234207,Total Frames in Take,1201,Total Exported Frames,1201,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875,-0.000158,-0.000078,-0.000816,1,-52.251808,69.435463,33.012081,-52.718693,71.739334,-2.709323,-52.688873,67.077011,-2.90004,-51.784801,71.74054,68.754326,-51.814884,67.18499,68.903366,-52.718117,71.768585,-2.714321,-52.68935,67.05304,-2.895026,-51.785446,71.740044,68.752937,-51.814259,67.185089,68.903992,-63.170288,80.549339,35.701691,-63.321632,82.493362,19.948578,-51.114281,72.115692,19.314455,-52.13005587,54.18240234,50.7343973,-49.441685,70.315605,51.8703,-47.13628,55.348415,19.156698,-49.355389,53.633518,35.327442,-57.827644,75.40667,30.225918,-49.520897,62.089981,41.522591,-61.902393,79.588097,52.267941
586,4.883,-0.000158,-0.00007,-0.000755,1,-52.251617,69.435226,33.012447,-52.719391,71.739075,-2.708951,-52.689011,67.076752,-2.899673,-51.784283,71.740326,68.754684,-51.813805,67.184769,68.903717,-52.718872,71.769226,-2.714935,-52.689384,67.054146,-2.894212,-51.784809,71.740631,68.754211,-51.813286,67.184082,68.903374,-63.171268,80.552414,35.704308,-63.322865,82.503181,19.951372,-51.11676,72.118637,19.317997,-52.12420483,54.17567233,50.72437937,-49.442493,70.315918,51.874149,-47.134289,55.366486,19.145605,-49.363995,53.631847,35.330318,-57.82951,75.40834,30.228859,-49.527611,62.088799,41.528378,-61.905434,79.595306,52.276676
587,4.891,-0.000142,-0.000075,-0.000771,1,-52.252258,69.436768,33.012283,-52.71954,71.74176,-2.709046,-52.689301,67.079445,-2.899918,-51.785267,71.740723,68.754601,-51.814938,67.185165,68.903496,-52.719009,71.769058,-2.714438,-52.689766,67.053917,-2.892674,-51.785789,71.740791,68.753609,-51.81443,67.184708,68.902779,-63.173599,80.556602,35.706978,-63.322006,82.516846,19.951088,-51.12014,72.120972,19.322725,-52.12085931,54.17437407,50.71831239,-49.442955,70.319092,51.87648,-47.136452,55.369972,19.154154,-49.373394,53.634407,35.334728,-57.828808,75.414116,30.231358,-49.5252,62.091511,41.531094,-61.905949,79.60112,52.281578
588,4.9,-0.000158,-0.000078,-0.000756,1,-52.252842,69.435516,33.012955,-52.719975,71.73938,-2.708447,-52.689594,67.077057,-2.899179,-51.786137,71.740593,68.755211,-51.81567,67.185036,68.904243,-52.720184,71.769348,-2.714766,-52.689426,67.054787,-2.893604,-51.786209,71.740799,68.754593,-51.815605,67.184433,68.904137,-63.172733,80.557449,35.71571,-63.322384,82.533173,19.952736,-51.124214,72.123558,19.326527,-52.11417551,54.16622216,50.70284432,-49.443878,70.322021,51.882423,-47.150997,55.391861,19.163197,-49.379524,53.640705,35.331821,-57.829742,75.424614,30.237495,-49.527416,62.093128,41.535599,-61.904778,79.605865,52.287216
589,4.908,-0.000138,-0.000068,-0.000714,1,-52.252274,69.436195,33.012978,-52.720356,71.741409,-2.708325,-52.689587,67.079094,-2.899232,-51.785011,71.739922,68.755302,-51.814156,67.184357,68.90416,-52.719837,71.769539,-2.714812,-52.690041,67.054382,-2.892293,-51.785564,71.74057,68.753723,-51.813614,67.18322,68.904816,-63.169228,80.565987,35.722637,-63.321228,82.546249,19.953362,-51.123672,72.127602,19.328224,-52.11690551,54.16434962,50.69757117,-49.443501,70.324547,51.884449,-47.157024,55.396889,19.172174,-49.385708,53.642063,35.334808,-57.826607,75.42762,30.242897,-49.536125,62.089909,41.540646,-61.904793,79.611313,52.293213
590,4.916,-0.000137,-0.00008,-0.000757,1,-52.252907,69.436874,33.012501,-52.719921,71.742172,-2.708817,-52.689552,67.079857,-2.899727,-51.786308,71.740517,68.754852,-51.815857,67.184952,68.903694,-52.71949,71.768471,-2.713636,-52.689934,67.055206,-2.893298,-51.786751,71.741081,68.753395,-51.815426,67.184006,68.903648,-63.153427,80.57827,35.724899,-63.320507,82.556236,19.95392,-51.12326,72.130058,19.333855,-52.11169171,54.15769819,50.6868479,-49.444221,70.323036,51.888569,-47.158665,55.414749,19.182476,-49.392883,53.64365,35.338898,-57.834061,75.436729,30.261219,-49.543262,62.087894,41.545834,-61.902725,79.616692,52.299862
591,4.924,-0.000152,-0.000081,-0.000708,1,-52.253521,69.435257,33.014469,-52.720665,71.739471,-2.706909,-52.689838,67.077156,-2.897686,-51.787247,71.739983,68.756744,-51.816345,67.184425,68.905724,-52.719784,71.770065,-2.715588,-52.690514,67.055496,-2.895446,-51.787941,71.740425,68.76046,-51.815617,67.183777,68.905952,-63.139542,80.592636,35.728474,-63.321453,82.566711,19.953423,-51.12207,72.135681,19.340982,-52.10884584,54.15470915,50.68043475,-49.444614,70.323883,51.891033,-47.166668,55.422775,19.185547,-49.401745,53.647709,35.342606,-57.826733,75.449997,30.261595,-49.543182,62.09129,41.548775,-61.910248,79.618057,52.324181
592,4.933,-0.000154,-0.000076,-0.000741,1,-52.252262,69.435844,33.012383,-52.719616,71.739922,-2.709004,-52.689106,67.077606,-2.899757,-51.785461,71.740707,68.754646,-51.814873,67.185158,68.903648,-52.719002,71.769417,-2.715358,-52.689571,67.055748,-2.89489,-51.785957,71.74176,68.75386,-51.814377,67.183708,68.904381,-63.115768,80.612564,35.7332,-63.317444,82.579239,19.955166,-51.122189,72.140961,19.345842,-52.11613792,54.15728034,50.66539353,-49.443607,70.325699,51.896812,-47.188847,55.415871,19.181833,-49.411686,53.64967,35.346245,-57.826298,75.462944,30.276644,-49.554592,62.089748,41.553452,-61.909443,79.624657,52.334915
593,4.941,-0.000154,-0.000086,-0.00085,1,-52.252083,69.436005,33.012386,-52.71825,71.740189,-2.709013,-52.688744,67.077866,-2.899766,-51.78548,71.740761,68.754662,-51.815872,67.185204,68.903664,-52.718216,71.769066,-2.715114,-52.688755,67.054382,-2.894027,-51.785637,71.740982,68.753227,-51.815723,67.184532,68.904503,-63.098282,80.638046,35.749977,-63.315331,82.587723,19.955902,-51.122768,72.145828,19.349728,-52.11685482,54.15641967,50.66016984,-49.443508,70.322617,51.898819,-47.197487,55.418182,19.181116,-49.429287,53.647739,35.349628,-57.813293,75.480293,30.280239,-49.556015,62.090557,41.55518,-61.90403,79.628548,52.348583
594,4.95,-0.00015,-0.000074,-0.000827,1,-52.252602,69.435753,33.012474,-52.719723,71.740219,-2.708888,-52.690006,67.077896,-2.899688,-51.785255,71.740219,68.754753,-51.815437,67.184669,68.903717,-52.718948,71.77063,-2.716249,-52.690624,67.054298,-2.893883,-51.786083,71.739174,68.753174,-51.814629,67.185188,68.905319,-63.081406,80.666626,35.760704,-63.300407,82.605682,19.95496,-51.12384,72.146233,19.353849,-52.11770931,54.15725613,50.65004259,-49.44339,70.318863,51.90271,-47.210079,55.415936,19.182091,-49.442089,53.646175,35.350494,-57.806362,75.494644,30.283722,-49.566349,62.088863,41.55724,-61.900543,79.632301,52.354454
595,4.958,-0.000142,-0.000076,-0.000682,1,-52.2519,69.436577,33.013058,-52.719543,71.741478,-2.708268,-52.68848,67.07917,-2.89914,-51.785362,71.740608,68.755379,-51.814224,67.185043,68.904266,-52.719349,71.769012,-2.714381,-52.688663,67.054451,-2.892803,-51.785797,71.74147,68.753471,-51.813805,67.183701,68.905556,-63.065441,80.68692,35.765564,-63.29781,82.617859,19.955673,-51.125301,72.14962,19.355099,-52.11378447,54.1553214,50.64482931,-49.443932,70.317131,51.904713,-47.218536,55.421131,19.176357,-49.455776,53.648724,35.349636,-57.792442,75.507904,30.295235,-49.577591,62.083591,41.56039,-61.901176,79.631226,52.361931
596,4.966,-0.000141,-0.000082,-0.000658,1,-52.252167,69.434723,33.014797,-52.71949,71.739647,-2.706531,-52.688198,67.077339,-2.897406,-51.786171,71.738731,68.757126,-51.814819,67.183174,68.906006,-52.71862,71.769707,-2.714883,-52.688908,67.05407,-2.893865,-51.786865,71.737762,68.76033,-51.814098,67.183899,68.905594,-63.047527,80.723335,35.783695,-63.29562,82.62529,19.95311,-51.127918,72.158043,19.3627,-52.12713035,54.15496351,50.63646151,-49.442089,70.316223,51.907928,-47.230835,55.422092,19.172178,-49.472782,53.647743,35.346558,-57.785789,75.51577,30.298609,-49.58073,62.082855,41.560631,-61.898285,79.633171,52.369797
597,4.974,-0.000154,-0.000079,-0.000737,1,-52.251846,69.435532,33.012718,-52.719032,71.739616,-2.708671,-52.68848,67.077293,-2.899429,-51.785259,71.740387,68.754982,-51.814621,67.184837,68.903992,-52.719368,71.769569,-2.715915,-52.688183,67.05233,-2.892685,-51.785175,71.740334,68.754158,-51.814716,67.184433,68.904343,-63.037437,80.747795,35.790848,-63.293934,82.637856,19.95566,-51.127659,72.164291,19.36685,-52.1216631,54.1536835,50.63002754,-49.442844,70.312325,51.9104,-47.241882,55.425529,19.16963,-49.490547,53.646076,35.343998,-57.783733,75.5355,30.297977,-49.585743,62.0835,41.562035,-61.898094,79.634628,52.375973
598,4.983,-0.000146,-0.000059,-0.000838,1,-52.252449,69.435898,33.01252,-52.720581,71.740646,-2.708811,-52.690975,67.078331,-2.899653,-51.783985,71.740082,68.754799,-51.814262,67.184532,68.903732,-52.719944,71.76902,-2.71428,-52.691513,67.054199,-2.893605,-51.784611,71.740067,68.753494,-51.813663,67.184135,68.903908,-63.027542,80.762138,35.795799,-63.293564,82.650322,19.95463,-51.127911,72.171349,19.370872,-52.12516794,54.14668385,50.62050412,-49.44236,70.308678,51.914059,-47.266785,55.444324,19.15317,-49.512424,53.645157,35.342556,-57.779766,75.548241,30.301785,-49.593716,62.081635,41.564171,-61.893917,79.637039,52.382923
599,4.991,-0.000156,-0.000075,-0.000861,1,-52.252125,69.435478,33.012367,-52.718998,71.739578,-2.709028,-52.689598,67.077255,-2.899769,-51.784714,71.740318,68.754623,-51.815205,67.184769,68.903641,-52.719139,71.77047,-2.715284,-52.689499,67.054352,-2.894849,-51.784855,71.740974,68.753487,-51.815075,67.183693,68.904602,-63.02002,80.771042,35.801182,-63.292526,82.660278,19.955009,-51.127602,72.178505,19.373693,-52.13343036,54.14249971,50.61628509,-49.441219,70.30542,51.91568,-47.279842,55.455559,19.146957,-49.525417,53.649799,35.339458,-57.775837,75.555634,30.306139,-49.605595,62.085335,41.563293,-61.891693,79.639542,52.389153
600,5,-0.000161,-0.00008,-0.001025,1,-52.252888,69.43541,33.012695,-52.718689,71.739319,-2.708727,-52.690815,67.076973,-2.899423,-51.785042,71.740456,68.754936,-51.817028,67.184914,68.903992,-52.718048,71.770515,-2.715114,-52.691277,67.054596,-2.894626,-51.785488,71.741295,68.754105,-51.816582,67.18367,68.904701,-63.012676,80.781181,35.8074,-63.294308,82.667938,19.953728,-51.127388,72.186119,19.378773,-52.1315476,54.14085473,50.61187605,-49.441479,70.301338,51.917374,-47.297337,55.459976,19.14259,-49.551525,53.647022,35.338356,-57.773727,75.564484,30.30946,-49.656097,62.050755,41.591656,-61.890835,79.643456,52.396702
601,5.008,-0.000172,-0.000073,-0.001036,1,-52.252899,69.434563,33.012821,-52.719116,71.737679,-2.708644,-52.691353,67.075333,-2.899239,-51.784534,71.740402,68.755005,-51.81662,67.184868,68.90416,-52.719498,71.769211,-2.716134,-52.691101,67.053673,-2.894331,-51.784561,71.741447,68.754967,-51.816589,67.183395,68.904533,-63.005447,80.791588,35.81184,-63.292545,82.679283,19.952824,-51.120968,72.184776,19.388222,-52.13323484,54.14003056,50.60311003,-49.441246,70.296043,51.920742,-47.309513,55.462189,19.14027,-49.565662,53.652527,35.33691,-57.77108,75.571968,30.31241,-49.629913,62.082355,41.565475,-61.885773,79.648987,52.404076
602,5.016,-0.00015,-0.000069,-0.000832,1,-52.252365,69.436035,33.013,-52.719818,71.740517,-2.708354,-52.690155,67.078194,-2.899155,-51.78463,71.740494,68.75528,-51.814861,67.184944,68.904236,-52.719505,71.77108,-2.714135,-52.690392,67.055954,-2.894346,-51.78516,71.740639,68.754776,-51.814342,67.184433,68.904243,-62.995411,80.801186,35.815643,-63.298225,82.693077,19.954971,-51.118313,72.190132,19.392969,-52.13238036,54.13859711,50.59836524,-49.441364,70.29393,51.922565,-47.324024,55.466038,19.136728,-49.579731,53.65501,35.335659,-57.768528,75.577469,30.317455,-49.631493,62.083332,41.563354,-61.881794,79.652115,52.410423
603,5.025,-0.000152,-0.000075,-0.000989,1,-52.252724,69.436569,33.012287,-52.719009,71.741089,-2.709082,-52.690804,67.078751,-2.899864,-51.784714,71.74099,68.754562,-51.816368,67.185448,68.903542,-52.717583,71.770164,-2.714435,-52.691887,67.056786,-2.894957,-51.785587,71.741203,68.754074,-51.815502,67.184883,68.903282,-62.983192,80.815758,35.822887,-63.296787,82.704613,19.957027,-51.120369,72.194641,19.396854,-52.14702245,54.13770517,50.59097607,-49.439342,70.287849,51.925404,-47.339573,55.468433,19.133698,-49.603069,53.652603,35.335186,-57.764393,75.582924,30.318855,-49.64304,62.079437,41.56319,-61.876328,79.657768,52.418507
604,5.033,-0.000143,-0.000075,-0.000978,1,-52.251881,69.436096,33.011925,-52.71825,71.74118,-2.709404,-52.689945,67.07885,-2.900267,-51.78389,71.739952,68.754234,-51.815449,67.18441,68.903137,-52.717758,71.770081,-2.714736,-52.690334,67.055283,-2.894378,-51.784492,71.740082,68.753815,-51.814861,67.183937,68.902275,-62.972034,80.827827,35.824352,-63.29364,82.708282,19.95742,-51.127815,72.203072,19.393351,-52.14900659,54.13665531,50.58518758,-49.439068,70.283859,51.927628,-47.351807,55.471252,19.129871,-49.618591,53.65329,35.333,-57.760082,75.589821,30.322222,-49.647842,62.082458,41.563293,-61.871105,79.659203,52.427246
605,5.041,-0.000155,-0.00008,-0.000899,1,-52.251209,69.435013,33.011364,-52.717567,71.739227,-2.710027,-52.688522,67.076897,-2.900779,-51.783962,71.739746,68.753639,-51.814796,67.184196,68.902634,-52.717728,71.769562,-2.715024,-52.688396,67.053604,-2.896124,-51.784088,71.740463,68.753723,-51.814686,67.183151,68.90184,-62.961662,80.840111,35.828663,-63.291031,82.716217,19.95912,-51.124466,72.203636,19.402037,-52.15314867,54.14158914,50.58041416,-49.438496,70.277214,51.929462,-47.391735,55.458004,19.131161,-49.631016,53.657089,35.33374,-57.756447,75.59713,30.326122,-49.659462,62.076984,41.565071,-61.868763,79.662849,52.431465
606,5.049,-0.000162,-0.000072,-0.00075,1,-52.250565,69.435081,33.011059,-52.718182,71.738625,-2.710357,-52.687752,67.076302,-2.901042,-51.783424,71.740486,68.753281,-51.812912,67.184929,68.902351,-52.718281,71.769882,-2.716839,-52.687668,67.052864,-2.895146,-51.783604,71.740112,68.754257,-51.812733,67.185013,68.900429,-62.943451,80.861359,35.828705,-63.289642,82.722839,19.958557,-51.124947,72.205795,19.407473,-52.14157692,54.14156493,50.57792074,-49.440094,70.272537,51.93042,-47.405327,55.458069,19.13162,-49.645569,53.65498,35.329487,-57.753151,75.60421,30.330614,-49.669731,62.074871,41.564148,-61.863976,79.66748,52.436974
607,5.058,-0.000156,-0.00008,-0.000835,1,-52.250843,69.433815,33.01223,-52.717484,71.737885,-2.709168,-52.687843,67.075554,-2.899909,-51.783901,71.738693,68.754494,-51.814156,67.183136,68.903503,-52.716839,71.769348,-2.71503,-52.688313,67.052544,-2.894765,-51.784313,71.740051,68.754562,-51.813759,67.181412,68.902702,-62.928696,80.877182,35.834045,-63.286148,82.730858,19.959181,-51.132721,72.214798,19.403652,-52.16370661,54.14129791,50.55374391,-49.437038,70.267128,51.939709,-47.413506,55.458786,19.129108,-49.668484,53.651691,35.327385,-57.748127,75.613594,30.333,-49.678402,62.073059,41.564499,-61.860191,79.669426,52.444775
608,5.066,-0.000163,-0.000077,-0.000967,1,-52.251797,69.435028,33.012314,-52.718067,71.738739,-2.709105,-52.689667,67.076401,-2.899787,-51.784004,71.740265,68.754539,-51.815468,67.184723,68.90361,-52.71777,71.769623,-2.715032,-52.68988,67.054001,-2.895249,-51.784294,71.741119,68.754845,-51.81517,67.183533,68.903122,-62.9179,80.88681,35.837029,-63.278355,82.75206,19.970976,-51.132893,72.217148,19.404547,-52.17356214,54.14034041,50.546982,-49.435677,70.263977,51.942307,-47.420902,55.461357,19.130505,-49.69017,53.650169,35.325123,-57.745129,75.618233,30.333965,-49.68391,62.074097,41.565899,-61.857063,79.672783,52.450878
609,5.075,-0.000143,-0.000087,-0.00102,1,-52.251686,69.435577,33.012733,-52.716988,71.740746,-2.708611,-52.689064,67.078415,-2.899474,-51.784378,71.739349,68.755066,-51.816322,67.183807,68.903954,-52.716946,71.770638,-2.715573,-52.689087,67.056007,-2.893765,-51.784618,71.741302,68.75399,-51.816082,67.181404,68.904671,-62.910706,80.897049,35.840782,-63.273003,82.761993,19.971401,-51.135487,72.21769,19.429932,-52.17997077,54.13931179,50.53820557,-49.434792,70.257256,51.945679,-47.431606,55.464119,19.130825,-49.710346,53.648792,35.323524,-57.742035,75.623192,30.337646,-49.699055,62.070816,41.564632,-61.852432,79.676964,52.457626
610,5.083,-0.000137,-0.000074,-0.001037,1,-52.252396,69.435623,33.011963,-52.718567,71.741249,-2.709341,-52.690811,67.078911,-2.900261,-51.784061,71.738953,68.754318,-51.816154,67.183403,68.903145,-52.717834,71.770042,-2.714902,-52.691376,67.05555,-2.894214,-51.784687,71.740547,68.753326,-51.815533,67.181419,68.90284,-62.899673,80.904884,35.843178,-63.270779,82.766129,19.971741,-51.127815,72.219978,19.441652,-52.17707422,54.13960451,50.53132654,-49.435192,70.253693,51.948322,-47.443314,55.463333,19.128824,-49.728874,53.647484,35.324303,-57.739429,75.630127,30.341711,-49.709305,62.067085,41.566395,-61.848373,79.683281,52.464115
611,5.091,-0.000149,-0.000085,-0.001193,0.999999,-52.253403,69.43631,33.012276,-52.718056,71.741188,-2.709091,-52.691746,67.07885,-2.899894,-51.785149,71.740379,68.754562,-51.818665,67.184845,68.903526,-52.718185,71.770828,-2.714157,-52.691628,67.05574,-2.894754,-51.78511,71.742218,68.754532,-51.818703,67.182678,68.902527,-62.893631,80.914482,35.847275,-63.267147,82.776848,19.972322,-51.133102,72.221581,19.43853,-52.18304112,54.13873938,50.52236011,-49.434368,70.249474,51.951767,-47.449368,55.465656,19.127542,-49.750385,53.646423,35.320316,-57.73782,75.63414,30.344967,-49.718689,62.06789,41.568726,-61.843323,79.691437,52.468727
612,5.099,-0.000156,-0.000085,-0.001209,0.999999,-52.253204,69.435989,33.01223,-52.717793,71.740402,-2.709168,-52.691631,67.078056,-2.899909,-51.784866,71.740517,68.754494,-51.818531,67.184998,68.903503,-52.718586,71.769127,-2.713957,-52.690994,67.055489,-2.895147,-51.784538,71.741516,68.754478,-51.818871,67.183701,68.902657,-62.88224,80.930725,35.859482,-63.266884,82.789017,19.972849,-51.131069,72.223495,19.445826,-52.1910501,54.13759865,50.51944244,-49.433262,70.246201,51.952888,-47.459343,55.468719,19.124474,-49.765762,53.648903,35.321011,-57.736622,75.638092,30.347183,-49.734791,62.062813,41.568405,-61.839878,79.696342,52.472816
613,5.108,-0.000153,-0.000077,-0.00093,1,-52.252769,69.43615,33.012283,-52.719212,71.740494,-2.709103,-52.69046,67.078163,-2.89987,-51.785149,71.740753,68.754555,-51.816273,67.185204,68.903549,-52.719666,71.769447,-2.715451,-52.69009,67.05555,-2.89367,-51.785236,71.741402,68.753929,-51.816185,67.184135,68.903137,-62.873863,80.943962,35.865414,-63.263435,82.805717,19.97835,-51.13744,72.226326,19.441717,-52.18558285,54.1361991,50.5106634,-49.434017,70.241531,51.956261,-47.465225,55.472477,19.122894,-49.790794,53.649658,35.320568,-57.734066,75.641655,30.34968,-49.741657,62.065041,41.56802,-61.833511,79.702835,52.475895
614,5.116,-0.000145,-0.00007,-0.000942,1,-52.251942,69.436249,33.011936,-52.718849,71.741226,-2.709404,-52.690208,67.078896,-2.900252,-51.783745,71.740219,68.754242,-51.814972,67.184677,68.90316,-52.718609,71.769417,-2.715033,-52.690388,67.056511,-2.894479,-51.783951,71.740761,68.753693,-51.814796,67.183762,68.902603,-62.871147,80.948929,35.867992,-63.260494,82.816467,19.981323,-51.139469,72.227669,19.442965,-52.16475661,54.13553842,50.49881054,-49.436893,70.235641,51.960815,-47.46822,55.474251,19.125465,-49.803848,53.650238,35.319283,-57.732784,75.646385,30.351471,-49.778278,62.068939,41.579662,-61.829102,79.710274,52.476398
615,5.125,-0.00015,-0.000069,-0.001035,1,-52.252335,69.435547,33.011921,-52.718842,71.740189,-2.709442,-52.691071,67.077858,-2.900234,-51.78368,71.739845,68.754196,-51.815762,67.184303,68.90316,-52.71907,71.769836,-2.716692,-52.690899,67.056053,-2.894087,-51.783665,71.740189,68.754593,-51.815788,67.183578,68.902084,-62.87077,80.950523,35.870796,-63.2537,82.829765,19.986212,-51.146526,72.237244,19.437946,-52.16704489,54.13446585,50.49196794,-49.436577,70.231583,51.963444,-47.474129,55.477131,19.128563,-49.848061,53.63958,35.310738,-57.73214,75.650276,30.354456,-49.788292,62.067455,41.58308,-61.826324,79.71524,52.478893
616,5.133,-0.000158,-0.000066,-0.000955,1,-52.252377,69.436081,33.012657,-52.719509,71.740112,-2.708727,-52.690994,67.077782,-2.899456,-51.783829,71.74099,68.75489,-51.815182,67.185448,68.903931,-52.719128,71.771301,-2.71551,-52.69128,67.055168,-2.893839,-51.784336,71.742455,68.754272,-51.814686,67.183563,68.903984,-62.872993,80.953827,35.87466,-63.251644,82.839569,19.988581,-51.145626,72.239532,19.439259,-52.1658573,54.1325706,50.49215794,-49.436741,70.229446,51.963371,-47.479244,55.48222,19.130102,-49.868355,53.638466,35.309471,-57.730358,75.654495,30.356041,-49.796249,62.069084,41.581608,-61.82317,79.718933,52.480888
617,5.141,-0.000156,-0.000075,-0.000865,1,-52.251579,69.43644,33.012859,-52.718483,71.740494,-2.708533,-52.689129,67.078163,-2.899268,-51.784092,71.741333,68.755112,-51.814617,67.185791,68.904129,-52.718525,71.770439,-2.714763,-52.689068,67.053711,-2.892513,-51.784264,71.742477,68.754425,-51.814453,67.184227,68.903442,-62.875469,80.954651,35.87841,-63.249428,82.847221,19.993042,-51.138264,72.240761,19.449625,-52.16511144,54.13020685,50.49035945,-49.436844,70.225807,51.964062,-47.483532,55.488567,19.130907,-49.877342,53.643112,35.306923,-57.730175,75.656548,30.357677,-49.799461,62.071018,41.580437,-61.819149,79.721237,52.484451
618,5.15,-0.000131,-0.000068,-0.000969,1,-52.252018,69.437119,33.012489,-52.718937,71.743103,-2.708778,-52.690552,67.08078,-2.899754,-51.783554,71.740082,68.754852,-51.815033,67.18454,68.903641,-52.719521,71.770897,-2.713853,-52.69001,67.056236,-2.893314,-51.783203,71.740814,68.753952,-51.815407,67.183434,68.902946,-62.878471,80.953751,35.881374,-63.23597,82.860809,19.997925,-51.135445,72.242226,19.450144,-52.19019561,54.12868812,50.49025014,-49.43338,70.225258,51.964104,-47.48679,55.492645,19.131702,-49.900253,53.642643,35.304932,-57.732201,75.658783,30.361271,-49.807365,62.070202,41.578827,-61.815018,79.724815,52.486782
619,5.158,-0.000158,-0.000065,-0.000897,1,-52.252506,69.435539,33.011955,-52.71994,71.739487,-2.709442,-52.69088,67.077156,-2.900165,-51.784199,71.740532,68.754196,-51.815022,67.184982,68.903229,-52.719234,71.770432,-2.716108,-52.691387,67.055176,-2.895035,-51.784874,71.74263,68.753845,-51.814354,67.182487,68.90329,-62.882988,80.952637,35.884399,-63.24984,82.859901,19.997478,-51.134895,72.244225,19.45118,-52.17602421,54.12720328,50.48906068,-49.435337,70.221878,51.964561,-47.487865,55.496632,19.133064,-49.914978,53.645073,35.303093,-57.734924,75.659088,30.363279,-49.816448,62.069744,41.578438,-61.813545,79.730164,52.488552
620,5.166,-0.000164,-0.000067,-0.000945,1,-52.251698,69.434647,33.011772,-52.718765,71.738251,-2.709645,-52.690155,67.075912,-2.900314,-51.78331,71.739998,68.753983,-51.814568,67.184456,68.903061,-52.718185,71.768341,-2.716531,-52.690567,67.054344,-2.894952,-51.783745,71.740814,68.753532,-51.814125,67.183228,68.903214,-62.885113,80.950996,35.884254,-63.253456,82.867081,20.000883,-51.132797,72.253624,19.455603,-52.20334598,54.12557803,50.47944878,-49.431564,70.200989,51.968254,-47.490009,55.500996,19.132666,-49.933475,53.643841,35.304569,-57.736397,75.657631,30.362341,-49.831348,62.065804,41.577061,-61.81004,79.733513,52.491264
621,5.174,-0.000164,-0.00006,-0.000855,1,-52.25206,69.435272,33.012154,-52.720078,71.738747,-2.709264,-52.690632,67.076424,-2.89993,-51.783554,71.74073,68.754356,-51.813992,67.185188,68.90345,-52.718639,71.769989,-2.714948,-52.691669,67.054077,-2.895545,-51.78466,71.741608,68.753929,-51.812901,67.183937,68.903641,-62.888863,80.949783,35.888428,-63.257717,82.870827,20.002466,-51.134064,72.258499,19.456425,-52.15649419,54.12370439,50.49006274,-49.438034,70.211708,51.964176,-47.492565,55.506027,19.132286,-49.93961,53.653915,35.303722,-57.739891,75.659492,30.363136,-49.834373,62.068253,41.573257,-61.808414,79.737228,52.49028
622,5.183,-0.000158,-0.000066,-0.000929,1,-52.251808,69.435738,33.012482,-52.719055,71.739761,-2.708909,-52.690296,67.077431,-2.899644,-51.783394,71.740654,68.754723,-51.814503,67.18512,68.903755,-52.718372,71.769432,-2.715821,-52.690826,67.054832,-2.893627,-51.783859,71.741501,68.753738,-51.814049,67.183815,68.90416,-62.890087,80.949684,35.888477,-63.264923,82.871384,19.998676,-51.136417,72.259674,19.458073,-52.16177316,54.12167283,50.4862211,-49.437305,70.220772,51.965652,-47.495491,55.511482,19.131651,-49.954464,53.661125,35.303516,-57.742874,75.660362,30.365515,-49.838066,62.071712,41.573765,-61.808605,79.74247,52.492218
623,5.191,-0.000172,-0.00007,-0.001008,1,-52.252556,69.43573,33.012234,-52.719105,71.738831,-2.709225,-52.691078,67.076485,-2.89982,-51.784111,71.74157,68.75441,-51.815941,67.186035,68.903564,-52.718811,71.769699,-2.715901,-52.691288,67.053932,-2.894234,-51.784428,71.743126,68.753693,-51.815636,67.184052,68.903709,-62.891865,80.9524,35.889381,-63.271946,82.873642,19.999043,-51.140278,72.260376,19.456825,-52.16704489,54.12045092,50.48164288,-49.436577,70.221397,51.967411,-47.494171,55.514763,19.130793,-49.964703,53.6605,35.304039,-57.743156,75.664177,30.365705,-49.847061,62.065865,41.576248,-61.803391,79.743546,52.495743
624,5.2,-0.000161,-0.000056,-0.001007,1,-52.252548,69.43573,33.012482,-52.720116,71.739586,-2.708915,-52.692097,67.07724,-2.899608,-51.783085,71.740814,68.7547,-51.814907,67.18528,68.903755,-52.719444,71.770195,-2.715372,-52.692596,67.055153,-2.895081,-51.783718,71.741852,68.753639,-51.814281,67.183815,68.905029,-62.889511,80.956596,35.892124,-63.275139,82.878319,19.998653,-51.151295,72.268715,19.449476,-52.21080461,54.11920219,50.47097947,-49.430534,70.201347,51.971508,-47.494308,55.518116,19.131454,-49.966602,53.664963,35.300785,-57.744347,75.666359,30.368233,-49.849403,62.071186,41.573063,-61.801357,79.749138,52.499432
